authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_penalty_factor,gate_prob_base,gate_prob_final,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,Air,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,13,,,,favorable,,,GovLab,fail,LM,NRL,proj-14,14,Navy,Agency,prototype_demo,17,3
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,GEOINT,NonKinetic,10,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-16,16,Air Force,CCMD,feasibility,17,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,SIGINT,Kinetic,16,,,,favorable,,,Commercial,fail,LM,DARPA,proj-17,17,Army,CCMD,prototype_demo,17,5
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,GEOINT,NonKinetic,15,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-18,18,USMC,CCMD,feasibility,17,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,NonKinetic,11,,,,favorable_with_caveats,,,Commercial,fail,NG,NAVWAR,proj-19,19,Army,CCMD,feasibility,17,4
Title50,,ISR,1.0,Partner,funding,0.441,0.3,0.1323,GEOINT,Kinetic,4,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-22,22,Army,Agency,feasibility,17,4
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,HUMINT,Kinetic,7,,,,favorable,,,Commercial,fail,Boeing,DARPA,proj-23,23,USMC,CCMD,feasibility,17,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,16,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-24,24,IC,Service HQ,feasibility,17,4
Title10,,Land,1.0,POM,funding,0.343,0.36,0.12348,MASINT,Kinetic,12,,,,favorable,,,GovLab,fail,NG,NAVWAR,proj-25,25,Air Force,Service HQ,feasibility,17,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,13,,,,favorable,,,GovLab,fail,NG,PEO C4I,proj-26,26,Space Force,POC-User,feasibility,17,2
Title50,,Maritime,1.0,External,funding,0.4165,0.32,0.13328,HUMINT,Kinetic,3,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-29,29,Navy,POC-User,feasibility,17,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,10,,,,favorable,,,GovLab,fail,Boeing,AFLCMC,proj-30,30,IC,Agency,feasibility,17,4
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,MASINT,NonKinetic,17,,,,favorable_with_caveats,,,Commercial,fail,LM,PEO C4I,proj-35,35,Air Force,Agency,feasibility,17,3
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,10,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-38,38,IC,Service HQ,feasibility,17,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,Kinetic,12,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-39,39,IC,Service HQ,feasibility,17,2
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,OSINT,Kinetic,12,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,18,2
Title10,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,Kinetic,13,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NRL,proj-4,4,USMC,Agency,feasibility,18,4
Title50,,ISR,1.0,External,funding,0.343,0.32,0.10976,OSINT,Kinetic,8,,,,favorable,,,GovContractor,fail,Leidos,DEVCOM,proj-5,5,Air Force,CCMD,prototype_demo,18,3
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,HUMINT,NonKinetic,8,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-6,6,Navy,POC-User,feasibility,18,4
Title50,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,Kinetic,13,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-11,11,Army,Agency,prototype_demo,18,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,HUMINT,Kinetic,15,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,DEVCOM,proj-12,12,USMC,CCMD,prototype_demo,18,3
Title10,,Air,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,14,,,,favorable,,,GovLab,fail,LM,NRL,proj-14,14,Navy,Agency,prototype_demo,18,3
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,GEOINT,NonKinetic,11,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-16,16,Air Force,CCMD,feasibility,18,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,SIGINT,Kinetic,17,,,,favorable,,,Commercial,fail,LM,DARPA,proj-17,17,Army,CCMD,prototype_demo,18,5
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,GEOINT,NonKinetic,16,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-18,18,USMC,CCMD,feasibility,18,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,NonKinetic,12,,,,favorable_with_caveats,,,Commercial,fail,NG,NAVWAR,proj-19,19,Army,CCMD,feasibility,18,4
Title50,,ISR,1.0,Partner,funding,0.4165,0.3,0.12495,GEOINT,Kinetic,5,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-22,22,Army,Agency,feasibility,18,4
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,HUMINT,Kinetic,8,,,,favorable,,,Commercial,fail,Boeing,DARPA,proj-23,23,USMC,CCMD,feasibility,18,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,17,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-24,24,IC,Service HQ,feasibility,18,4
Title10,GovLab,Land,,POM,contracting,0.49,0.6,0.294,MASINT,Kinetic,13,,,,favorable,,,GovLab,fail,NG,NAVWAR,proj-25,25,Air Force,Service HQ,feasibility,18,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,14,,,,favorable,,,GovLab,fail,NG,PEO C4I,proj-26,26,Space Force,POC-User,feasibility,18,2
Title10,,Land,1.0,UFR,attempt,0.343,0.28,0.09604,SIGINT,NonKinetic,,,,,unfavorable,,,GovLab,start,NG,DARPA,proj-27,27,Space Force,CCMD,,18,4
Title10,,Land,1.0,UFR,funding,0.4655,0.28,0.13034,SIGINT,NonKinetic,0,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-27,27,Space Force,CCMD,feasibility,18,4
Title50,,Maritime,1.0,External,funding,0.392,0.32,0.12544,HUMINT,Kinetic,4,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-29,29,Navy,POC-User,feasibility,18,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,11,,,,favorable,,,GovLab,fail,Boeing,AFLCMC,proj-30,30,IC,Agency,feasibility,18,4
Title50,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,13,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,USMC,CCMD,feasibility,18,2
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,MASINT,NonKinetic,18,,,,favorable_with_caveats,,,Commercial,fail,LM,PEO C4I,proj-35,35,Air Force,Agency,feasibility,18,3
Title50,GovContractor,Maritime,,External,contracting,0.49,0.65,0.3185,MASINT,Kinetic,11,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-38,38,IC,Service HQ,feasibility,18,3
Title10,Commercial,Cyber,,ProgramBase,contracting,0.49,0.6,0.294,GEOINT,Kinetic,13,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-39,39,IC,Service HQ,feasibility,18,2
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,OSINT,Kinetic,13,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,19,2
Title10,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,Kinetic,14,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NRL,proj-4,4,USMC,Agency,feasibility,19,4
Title50,,ISR,1.0,External,funding,0.343,0.32,0.10976,OSINT,Kinetic,9,,,,favorable,,,GovContractor,fail,Leidos,DEVCOM,proj-5,5,Air Force,CCMD,prototype_demo,19,3
Title50,Commercial,Space,,Partner_CoDev,contracting,0.49,0.6,0.294,HUMINT,NonKinetic,9,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-6,6,Navy,POC-User,feasibility,19,4
Title50,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,Kinetic,14,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-11,11,Army,Agency,prototype_demo,19,5
Title10,GovContractor,ISR,,ProgramBase,contracting,0.49,0.65,0.3185,HUMINT,Kinetic,16,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,DEVCOM,proj-12,12,USMC,CCMD,prototype_demo,19,3
Title10,,Air,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,15,,,,favorable,,,GovLab,fail,LM,NRL,proj-14,14,Navy,Agency,prototype_demo,19,3
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,GEOINT,NonKinetic,12,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-16,16,Air Force,CCMD,feasibility,19,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,SIGINT,Kinetic,18,,,,favorable,,,Commercial,fail,LM,DARPA,proj-17,17,Army,CCMD,prototype_demo,19,5
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,GEOINT,NonKinetic,17,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-18,18,USMC,CCMD,feasibility,19,3
Title10,,Cyber,,ProgramBase,test,0.56525,0.73,0.412632,GEOINT,NonKinetic,13,,,,favorable_with_caveats,favorable_with_caveats,,Commercial,pass,NG,NAVWAR,proj-19,19,Army,CCMD,feasibility,19,5
Title10,,Cyber,,ProgramBase,test,0.56525,0.73,0.412632,GEOINT,NonKinetic,0,,,,favorable_with_caveats,favorable_with_caveats,,Commercial,fail,NG,NAVWAR,proj-19,19,Army,CCMD,feasibility,19,5
Title50,,ISR,1.0,Partner,funding,0.392,0.3,0.1176,GEOINT,Kinetic,6,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-22,22,Army,Agency,feasibility,19,4
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,HUMINT,Kinetic,9,,,,favorable,,,Commercial,fail,Boeing,DARPA,proj-23,23,USMC,CCMD,feasibility,19,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,18,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-24,24,IC,Service HQ,feasibility,19,4
Title10,,Land,1.0,POM,funding,0.343,0.36,0.12348,MASINT,Kinetic,14,,,,favorable,,,GovLab,fail,NG,NAVWAR,proj-25,25,Air Force,Service HQ,feasibility,19,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,15,,,,favorable,,,GovLab,fail,NG,PEO C4I,proj-26,26,Space Force,POC-User,feasibility,19,2
Title10,GovLab,Land,,UFR,contracting,0.63,0.6,0.378,SIGINT,NonKinetic,1,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-27,27,Space Force,CCMD,feasibility,19,4
Title50,,Maritime,1.0,External,funding,0.3675,0.32,0.1176,HUMINT,Kinetic,5,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-29,29,Navy,POC-User,feasibility,19,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,12,,,,favorable,,,GovLab,fail,Boeing,AFLCMC,proj-30,30,IC,Agency,feasibility,19,4
Title50,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,14,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,USMC,CCMD,feasibility,19,2
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,MASINT,NonKinetic,19,,,,favorable_with_caveats,,,Commercial,fail,LM,PEO C4I,proj-35,35,Air Force,Agency,feasibility,19,3
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,12,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-38,38,IC,Service HQ,feasibility,19,3
Title10,Commercial,Cyber,,ProgramBase,contracting,0.49,0.6,0.294,GEOINT,Kinetic,14,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-39,39,IC,Service HQ,feasibility,19,2
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,OSINT,Kinetic,14,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,20,2
Title10,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,Kinetic,15,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NRL,proj-4,4,USMC,Agency,feasibility,20,4
Title50,,ISR,1.0,External,funding,0.343,0.32,0.10976,OSINT,Kinetic,10,,,,favorable,,,GovContractor,fail,Leidos,DEVCOM,proj-5,5,Air Force,CCMD,prototype_demo,20,3
Title50,Commercial,Space,,Partner_CoDev,contracting,0.49,0.6,0.294,HUMINT,NonKinetic,10,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-6,6,Navy,POC-User,feasibility,20,4
Title50,Commercial,Space,,External,contracting,0.49,0.6,0.294,GEOINT,Kinetic,15,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-11,11,Army,Agency,prototype_demo,20,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,HUMINT,Kinetic,17,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,DEVCOM,proj-12,12,USMC,CCMD,prototype_demo,20,3
Title10,,Air,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,16,,,,favorable,,,GovLab,fail,LM,NRL,proj-14,14,Navy,Agency,prototype_demo,20,3
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,GEOINT,NonKinetic,13,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-16,16,Air Force,CCMD,feasibility,20,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,SIGINT,Kinetic,19,,,,favorable,,,Commercial,fail,LM,DARPA,proj-17,17,Army,CCMD,prototype_demo,20,5
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,GEOINT,NonKinetic,18,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-18,18,USMC,CCMD,feasibility,20,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,NonKinetic,1,,,,favorable_with_caveats,,,Commercial,fail,NG,NAVWAR,proj-19,19,Army,CCMD,prototype_demo,20,5
Title50,,ISR,1.0,Partner,funding,0.3675,0.3,0.11025,GEOINT,Kinetic,7,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-22,22,Army,Agency,feasibility,20,4
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,HUMINT,Kinetic,10,,,,favorable,,,Commercial,fail,Boeing,DARPA,proj-23,23,USMC,CCMD,feasibility,20,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,19,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-24,24,IC,Service HQ,feasibility,20,4
Title10,,Land,1.0,POM,funding,0.343,0.36,0.12348,MASINT,Kinetic,15,,,,favorable,,,GovLab,fail,NG,NAVWAR,proj-25,25,Air Force,Service HQ,feasibility,20,3
Title10,GovLab,Air,,UFR,contracting,0.49,0.6,0.294,SIGINT,NonKinetic,16,,,,favorable,,,GovLab,fail,NG,PEO C4I,proj-26,26,Space Force,POC-User,feasibility,20,2
Title10,,Land,1.0,UFR,funding,0.4165,0.28,0.11662,SIGINT,NonKinetic,2,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-27,27,Space Force,CCMD,feasibility,20,4
Title50,Commercial,Maritime,,External,contracting,0.49,0.6,0.294,HUMINT,Kinetic,6,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-29,29,Navy,POC-User,feasibility,20,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,13,,,,favorable,,,GovLab,fail,Boeing,AFLCMC,proj-30,30,IC,Agency,feasibility,20,4
Title50,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,15,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,USMC,CCMD,feasibility,20,2
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,MASINT,NonKinetic,20,,,,favorable_with_caveats,,,Commercial,fail,LM,PEO C4I,proj-35,35,Air Force,Agency,feasibility,20,3
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,13,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-38,38,IC,Service HQ,feasibility,20,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,Kinetic,15,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-39,39,IC,Service HQ,feasibility,20,2
Title50,GovLab,Cyber,,POM,contracting,0.49,0.6,0.294,OSINT,Kinetic,15,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,21,2
Title10,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,Kinetic,16,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NRL,proj-4,4,USMC,Agency,feasibility,21,4
Title50,,ISR,1.0,External,funding,0.343,0.32,0.10976,OSINT,Kinetic,11,,,,favorable,,,GovContractor,fail,Leidos,DEVCOM,proj-5,5,Air Force,CCMD,prototype_demo,21,3
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,HUMINT,NonKinetic,11,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-6,6,Navy,POC-User,feasibility,21,4
Title50,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,Kinetic,16,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-11,11,Army,Agency,prototype_demo,21,5
Title10,GovContractor,ISR,,ProgramBase,contracting,0.49,0.65,0.3185,HUMINT,Kinetic,18,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,DEVCOM,proj-12,12,USMC,CCMD,prototype_demo,21,3
Title10,,Air,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,17,,,,favorable,,,GovLab,fail,LM,NRL,proj-14,14,Navy,Agency,prototype_demo,21,3
Title50,Commercial,Maritime,,Partner_CoDev,contracting,0.49,0.6,0.294,GEOINT,NonKinetic,14,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-16,16,Air Force,CCMD,feasibility,21,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,SIGINT,Kinetic,20,,,,favorable,,,Commercial,fail,LM,DARPA,proj-17,17,Army,CCMD,prototype_demo,21,5
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,GEOINT,NonKinetic,19,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-18,18,USMC,CCMD,feasibility,21,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,NonKinetic,2,,,,favorable_with_caveats,,,Commercial,fail,NG,NAVWAR,proj-19,19,Army,CCMD,prototype_demo,21,5
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,Kinetic,8,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-22,22,Army,Agency,feasibility,21,4
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,HUMINT,Kinetic,11,,,,favorable,,,Commercial,fail,Boeing,DARPA,proj-23,23,USMC,CCMD,feasibility,21,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,20,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-24,24,IC,Service HQ,feasibility,21,4
Title10,,Land,1.0,POM,funding,0.343,0.36,0.12348,MASINT,Kinetic,16,,,,favorable,,,GovLab,fail,NG,NAVWAR,proj-25,25,Air Force,Service HQ,feasibility,21,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,17,,,,favorable,,,GovLab,fail,NG,PEO C4I,proj-26,26,Space Force,POC-User,feasibility,21,2
Title10,,Land,1.0,UFR,funding,0.392,0.28,0.10976,SIGINT,NonKinetic,3,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-27,27,Space Force,CCMD,feasibility,21,4
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,7,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-29,29,Navy,POC-User,feasibility,21,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,14,,,,favorable,,,GovLab,fail,Boeing,AFLCMC,proj-30,30,IC,Agency,feasibility,21,4
Title50,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,16,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,USMC,CCMD,feasibility,21,2
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,MASINT,NonKinetic,21,,,,favorable_with_caveats,,,Commercial,fail,LM,PEO C4I,proj-35,35,Air Force,Agency,feasibility,21,3
Title50,GovContractor,Maritime,,External,contracting,0.49,0.65,0.3185,MASINT,Kinetic,14,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-38,38,IC,Service HQ,feasibility,21,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,Kinetic,16,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-39,39,IC,Service HQ,feasibility,21,2
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,OSINT,Kinetic,16,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,22,2
Title10,Commercial,Cyber,,Partner,contracting,0.49,0.6,0.294,GEOINT,Kinetic,17,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NRL,proj-4,4,USMC,Agency,feasibility,22,4
Title50,,ISR,1.0,External,funding,0.343,0.32,0.10976,OSINT,Kinetic,12,,,,favorable,,,GovContractor,fail,Leidos,DEVCOM,proj-5,5,Air Force,CCMD,prototype_demo,22,3
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,HUMINT,NonKinetic,12,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-6,6,Navy,POC-User,feasibility,22,4
Title50,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,Kinetic,17,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-11,11,Army,Agency,prototype_demo,22,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,HUMINT,Kinetic,19,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,DEVCOM,proj-12,12,USMC,CCMD,prototype_demo,22,3
Title10,,Air,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,18,,,,favorable,,,GovLab,fail,LM,NRL,proj-14,14,Navy,Agency,prototype_demo,22,3
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,GEOINT,NonKinetic,15,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-16,16,Air Force,CCMD,feasibility,22,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,SIGINT,Kinetic,21,,,,favorable,,,Commercial,fail,LM,DARPA,proj-17,17,Army,CCMD,prototype_demo,22,5
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,GEOINT,NonKinetic,20,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-18,18,USMC,CCMD,feasibility,22,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,NonKinetic,3,,,,favorable_with_caveats,,,Commercial,fail,NG,NAVWAR,proj-19,19,Army,CCMD,prototype_demo,22,5
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,Kinetic,9,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-22,22,Army,Agency,feasibility,22,4
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,HUMINT,Kinetic,12,,,,favorable,,,Commercial,fail,Boeing,DARPA,proj-23,23,USMC,CCMD,feasibility,22,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,21,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-24,24,IC,Service HQ,feasibility,22,4
Title10,,Land,1.0,POM,funding,0.343,0.36,0.12348,MASINT,Kinetic,17,,,,favorable,,,GovLab,fail,NG,NAVWAR,proj-25,25,Air Force,Service HQ,feasibility,22,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,18,,,,favorable,,,GovLab,fail,NG,PEO C4I,proj-26,26,Space Force,POC-User,feasibility,22,2
Title10,,Land,1.0,UFR,funding,0.3675,0.28,0.1029,SIGINT,NonKinetic,4,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-27,27,Space Force,CCMD,feasibility,22,4
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,8,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-29,29,Navy,POC-User,feasibility,22,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,15,,,,favorable,,,GovLab,fail,Boeing,AFLCMC,proj-30,30,IC,Agency,feasibility,22,4
Title50,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,17,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,USMC,CCMD,feasibility,22,2
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,MASINT,NonKinetic,22,,,,favorable_with_caveats,,,Commercial,fail,LM,PEO C4I,proj-35,35,Air Force,Agency,feasibility,22,3
Title50,GovContractor,Maritime,,External,contracting,0.49,0.65,0.3185,MASINT,Kinetic,15,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-38,38,IC,Service HQ,feasibility,22,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,Kinetic,17,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-39,39,IC,Service HQ,feasibility,22,2
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,OSINT,Kinetic,17,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,23,2
