authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_penalty_factor,gate_prob_base,gate_prob_final,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title50,,Space,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,17,,,,favorable,,,Commercial,fail,SAIC,DARPA,proj-11,11,USMC,POC-User,feasibility,19,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,9,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-15,15,Navy,POC-User,feasibility,19,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,6,,,,favorable,,,GovLab,fail,NG,DARPA,proj-17,17,IC,Service HQ,feasibility,19,4
Title10,GovContractor,Air,,Partner_CoDev,contracting,0.49,0.55,0.2695,OSINT,NonKinetic,14,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-18,18,Space Force,CCMD,feasibility,19,3
Title10,GovContractor,ISR,,POM,attempt,0.49,0.55,0.2695,HUMINT,NonKinetic,,,,,not_conducted,,,GovLab,start,NG,AFLCMC,proj-19,19,USMC,POC-User,,19,2
Title10,,ISR,1.0,POM,funding,0.49,0.225,0.11025,HUMINT,NonKinetic,0,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-19,19,USMC,POC-User,feasibility,19,2
Title10,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,Kinetic,18,,,,favorable_with_caveats,,,GovLab,fail,None,PEO C4I,proj-21,21,IC,Service HQ,feasibility,19,3
Title50,Commercial,Cyber,,External,contracting,0.49,0.45,0.2205,HUMINT,NonKinetic,9,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-23,23,Navy,Agency,feasibility,19,3
Title50,,ISR,0.75,UFR,funding,0.343,0.105,0.036015,OSINT,NonKinetic,13,,,,favorable_with_caveats,,,GovLab,fail,LM,DEVCOM,proj-24,24,Navy,Service HQ,functional_test,19,4
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,OSINT,NonKinetic,16,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-26,26,Space Force,Service HQ,prototype_demo,19,4
Title10,,ISR,1.0,UFR,funding,0.343,0.175,0.060025,GEOINT,Kinetic,16,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-28,28,Navy,POC-User,feasibility,19,3
Title50,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,8,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-30,30,Space Force,Agency,feasibility,19,3
Title50,,ISR,1.0,POM,attempt,0.343,0.1875,0.064312,OSINT,Kinetic,,,,,not_conducted,,,GovContractor,start,None,NAVWAR,proj-31,31,IC,Service HQ,,19,2
Title50,,ISR,1.0,POM,funding,0.49,0.225,0.11025,OSINT,Kinetic,0,,,,favorable_with_caveats,,,GovContractor,fail,None,NAVWAR,proj-31,31,IC,Service HQ,feasibility,19,2
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,15,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-32,32,Army,CCMD,feasibility,19,3
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,3,,,,favorable_with_caveats,,,GovLab,fail,LM,AFLCMC,proj-33,33,Space Force,Service HQ,prototype_demo,19,4
Title50,,EW,1.0,ProgramBase,funding,0.343,0.25,0.08575,SIGINT,NonKinetic,14,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NAVWAR,proj-34,34,Space Force,CCMD,feasibility,19,4
Title10,,Cyber,1.0,Partner,funding,0.392,0.1875,0.0735,GEOINT,NonKinetic,4,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-38,38,Air Force,Agency,feasibility,19,4
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,6,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-0,0,Air Force,CCMD,feasibility,20,4
Title10,Commercial,Air,,External,contracting,0.49,0.45,0.2205,SIGINT,NonKinetic,9,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DARPA,proj-2,2,USMC,Service HQ,feasibility,20,4
Title10,,Cyber,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,4,,,,favorable,,,Commercial,fail,Leidos,PEO C4I,proj-6,6,Army,CCMD,prototype_demo,20,5
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,5,,,,favorable_with_caveats,,,Commercial,fail,None,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,20,4
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,15,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-9,9,Army,POC-User,feasibility,20,4
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,7,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-10,10,IC,POC-User,feasibility,20,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,18,,,,favorable,,,Commercial,fail,SAIC,DARPA,proj-11,11,USMC,POC-User,feasibility,20,4
Title10,,Land,1.0,POM,attempt,0.343,0.25,0.08575,HUMINT,Kinetic,,,,,not_conducted,,,GovLab,start,SAIC,PEO C4I,proj-12,12,USMC,CCMD,,20,4
Title10,,Land,1.0,POM,funding,0.49,0.225,0.11025,HUMINT,Kinetic,0,,,,favorable,,,GovLab,fail,SAIC,PEO C4I,proj-12,12,USMC,CCMD,feasibility,20,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,10,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-15,15,Navy,POC-User,feasibility,20,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,7,,,,favorable,,,GovLab,fail,NG,DARPA,proj-17,17,IC,Service HQ,feasibility,20,4
Title10,,Air,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,15,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-18,18,Space Force,CCMD,feasibility,20,3
Title10,,ISR,1.0,POM,funding,0.4655,0.225,0.104737,HUMINT,NonKinetic,1,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-19,19,USMC,POC-User,feasibility,20,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,NonKinetic,15,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-20,20,USMC,CCMD,feasibility,20,4
Title10,GovLab,Maritime,,Partner_CoDev,contracting,0.49,0.6,0.294,MASINT,Kinetic,19,,,,favorable_with_caveats,,,GovLab,fail,None,PEO C4I,proj-21,21,IC,Service HQ,feasibility,20,3
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,10,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-23,23,Navy,Agency,feasibility,20,3
Title50,,ISR,0.75,UFR,funding,0.343,0.105,0.036015,OSINT,NonKinetic,14,,,,favorable_with_caveats,,,GovLab,fail,LM,DEVCOM,proj-24,24,Navy,Service HQ,functional_test,20,4
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,OSINT,NonKinetic,17,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-26,26,Space Force,Service HQ,prototype_demo,20,4
Title10,,ISR,1.0,UFR,funding,0.343,0.175,0.060025,GEOINT,Kinetic,17,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-28,28,Navy,POC-User,feasibility,20,3
Title50,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,9,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-30,30,Space Force,Agency,feasibility,20,3
Title50,,ISR,1.0,POM,funding,0.4655,0.225,0.104737,OSINT,Kinetic,1,,,,favorable_with_caveats,,,GovContractor,fail,None,NAVWAR,proj-31,31,IC,Service HQ,feasibility,20,2
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,16,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-32,32,Army,CCMD,feasibility,20,3
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,4,,,,favorable_with_caveats,,,GovLab,fail,LM,AFLCMC,proj-33,33,Space Force,Service HQ,prototype_demo,20,4
Title50,,EW,1.0,ProgramBase,funding,0.343,0.25,0.08575,SIGINT,NonKinetic,15,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NAVWAR,proj-34,34,Space Force,CCMD,feasibility,20,4
Title10,,Cyber,1.0,Partner,funding,0.3675,0.1875,0.068906,GEOINT,NonKinetic,5,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-38,38,Air Force,Agency,feasibility,20,4
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,7,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-0,0,Air Force,CCMD,feasibility,21,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,SIGINT,NonKinetic,10,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DARPA,proj-2,2,USMC,Service HQ,feasibility,21,4
Title10,,Cyber,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,5,,,,favorable,,,Commercial,fail,Leidos,PEO C4I,proj-6,6,Army,CCMD,prototype_demo,21,5
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,6,,,,favorable_with_caveats,,,Commercial,fail,None,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,21,4
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,16,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-9,9,Army,POC-User,feasibility,21,4
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,8,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-10,10,IC,POC-User,feasibility,21,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,19,,,,favorable,,,Commercial,fail,SAIC,DARPA,proj-11,11,USMC,POC-User,feasibility,21,4
Title10,,Land,1.0,POM,funding,0.4655,0.225,0.104737,HUMINT,Kinetic,1,,,,favorable,,,GovLab,fail,SAIC,PEO C4I,proj-12,12,USMC,CCMD,feasibility,21,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,11,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-15,15,Navy,POC-User,feasibility,21,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,8,,,,favorable,,,GovLab,fail,NG,DARPA,proj-17,17,IC,Service HQ,feasibility,21,4
Title10,,Air,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,16,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-18,18,Space Force,CCMD,feasibility,21,3
Title10,,ISR,1.0,POM,funding,0.441,0.225,0.099225,HUMINT,NonKinetic,2,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-19,19,USMC,POC-User,feasibility,21,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,NonKinetic,16,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-20,20,USMC,CCMD,feasibility,21,4
Title10,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,Kinetic,20,,,,favorable_with_caveats,,,GovLab,fail,None,PEO C4I,proj-21,21,IC,Service HQ,feasibility,21,3
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,11,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-23,23,Navy,Agency,feasibility,21,3
Title50,GovLab,ISR,,UFR,contracting,0.49,0.6,0.294,OSINT,NonKinetic,15,,,,favorable_with_caveats,,,GovLab,fail,LM,DEVCOM,proj-24,24,Navy,Service HQ,functional_test,21,4
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,OSINT,NonKinetic,18,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-26,26,Space Force,Service HQ,prototype_demo,21,4
Title10,,ISR,1.0,UFR,funding,0.343,0.175,0.060025,GEOINT,Kinetic,18,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-28,28,Navy,POC-User,feasibility,21,3
Title50,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,10,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-30,30,Space Force,Agency,feasibility,21,3
Title50,,ISR,1.0,POM,funding,0.441,0.225,0.099225,OSINT,Kinetic,2,,,,favorable_with_caveats,,,GovContractor,fail,None,NAVWAR,proj-31,31,IC,Service HQ,feasibility,21,2
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,17,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-32,32,Army,CCMD,feasibility,21,3
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,5,,,,favorable_with_caveats,,,GovLab,fail,LM,AFLCMC,proj-33,33,Space Force,Service HQ,prototype_demo,21,4
Title50,,EW,1.0,ProgramBase,funding,0.343,0.25,0.08575,SIGINT,NonKinetic,16,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NAVWAR,proj-34,34,Space Force,CCMD,feasibility,21,4
Title10,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,6,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-38,38,Air Force,Agency,feasibility,21,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,SIGINT,NonKinetic,11,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DARPA,proj-2,2,USMC,Service HQ,feasibility,22,4
Title10,,Cyber,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,6,,,,favorable,,,Commercial,fail,Leidos,PEO C4I,proj-6,6,Army,CCMD,prototype_demo,22,5
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,7,,,,favorable_with_caveats,,,Commercial,fail,None,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,22,4
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,17,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-9,9,Army,POC-User,feasibility,22,4
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,9,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-10,10,IC,POC-User,feasibility,22,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,20,,,,favorable,,,Commercial,fail,SAIC,DARPA,proj-11,11,USMC,POC-User,feasibility,22,4
Title10,,Land,1.0,POM,funding,0.441,0.225,0.099225,HUMINT,Kinetic,2,,,,favorable,,,GovLab,fail,SAIC,PEO C4I,proj-12,12,USMC,CCMD,feasibility,22,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,12,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-15,15,Navy,POC-User,feasibility,22,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,9,,,,favorable,,,GovLab,fail,NG,DARPA,proj-17,17,IC,Service HQ,feasibility,22,4
Title10,,Air,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,17,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-18,18,Space Force,CCMD,feasibility,22,3
Title10,,ISR,1.0,POM,funding,0.4165,0.225,0.093713,HUMINT,NonKinetic,3,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-19,19,USMC,POC-User,feasibility,22,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,NonKinetic,17,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-20,20,USMC,CCMD,feasibility,22,4
Title10,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,Kinetic,21,,,,favorable_with_caveats,,,GovLab,fail,None,PEO C4I,proj-21,21,IC,Service HQ,feasibility,22,3
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,12,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-23,23,Navy,Agency,feasibility,22,3
Title50,GovLab,ISR,,UFR,contracting,0.49,0.6,0.294,OSINT,NonKinetic,16,,,,favorable_with_caveats,,,GovLab,fail,LM,DEVCOM,proj-24,24,Navy,Service HQ,functional_test,22,4
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,OSINT,NonKinetic,19,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-26,26,Space Force,Service HQ,prototype_demo,22,4
Title10,Commercial,ISR,,UFR,contracting,0.49,0.45,0.2205,GEOINT,Kinetic,19,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-28,28,Navy,POC-User,feasibility,22,3
Title50,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,11,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-30,30,Space Force,Agency,feasibility,22,3
Title50,GovContractor,ISR,,POM,contracting,0.595,0.55,0.32725,OSINT,Kinetic,3,,,,favorable_with_caveats,,,GovContractor,fail,None,NAVWAR,proj-31,31,IC,Service HQ,feasibility,22,2
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,18,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-32,32,Army,CCMD,feasibility,22,3
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,6,,,,favorable_with_caveats,,,GovLab,fail,LM,AFLCMC,proj-33,33,Space Force,Service HQ,prototype_demo,22,4
Title50,,EW,1.0,ProgramBase,funding,0.343,0.25,0.08575,SIGINT,NonKinetic,17,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NAVWAR,proj-34,34,Space Force,CCMD,feasibility,22,4
Title10,,EW,1.0,UFR,attempt,0.343,0.25,0.08575,MASINT,NonKinetic,,,,,not_conducted,,,GovLab,start,LM,DEVCOM,proj-37,37,Air Force,CCMD,,22,3
Title10,,EW,1.0,UFR,funding,0.49,0.175,0.08575,MASINT,NonKinetic,0,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-37,37,Air Force,CCMD,feasibility,22,3
Title10,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,7,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-38,38,Air Force,Agency,feasibility,22,4
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,9,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-0,0,Air Force,CCMD,feasibility,23,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,SIGINT,NonKinetic,12,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DARPA,proj-2,2,USMC,Service HQ,feasibility,23,4
Title50,,Maritime,1.0,External,attempt,0.343,0.2,0.0686,OSINT,NonKinetic,,,,,not_conducted,,,GovLab,start,SAIC,NAVWAR,proj-5,5,Air Force,Service HQ,,23,3
Title50,,Maritime,1.0,External,funding,0.49,0.2,0.098,OSINT,NonKinetic,0,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NAVWAR,proj-5,5,Air Force,Service HQ,feasibility,23,3
Title10,,Cyber,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,7,,,,favorable,,,Commercial,fail,Leidos,PEO C4I,proj-6,6,Army,CCMD,prototype_demo,23,5
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,8,,,,favorable_with_caveats,,,Commercial,fail,None,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,23,4
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,18,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-9,9,Army,POC-User,feasibility,23,4
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,10,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-10,10,IC,POC-User,feasibility,23,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,21,,,,favorable,,,Commercial,fail,SAIC,DARPA,proj-11,11,USMC,POC-User,feasibility,23,4
Title10,,Land,1.0,POM,funding,0.4165,0.225,0.093713,HUMINT,Kinetic,3,,,,favorable,,,GovLab,fail,SAIC,PEO C4I,proj-12,12,USMC,CCMD,feasibility,23,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,13,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-15,15,Navy,POC-User,feasibility,23,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,10,,,,favorable,,,GovLab,fail,NG,DARPA,proj-17,17,IC,Service HQ,feasibility,23,4
Title10,,Air,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,18,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-18,18,Space Force,CCMD,feasibility,23,3
Title10,,ISR,1.0,POM,funding,0.392,0.225,0.0882,HUMINT,NonKinetic,4,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-19,19,USMC,POC-User,feasibility,23,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,NonKinetic,18,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-20,20,USMC,CCMD,feasibility,23,4
Title10,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,Kinetic,22,,,,favorable_with_caveats,,,GovLab,fail,None,PEO C4I,proj-21,21,IC,Service HQ,feasibility,23,3
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,13,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-23,23,Navy,Agency,feasibility,23,3
Title50,,ISR,0.75,UFR,funding,0.343,0.105,0.036015,OSINT,NonKinetic,17,,,,favorable_with_caveats,,,GovLab,fail,LM,DEVCOM,proj-24,24,Navy,Service HQ,functional_test,23,4
Title10,GovLab,ISR,,ProgramBase,contracting,0.49,0.6,0.294,OSINT,NonKinetic,20,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-26,26,Space Force,Service HQ,prototype_demo,23,4
Title10,,ISR,1.0,UFR,funding,0.343,0.175,0.060025,GEOINT,Kinetic,20,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-28,28,Navy,POC-User,feasibility,23,3
Title50,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,12,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-30,30,Space Force,Agency,feasibility,23,3
Title50,,ISR,1.0,POM,funding,0.392,0.225,0.0882,OSINT,Kinetic,4,,,,favorable_with_caveats,,,GovContractor,fail,None,NAVWAR,proj-31,31,IC,Service HQ,feasibility,23,2
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,19,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-32,32,Army,CCMD,feasibility,23,3
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,7,,,,favorable_with_caveats,,,GovLab,fail,LM,AFLCMC,proj-33,33,Space Force,Service HQ,prototype_demo,23,4
Title50,,EW,1.0,ProgramBase,funding,0.343,0.25,0.08575,SIGINT,NonKinetic,18,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NAVWAR,proj-34,34,Space Force,CCMD,feasibility,23,4
Title10,,EW,1.0,UFR,funding,0.4655,0.175,0.081462,MASINT,NonKinetic,1,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-37,37,Air Force,CCMD,feasibility,23,3
Title10,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,8,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-38,38,Air Force,Agency,feasibility,23,4
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,10,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-0,0,Air Force,CCMD,feasibility,24,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,SIGINT,NonKinetic,13,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DARPA,proj-2,2,USMC,Service HQ,feasibility,24,4
Title50,,Maritime,1.0,External,funding,0.4655,0.2,0.0931,OSINT,NonKinetic,1,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NAVWAR,proj-5,5,Air Force,Service HQ,feasibility,24,3
Title10,,Cyber,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,8,,,,favorable,,,Commercial,fail,Leidos,PEO C4I,proj-6,6,Army,CCMD,prototype_demo,24,5
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,9,,,,favorable_with_caveats,,,Commercial,fail,None,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,24,4
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,19,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-9,9,Army,POC-User,feasibility,24,4
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,11,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-10,10,IC,POC-User,feasibility,24,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,22,,,,favorable,,,Commercial,fail,SAIC,DARPA,proj-11,11,USMC,POC-User,feasibility,24,4
Title10,,Land,1.0,POM,funding,0.392,0.225,0.0882,HUMINT,Kinetic,4,,,,favorable,,,GovLab,fail,SAIC,PEO C4I,proj-12,12,USMC,CCMD,feasibility,24,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,14,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-15,15,Navy,POC-User,feasibility,24,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,11,,,,favorable,,,GovLab,fail,NG,DARPA,proj-17,17,IC,Service HQ,feasibility,24,4
Title10,GovContractor,Air,,Partner_CoDev,contracting,0.49,0.55,0.2695,OSINT,NonKinetic,19,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-18,18,Space Force,CCMD,feasibility,24,3
Title10,,ISR,1.0,POM,funding,0.3675,0.225,0.082687,HUMINT,NonKinetic,5,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-19,19,USMC,POC-User,feasibility,24,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,NonKinetic,19,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-20,20,USMC,CCMD,feasibility,24,4
