adoption_align_mult,adoption_base_vote,adoption_portfolio_mult,adoption_status_mult,authority,contract_org_type,domain,funding_class_penalty,funding_color_weight,funding_source,gate,gate_class_penalty,gate_dependency_mult,gate_domain_mult,gate_evidence_mult,gate_exec_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_sponsor_mult,gate_stage_age,gate_status_mult,gate_support_mult,gate_test_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
,,,,Title10,,Maritime_Warfare,0.0,0.75,POM,funding,,,1.0,,,1.12,0.4,1.0,0.30375,0.160574,1.0,1.18,6,1.0,1.0,,NA,Kinetic,6,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,NAVY_BA2_001,11,Navy,Service HQ,operational_test,51,7
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.3375,0.178416,1.0,1.18,6,1.0,1.0,,ISR,NonKinetic,6,,,,favorable,,,,GovLab,fail,Leidos,NRL,NAVY_BA3_001,12,Navy,CCMD,vulnerability_test,51,4
,,,,Title10,,EW,0.0,0.75,POM,funding,,,1.0,,,1.3,0.4,1.0,0.30375,0.186381,1.0,1.18,15,1.0,1.0,,SIGINT,NonKinetic,15,,,,unfavorable,,,,GovLab,fail,Leidos,AFLCMC,NAVY_BA4_001,13,Navy,CCMD,functional_test,51,4
,,,,Title10,,Test_Ranges,0.0,0.75,ProgramBase,funding,,,1.0,,,1.14,0.4,1.0,0.3375,0.181602,1.0,1.18,7,1.0,1.0,,NA,NonKinetic,7,,,,favorable,,,,Commercial,fail,LM,NRL,NAVY_BA6_001,14,Navy,Service HQ,operational_test,51,7
,,,,Title10,,Air_Dominance,0.0,1.0,Partner,funding,,,1.0,,,1.7,0.4,1.0,0.375,0.3009,1.0,1.18,35,1.0,1.0,,NA,NonKinetic,35,,,,unfavorable,,,,Commercial,fail,SAIC,PEO C4I,AF_BA2_001,15,Air Force,CCMD,feasibility,51,4
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.3375,0.178416,1.0,1.18,6,1.0,1.0,,ISR,Kinetic,6,,,,favorable,,,,GovLab,fail,NG,DEVCOM,AF_BA3_001,16,Air Force,CCMD,vulnerability_test,51,5
,,,,Title10,GovContractor,Sensors,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.34,0.4,,0.65,0.3484,,,17,1.0,,,ISR,NonKinetic,17,,,,favorable,,,,GovContractor,fail,Leidos,AFLCMC,AF_BA4_001,17,Air Force,CCMD,operational_test,51,6
,,,,MFP11,GovContractor,Strike,,,POM,contracting,0.0,,1.0,,1.0,1.32,0.4,,0.65,0.3432,,,16,1.0,,,ISR,NonKinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,LM,PEO C4I,SOCOM_BA3_001,19,SOCOM,Agency,vulnerability_test,51,4
,,,,MFP11,,ISR,0.0,0.75,POM,funding,,,1.0,,,1.64,0.4,1.0,0.30375,0.043263,1.0,1.18,32,0.2,0.92,,MultiINT,NonKinetic,32,,,,unfavorable,,,,Commercial,fail,NG,NAVWAR,SOCOM_BA4_001,20,SOCOM,POC-User,functional_test,51,8
,,,,MFP11,,C2_JADC2,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.48,0.4,1.0,0.286875,0.184367,1.0,1.18,24,1.0,0.92,,ISR,NonKinetic,24,,,,favorable,,,,Commercial,fail,LM,DEVCOM,SOCOM_BA5_001,21,SOCOM,CCMD,operational_test,51,3
,,,,Title10;Title50,,CBRNE,0.0,0.75,POM,funding,,,1.0,,,1.18,0.4,1.0,0.30375,0.169177,1.0,1.18,9,1.0,1.0,,CBRNE,NonKinetic,9,,,,favorable_with_caveats,,,,GovContractor,fail,None,NAVWAR,DTRA_BA2_001,22,DTRA,POC-User,operational_test,51,6
,,,,Title10;Title50,GovContractor,Sensors,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.76,0.4,,0.65,0.4576,,,38,1.0,,,CBRNE,Kinetic,38,,,,favorable_with_caveats,,,,GovContractor,fail,NG,NAVWAR,DTRA_BA3_001,23,DTRA,Service HQ,functional_test,51,4
,,,,Title10;Title50,GovLab,Biotechnology,,,External,contracting,0.0,,1.0,,1.0,1.14,0.4,,0.6,0.2736,,,7,1.0,,,CBRNE,Kinetic,7,,,,favorable,,,,GovLab,fail,SAIC,DARPA,CBDP_BA3_001,24,CBDP,CCMD,operational_test,51,9
,,,,Title10;Title50,,Sensors,0.0,0.75,External,funding,,,1.0,,,1.22,0.4,1.0,0.27,0.155477,1.0,1.18,11,1.0,1.0,,CBRNE,NonKinetic,11,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,DEVCOM,CBDP_BA4_001,25,CBDP,POC-User,vulnerability_test,51,5
,,,,Title10,,Medical,,,Partner_CoDev,test,0.0,1.0,1.0,0.7,,1.3,0.4,1.0,0.66,0.24024,1.0,,15,1.0,,1.0,Medical,Kinetic,15,,,,favorable_with_caveats,favorable_with_caveats,,,Commercial,fail,Leidos,AFLCMC,DHA_BA2_001,26,DHA,POC-User,vulnerability_test,51,6
,,,,Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.1,0.4,1.0,0.30375,0.031541,1.0,1.18,5,0.2,1.0,,Medical,Kinetic,5,,,,favorable_with_caveats,,,,Commercial,fail,LM,NRL,DHA_BA4_001,27,DHA,POC-User,functional_test,51,8
,,,,Title10,,AI_ML,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.04,0.4,1.0,0.286875,0.140821,1.0,1.18,2,1.0,1.0,,NA,NonKinetic,2,,,,favorable,,,,Commercial,fail,LM,AFLCMC,DIU_BA3_001,28,DIU,Service HQ,operational_test,51,5
,,,,MIP,,ISR,0.0,0.75,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.3375,0.161212,1.0,1.18,5,1.0,0.92,,MultiINT,Kinetic,5,,,,favorable,,,,GovLab,fail,SAIC,DARPA,MIP_SENS_001,29,Defense Intel,CCMD,vulnerability_test,51,6
,,,,Title10,,Air_Dominance,0.0,0.75,UFR,funding,,,1.0,,,1.12,0.4,1.0,0.23625,0.124891,1.0,1.18,6,1.0,1.0,,ISR,Kinetic,6,,,,favorable,,,,GovContractor,fail,Boeing,AFLCMC,ARMY_BA3_002,30,Army,CCMD,operational_test,51,7
,,,,Title10,,EW,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.66,0.4,1.0,0.286875,0.044954,1.0,1.18,33,0.2,1.0,,SIGINT,NonKinetic,33,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,ARMY_BA5_002,32,Army,Agency,vulnerability_test,51,7
,,,,Title10,,Test_Ranges,0.0,0.75,External,funding,,,1.0,,,1.12,0.4,1.0,0.27,0.028547,1.0,1.18,6,0.2,1.0,,NA,Kinetic,6,,,,unfavorable,,,,GovContractor,fail,SAIC,NAVWAR,ARMY_BA6_001,33,Army,CCMD,operational_test,51,5
,,,,Title10,,Foundational_Science,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.48,0.4,1.0,0.425,0.296888,1.0,1.18,24,1.0,1.0,,NA,Kinetic,24,,,,favorable,,,,GovLab,fail,LM,DEVCOM,NAVY_BA2_002,34,Navy,Service HQ,feasibility,51,2
,,,,Title10,,Sensors,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.26,0.4,1.0,0.286875,0.17061,1.0,1.18,13,1.0,1.0,,ISR,NonKinetic,13,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,NAVY_BA3_002,35,Navy,Agency,vulnerability_test,51,4
,,,,Title10,,Air_Dominance,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.66,0.4,1.0,0.286875,0.224772,1.0,1.18,33,1.0,1.0,,ISR,NonKinetic,33,,,,favorable,,,,Commercial,fail,Leidos,NAVWAR,NAVY_BA4_002,36,Navy,POC-User,operational_test,51,5
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.32,0.4,1.0,0.3375,0.210276,1.0,1.18,16,1.0,1.0,,ISR,NonKinetic,16,,,,favorable,,,,GovLab,fail,NG,AFLCMC,NAVY_BA5_001,37,Navy,Service HQ,operational_test,51,4
,,,,Title10,,Air_Dominance,,,ProgramBase,test,0.0,1.0,1.0,0.7,,1.76,0.4,1.0,0.73,0.359744,1.0,,38,1.0,,1.0,NA,Kinetic,38,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,fail,None,NRL,AF_BA2_002,38,Air Force,Agency,feasibility,51,2
,,,,Title10,GovContractor,Sensors,,,ProgramBase,test,0.0,,1.0,,1.0,1.7,0.4,,0.65,0.442,,,35,1.0,,,ISR,Kinetic,35,,,,unfavorable,,,,GovContractor,fail,LM,DEVCOM,AF_BA3_002,39,Air Force,Agency,prototype_demo,51,2
,,,,Title10,,Microelectronics,0.0,1.0,ProgramBase,funding,,,1.0,,,1.3,0.4,1.0,0.5,0.3068,1.0,1.18,15,1.0,1.0,,NA,NonKinetic,15,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,0602702E,0,DARPA,Agency,prototype_demo,52,4
,,,,Title10,Commercial,C2_JADC2,,,Partner,contracting,0.0,,1.0,,1.0,1.34,0.4,,0.6,0.3216,,,17,1.0,,,ISR,NonKinetic,17,,,,favorable,,,,Commercial,fail,Leidos,DARPA,0603766E,1,DARPA,CCMD,vulnerability_test,52,6
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.5,0.4,1.0,0.3375,0.23895,1.0,1.18,25,1.0,1.0,,ISR,NonKinetic,25,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Service HQ,functional_test,52,4
,,,,Title10,,Foundational_Science,,,UFR,test,0.0,1.0,1.0,0.675,,1.72,0.4,1.0,0.76,0.352944,1.0,,36,1.0,,1.0,NA,Kinetic,36,,,,favorable,favorable,,,Commercial,fail,None,NAVWAR,OUSD_SCI_001,3,OUSD(R&E),Service HQ,prototype_demo,52,5
,,,,Title10,,Strike,0.0,0.75,UFR,funding,,,1.0,,,1.08,0.4,1.0,0.23625,0.120431,1.0,1.18,4,1.0,1.0,,ISR,Kinetic,4,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,PEO C4I,0603892C,4,MDA,Service HQ,functional_test,52,4
,,,,Title10,,Missile_Defense,0.0,0.75,POM,funding,,,1.0,,,1.04,0.4,1.0,0.30375,0.029821,1.0,1.18,2,0.2,1.0,,ISR,Kinetic,2,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,DEVCOM,0603888C,5,MDA,Agency,vulnerability_test,52,6
,,,,Title10,,Sensors,0.0,0.75,UFR,funding,,,1.0,,,1.18,0.4,1.0,0.23625,0.131582,1.0,1.18,9,1.0,1.0,,ISR,Kinetic,9,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,MDA_HYP_001,6,MDA,Agency,vulnerability_test,52,5
,,,,Title10,,Foundational_Science,0.0,1.0,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.5,0.24544,1.0,1.18,2,1.0,1.0,,NA,NonKinetic,2,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,ARMY_BA2_001,7,Army,Agency,prototype_demo,52,5
,,,,Title10,,Land_Warfare,0.0,0.75,Partner,funding,,,1.0,,,1.52,0.4,1.0,0.253125,0.181602,1.0,1.18,26,1.0,1.0,,ISR,NonKinetic,26,,,,favorable,,,,GovLab,fail,LM,PEO C4I,ARMY_BA3_001,8,Army,CCMD,functional_test,52,5
,,,,Title10,GovContractor,Air_Dominance,,,External,contracting,0.0,,1.0,,1.0,1.1,0.4,,0.65,0.286,,,5,1.0,,,ISR,Kinetic,5,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,NAVWAR,ARMY_BA4_001,9,Army,CCMD,vulnerability_test,52,3
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.28,0.4,1.0,0.30375,0.183514,1.0,1.18,14,1.0,1.0,,ISR,NonKinetic,14,,,,favorable,,,,GovLab,fail,Leidos,PEO C4I,ARMY_BA5_001,10,Army,Service HQ,operational_test,52,3
,,,,Title10,,Maritime_Warfare,0.0,0.75,POM,funding,,,1.0,,,1.14,0.4,1.0,0.30375,0.163442,1.0,1.18,7,1.0,1.0,,NA,Kinetic,7,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,NAVY_BA2_001,11,Navy,Service HQ,operational_test,52,7
,,,,Title10,,Autonomy_UxS,,,ProgramBase,test,0.0,1.0,1.0,0.725,,1.14,0.4,1.0,0.68,0.224808,1.0,,7,1.0,,1.0,ISR,NonKinetic,7,,,,favorable,favorable,,,GovLab,fail,Leidos,NRL,NAVY_BA3_001,12,Navy,CCMD,vulnerability_test,52,4
,,,,Title10,,EW,0.0,0.75,POM,funding,,,1.0,,,1.32,0.4,1.0,0.30375,0.189248,1.0,1.18,16,1.0,1.0,,SIGINT,NonKinetic,16,,,,unfavorable,,,,GovLab,fail,Leidos,AFLCMC,NAVY_BA4_001,13,Navy,CCMD,functional_test,52,4
,,,,Title10,,Test_Ranges,0.0,0.75,ProgramBase,funding,,,1.0,,,1.16,0.4,1.0,0.3375,0.184788,1.0,1.18,8,1.0,1.0,,NA,NonKinetic,8,,,,favorable,,,,Commercial,fail,LM,NRL,NAVY_BA6_001,14,Navy,Service HQ,operational_test,52,7
,,,,Title10,,Air_Dominance,0.0,1.0,Partner,funding,,,1.0,,,1.72,0.4,1.0,0.375,0.30444,1.0,1.18,36,1.0,1.0,,NA,NonKinetic,36,,,,unfavorable,,,,Commercial,fail,SAIC,PEO C4I,AF_BA2_001,15,Air Force,CCMD,feasibility,52,4
,,,,Title10,,Autonomy_UxS,,,ProgramBase,test,0.0,1.0,1.0,0.725,,1.14,0.4,1.0,0.66,0.218196,1.0,,7,1.0,,1.0,ISR,Kinetic,7,,,,favorable,favorable,,,GovLab,pass,NG,DEVCOM,AF_BA3_001,16,Air Force,CCMD,vulnerability_test,52,6
,,,,Title10,,Sensors,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.36,0.4,1.0,0.286875,0.184151,1.0,1.18,18,1.0,1.0,,ISR,NonKinetic,18,,,,favorable,,,,GovContractor,fail,Leidos,AFLCMC,AF_BA4_001,17,Air Force,CCMD,operational_test,52,6
,,,,MFP11,,Strike,0.0,0.75,POM,funding,,,1.0,,,1.34,0.4,1.0,0.30375,0.176747,1.0,1.18,17,1.0,0.92,,ISR,NonKinetic,17,,,,favorable_with_caveats,,,,GovContractor,fail,LM,PEO C4I,SOCOM_BA3_001,19,SOCOM,Agency,vulnerability_test,52,4
,,,,MFP11,,ISR,0.0,0.75,POM,funding,,,1.0,,,1.66,0.4,1.0,0.30375,0.043791,1.0,1.18,33,0.2,0.92,,MultiINT,NonKinetic,33,,,,unfavorable,,,,Commercial,fail,NG,NAVWAR,SOCOM_BA4_001,20,SOCOM,POC-User,functional_test,52,8
,,,,MFP11,,C2_JADC2,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.5,0.4,1.0,0.286875,0.186859,1.0,1.18,25,1.0,0.92,,ISR,NonKinetic,25,,,,favorable,,,,Commercial,fail,LM,DEVCOM,SOCOM_BA5_001,21,SOCOM,CCMD,operational_test,52,3
,,,,Title10;Title50,GovContractor,CBRNE,,,POM,contracting,0.0,,1.0,,1.0,1.2,0.4,,0.65,0.312,,,10,1.0,,,CBRNE,NonKinetic,10,,,,favorable_with_caveats,,,,GovContractor,fail,None,NAVWAR,DTRA_BA2_001,22,DTRA,POC-User,operational_test,52,6
,,,,Title10;Title50,,Sensors,,,Partner_CoDev,test,0.0,1.0,1.0,0.725,,1.78,0.4,1.0,0.66,0.340692,1.0,,39,1.0,,1.0,CBRNE,Kinetic,39,,,,favorable_with_caveats,favorable_with_caveats,,,GovContractor,fail,NG,NAVWAR,DTRA_BA3_001,23,DTRA,Service HQ,functional_test,52,4
,,,,Title10;Title50,,Biotechnology,0.0,0.75,External,funding,,,1.0,,,1.16,0.4,1.0,0.27,0.14783,1.0,1.18,8,1.0,1.0,,CBRNE,Kinetic,8,,,,favorable,,,,GovLab,fail,SAIC,DARPA,CBDP_BA3_001,24,CBDP,CCMD,operational_test,52,9
,,,,Title10;Title50,,Sensors,0.0,0.75,External,funding,,,1.0,,,1.24,0.4,1.0,0.27,0.158026,1.0,1.18,12,1.0,1.0,,CBRNE,NonKinetic,12,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,DEVCOM,CBDP_BA4_001,25,CBDP,POC-User,vulnerability_test,52,5
,,,,Title10,,Medical,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.32,0.4,1.0,0.286875,0.178735,1.0,1.18,16,1.0,1.0,,Medical,Kinetic,16,,,,favorable_with_caveats,,,,Commercial,fail,Leidos,AFLCMC,DHA_BA2_001,26,DHA,POC-User,vulnerability_test,52,6
,,,,Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.12,0.4,1.0,0.30375,0.032115,1.0,1.18,6,0.2,1.0,,Medical,Kinetic,6,,,,favorable_with_caveats,,,,Commercial,fail,LM,NRL,DHA_BA4_001,27,DHA,POC-User,functional_test,52,8
,,,,Title10,,AI_ML,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.06,0.4,1.0,0.286875,0.143529,1.0,1.18,3,1.0,1.0,,NA,NonKinetic,3,,,,favorable,,,,Commercial,fail,LM,AFLCMC,DIU_BA3_001,28,DIU,Service HQ,operational_test,52,5
,,,,MIP,,ISR,0.0,0.75,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.3375,0.164143,1.0,1.18,6,1.0,0.92,,MultiINT,Kinetic,6,,,,favorable,,,,GovLab,fail,SAIC,DARPA,MIP_SENS_001,29,Defense Intel,CCMD,vulnerability_test,52,6
,,,,Title10,,Air_Dominance,0.0,0.75,UFR,funding,,,1.0,,,1.14,0.4,1.0,0.23625,0.127121,1.0,1.18,7,1.0,1.0,,ISR,Kinetic,7,,,,favorable,,,,GovContractor,fail,Boeing,AFLCMC,ARMY_BA3_002,30,Army,CCMD,operational_test,52,7
,,,,Title10,,EW,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.68,0.4,1.0,0.286875,0.045496,1.0,1.18,34,0.2,1.0,,SIGINT,NonKinetic,34,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,ARMY_BA5_002,32,Army,Agency,vulnerability_test,52,7
,,,,Title10,,Test_Ranges,0.0,0.75,External,funding,,,1.0,,,1.14,0.4,1.0,0.27,0.029056,1.0,1.18,7,0.2,1.0,,NA,Kinetic,7,,,,unfavorable,,,,GovContractor,fail,SAIC,NAVWAR,ARMY_BA6_001,33,Army,CCMD,operational_test,52,5
,,,,Title10,,Foundational_Science,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.5,0.4,1.0,0.425,0.3009,1.0,1.18,25,1.0,1.0,,NA,Kinetic,25,,,,favorable,,,,GovLab,fail,LM,DEVCOM,NAVY_BA2_002,34,Navy,Service HQ,feasibility,52,2
,,,,Title10,GovContractor,Sensors,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.28,0.4,,0.65,0.3328,,,14,1.0,,,ISR,NonKinetic,14,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,NAVY_BA3_002,35,Navy,Agency,vulnerability_test,52,4
,,,,Title10,Commercial,Air_Dominance,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.68,0.4,,0.6,0.4032,,,34,1.0,,,ISR,NonKinetic,34,,,,favorable,,,,Commercial,fail,Leidos,NAVWAR,NAVY_BA4_002,36,Navy,POC-User,operational_test,52,5
,,,,Title10,GovLab,C2_JADC2,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.34,0.4,,0.6,0.3216,,,17,1.0,,,ISR,NonKinetic,17,,,,favorable,,,,GovLab,fail,NG,AFLCMC,NAVY_BA5_001,37,Navy,Service HQ,operational_test,52,4
,,,,Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.78,0.4,1.0,0.5,0.42008,1.0,1.18,39,1.0,1.0,,NA,Kinetic,39,,,,favorable_with_caveats,,,,GovLab,fail,None,NRL,AF_BA2_002,38,Air Force,Agency,feasibility,52,2
,,,,Title10,,Sensors,0.0,1.0,ProgramBase,funding,,,1.0,,,1.72,0.4,1.0,0.5,0.40592,1.0,1.18,36,1.0,1.0,,ISR,Kinetic,36,,,,unfavorable,,,,GovContractor,fail,LM,DEVCOM,AF_BA3_002,39,Air Force,Agency,prototype_demo,52,2
,,,,Title10,,Microelectronics,,,ProgramBase,test,0.0,1.0,1.0,0.7,,1.32,0.4,1.0,0.75,0.2772,1.0,,16,1.0,,1.0,NA,NonKinetic,16,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,pass,SAIC,NRL,0602702E,0,DARPA,Agency,prototype_demo,53,5
,,,,Title10,,C2_JADC2,,,Partner,test,0.0,1.0,1.0,0.75,,1.36,0.4,1.0,0.74,0.30192,1.0,,18,1.0,,1.0,ISR,NonKinetic,18,,,,favorable,favorable,,,Commercial,fail,Leidos,DARPA,0603766E,1,DARPA,CCMD,vulnerability_test,53,6
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.52,0.4,1.0,0.3375,0.242136,1.0,1.18,26,1.0,1.0,,ISR,NonKinetic,26,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Service HQ,functional_test,53,4
,,,,Title10,,Foundational_Science,0.0,1.0,UFR,funding,,,1.0,,,1.74,0.4,1.0,0.35,0.287448,1.0,1.18,37,1.0,1.0,,NA,Kinetic,37,,,,favorable,,,,Commercial,fail,None,NAVWAR,OUSD_SCI_001,3,OUSD(R&E),Service HQ,prototype_demo,53,5
,,,,Title10,,Strike,0.0,0.75,UFR,funding,,,1.0,,,1.1,0.4,1.0,0.23625,0.122661,1.0,1.18,5,1.0,1.0,,ISR,Kinetic,5,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,PEO C4I,0603892C,4,MDA,Service HQ,functional_test,53,4
,,,,Title10,,Missile_Defense,0.0,0.75,POM,funding,,,1.0,,,1.06,0.4,1.0,0.30375,0.030394,1.0,1.18,3,0.2,1.0,,ISR,Kinetic,3,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,DEVCOM,0603888C,5,MDA,Agency,vulnerability_test,53,6
,,,,Title10,,Sensors,0.0,0.75,UFR,funding,,,1.0,,,1.2,0.4,1.0,0.23625,0.133812,1.0,1.18,10,1.0,1.0,,ISR,Kinetic,10,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,MDA_HYP_001,6,MDA,Agency,vulnerability_test,53,5
,,,,Title10,Commercial,Foundational_Science,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.06,0.4,,0.6,0.2544,,,3,1.0,,,NA,NonKinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,ARMY_BA2_001,7,Army,Agency,prototype_demo,53,5
,,,,Title10,,Land_Warfare,0.0,0.75,Partner,funding,,,1.0,,,1.54,0.4,1.0,0.253125,0.183992,1.0,1.18,27,1.0,1.0,,ISR,NonKinetic,27,,,,favorable,,,,GovLab,fail,LM,PEO C4I,ARMY_BA3_001,8,Army,CCMD,functional_test,53,5
,,,,Title10,,Air_Dominance,0.0,0.75,External,funding,,,1.0,,,1.12,0.4,1.0,0.27,0.142733,1.0,1.18,6,1.0,1.0,,ISR,Kinetic,6,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,NAVWAR,ARMY_BA4_001,9,Army,CCMD,vulnerability_test,53,3
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.3,0.4,1.0,0.30375,0.186381,1.0,1.18,15,1.0,1.0,,ISR,NonKinetic,15,,,,favorable,,,,GovLab,fail,Leidos,PEO C4I,ARMY_BA5_001,10,Army,Service HQ,operational_test,53,3
,,,,Title10,,Maritime_Warfare,0.0,0.75,POM,funding,,,1.0,,,1.16,0.4,1.0,0.30375,0.166309,1.0,1.18,8,1.0,1.0,,NA,Kinetic,8,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,NAVY_BA2_001,11,Navy,Service HQ,operational_test,53,7
,,,,Title10,GovLab,Autonomy_UxS,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.16,0.4,,0.6,0.2784,,,8,1.0,,,ISR,NonKinetic,8,,,,favorable,,,,GovLab,fail,Leidos,NRL,NAVY_BA3_001,12,Navy,CCMD,vulnerability_test,53,4
,,,,Title10,,EW,0.0,0.75,POM,funding,,,1.0,,,1.34,0.4,1.0,0.30375,0.192116,1.0,1.18,17,1.0,1.0,,SIGINT,NonKinetic,17,,,,unfavorable,,,,GovLab,fail,Leidos,AFLCMC,NAVY_BA4_001,13,Navy,CCMD,functional_test,53,4
,,,,Title10,,Test_Ranges,0.0,0.75,ProgramBase,funding,,,1.0,,,1.18,0.4,1.0,0.3375,0.187974,1.0,1.18,9,1.0,1.0,,NA,NonKinetic,9,,,,favorable,,,,Commercial,fail,LM,NRL,NAVY_BA6_001,14,Navy,Service HQ,operational_test,53,7
,,,,Title10,Commercial,Air_Dominance,,,Partner,test,0.0,,1.0,,1.0,1.74,0.4,,0.6,0.4176,,,37,1.0,,,NA,NonKinetic,37,,,,unfavorable,,,,Commercial,fail,SAIC,PEO C4I,AF_BA2_001,15,Air Force,CCMD,feasibility,53,4
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.4,1.0,0.3375,0.162486,1.0,1.18,1,1.0,1.0,,ISR,Kinetic,1,,,,favorable,,,,GovLab,fail,NG,DEVCOM,AF_BA3_001,16,Air Force,CCMD,operational_test,53,6
,,,,Title10,,Sensors,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.38,0.4,1.0,0.286875,0.186859,1.0,1.18,19,1.0,1.0,,ISR,NonKinetic,19,,,,favorable,,,,GovContractor,fail,Leidos,AFLCMC,AF_BA4_001,17,Air Force,CCMD,operational_test,53,6
,,,,MFP11,,Strike,0.0,0.75,POM,funding,,,1.0,,,1.36,0.4,1.0,0.30375,0.179385,1.0,1.18,18,1.0,0.92,,ISR,NonKinetic,18,,,,favorable_with_caveats,,,,GovContractor,fail,LM,PEO C4I,SOCOM_BA3_001,19,SOCOM,Agency,vulnerability_test,53,4
,,,,MFP11,,ISR,0.0,0.75,POM,funding,,,1.0,,,1.68,0.4,1.0,0.30375,0.044319,1.0,1.18,34,0.2,0.92,,MultiINT,NonKinetic,34,,,,unfavorable,,,,Commercial,fail,NG,NAVWAR,SOCOM_BA4_001,20,SOCOM,POC-User,functional_test,53,8
,,,,MFP11,,C2_JADC2,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.52,0.4,1.0,0.286875,0.18935,1.0,1.18,26,1.0,0.92,,ISR,NonKinetic,26,,,,favorable,,,,Commercial,fail,LM,DEVCOM,SOCOM_BA5_001,21,SOCOM,CCMD,operational_test,53,3
,,,,Title10;Title50,GovContractor,CBRNE,,,POM,contracting,0.0,,1.0,,1.0,1.22,0.4,,0.65,0.3172,,,11,1.0,,,CBRNE,NonKinetic,11,,,,favorable_with_caveats,,,,GovContractor,fail,None,NAVWAR,DTRA_BA2_001,22,DTRA,POC-User,operational_test,53,6
