adoption_align_mult,adoption_base_vote,adoption_portfolio_mult,adoption_status_mult,authority,contract_org_type,domain,funding_class_penalty,funding_color_weight,funding_source,gate,gate_class_penalty,gate_dependency_mult,gate_domain_mult,gate_evidence_mult,gate_exec_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_sponsor_mult,gate_stage_age,gate_status_mult,gate_support_mult,gate_test_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
,,,,Title10,,AI_ML,0.0,0.75,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.3375,0.178416,1.0,1.18,6,1.0,1.0,,NA,Kinetic,6,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NRL,DIU_BA3_001,28,DIU,CCMD,operational_test,36,6
,,,,MIP,,ISR,0.0,1.0,POM,funding,,,1.0,,,1.52,0.4,1.0,0.45,0.29702,1.0,1.18,26,1.0,0.92,,MultiINT,NonKinetic,26,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,MIP_SENS_001,29,Defense Intel,Agency,prototype_demo,36,3
,,,,Title10,,Air_Dominance,0.0,0.75,Partner,funding,,,1.0,,,1.12,0.4,1.0,0.253125,0.133812,1.0,1.18,6,1.0,1.0,,ISR,NonKinetic,6,,,,favorable,,,,Commercial,fail,SAIC,NRL,ARMY_BA3_002,30,Army,Agency,vulnerability_test,36,6
,,,,Title10,,Strike,0.0,0.75,Partner,funding,,,1.0,,,1.72,0.4,1.0,0.253125,0.205497,1.0,1.18,36,1.0,1.0,,ISR,NonKinetic,36,,,,favorable,,,,GovContractor,fail,None,DEVCOM,ARMY_BA4_002,31,Army,Service HQ,functional_test,36,2
,,,,Title10,,EW,0.0,0.75,POM,funding,,,1.0,,,1.32,0.4,1.0,0.30375,0.189248,1.0,1.18,16,1.0,1.0,,SIGINT,Kinetic,16,,,,favorable,,,,GovContractor,fail,Leidos,PEO C4I,ARMY_BA5_002,32,Army,CCMD,operational_test,36,4
,,,,Title10,,Foundational_Science,0.0,1.0,ProgramBase,funding,,,1.0,,,1.28,0.4,1.0,0.5,0.30208,1.0,1.18,14,1.0,1.0,,NA,Kinetic,14,,,,favorable,,,,GovLab,fail,Boeing,NAVWAR,NAVY_BA2_002,34,Navy,CCMD,prototype_demo,36,4
,,,,Title10,,Sensors,,,ProgramBase,test,0.0,1.0,1.0,0.725,,1.02,0.4,1.0,0.74,0.218892,1.0,,1,1.0,,1.0,ISR,NonKinetic,1,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,fail,Boeing,DARPA,NAVY_BA3_002,35,Navy,CCMD,functional_test,36,5
,,,,Title10,,Air_Dominance,,,ProgramBase,test,0.0,1.0,1.0,0.775,,1.16,0.4,1.0,0.71,0.255316,1.0,,8,1.0,,1.0,ISR,NonKinetic,8,,,,favorable,favorable,,,GovContractor,fail,None,NAVWAR,NAVY_BA4_002,36,Navy,POC-User,vulnerability_test,36,5
,,,,Title10,GovLab,C2_JADC2,,,POM,test,0.0,,1.0,,1.0,1.5,0.4,,0.6,0.36,,,25,1.0,,,ISR,Kinetic,25,,,,unfavorable,,,,GovLab,fail,Boeing,NAVWAR,NAVY_BA5_001,37,Navy,CCMD,vulnerability_test,36,3
,,,,Title10,GovContractor,Air_Dominance,,,Partner,contracting,0.0,,1.0,,1.0,1.5,0.4,,0.65,0.39,,,25,1.0,,,NA,Kinetic,25,,,,unfavorable,,,,GovContractor,fail,NG,AFLCMC,AF_BA2_002,38,Air Force,Agency,feasibility,36,4
,,,,Title10,,Sensors,0.0,0.75,Partner,funding,,,1.0,,,1.32,0.4,1.0,0.253125,0.157707,1.0,1.18,16,1.0,1.0,,ISR,Kinetic,16,,,,favorable,,,,GovLab,fail,NG,NAVWAR,AF_BA3_002,39,Air Force,Service HQ,functional_test,36,3
,,,,Title10,,Microelectronics,0.0,0.75,ProgramBase,funding,,,1.0,,,1.52,0.4,1.0,0.3375,0.242136,1.0,1.18,26,1.0,1.0,,NA,NonKinetic,26,,,,favorable,,,,GovContractor,fail,SAIC,DARPA,0602702E,0,DARPA,POC-User,vulnerability_test,37,7
,,,,Title10,,C2_JADC2,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.3,0.4,1.0,0.286875,0.176027,1.0,1.18,15,1.0,1.0,,ISR,NonKinetic,15,,,,favorable,,,,Commercial,fail,NG,AFLCMC,0603766E,1,DARPA,Agency,functional_test,37,4
,,,,Title10,,Autonomy_UxS,0.0,0.75,POM,funding,,,1.0,,,1.08,0.4,1.0,0.30375,0.15484,1.0,1.18,4,1.0,1.0,,ISR,NonKinetic,4,,,,favorable,,,,Commercial,fail,None,NRL,OUSD_MOD_001,2,OUSD(R&E),Agency,operational_test,37,7
,,,,Title10,,Foundational_Science,0.0,0.75,ProgramBase,funding,,,1.0,,,1.18,0.4,1.0,0.3375,0.187974,1.0,1.18,9,1.0,1.0,,NA,Kinetic,9,,,,favorable,,,,Commercial,fail,LM,DARPA,OUSD_SCI_001,3,OUSD(R&E),POC-User,functional_test,37,4
,,,,Title10,,Strike,0.0,0.75,POM,funding,,,1.0,,,1.3,0.4,1.0,0.30375,0.186381,1.0,1.18,15,1.0,1.0,,ISR,Kinetic,15,,,,favorable,,,,GovContractor,fail,Leidos,DEVCOM,0603892C,4,MDA,Service HQ,operational_test,37,5
,,,,Title10,Commercial,Sensors,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.34,0.4,,0.6,0.3216,,,17,1.0,,,ISR,NonKinetic,17,,,,favorable_with_caveats,,,,Commercial,fail,Leidos,PEO C4I,MDA_HYP_001,6,MDA,CCMD,prototype_demo,37,4
,,,,Title10,GovContractor,Foundational_Science,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.3,0.4,,0.65,0.338,,,15,1.0,,,NA,NonKinetic,15,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,DARPA,ARMY_BA2_001,7,Army,POC-User,functional_test,37,5
,,,,Title10,,Land_Warfare,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.4,0.4,1.0,0.286875,0.189567,1.0,1.18,20,1.0,1.0,,ISR,NonKinetic,20,,,,favorable,,,,GovContractor,fail,None,AFLCMC,ARMY_BA3_001,8,Army,POC-User,functional_test,37,4
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.48,0.4,1.0,0.3375,0.235764,1.0,1.18,24,1.0,1.0,,ISR,Kinetic,24,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY_BA4_001,9,Army,Service HQ,vulnerability_test,37,3
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.3375,0.178416,1.0,1.18,6,1.0,1.0,,ISR,Kinetic,6,,,,favorable,,,,Commercial,fail,Leidos,NAVWAR,ARMY_BA5_001,10,Army,POC-User,vulnerability_test,37,4
,,,,Title10,,Maritime_Warfare,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.56,0.4,1.0,0.286875,0.211232,1.0,1.18,28,1.0,1.0,,NA,NonKinetic,28,,,,favorable,,,,Commercial,fail,Boeing,NRL,NAVY_BA2_001,11,Navy,CCMD,functional_test,37,6
,,,,Title10,,Autonomy_UxS,0.0,0.75,POM,funding,,,1.0,,,1.44,0.4,1.0,0.30375,0.206453,1.0,1.18,22,1.0,1.0,,ISR,Kinetic,22,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,NAVY_BA3_001,12,Navy,POC-User,operational_test,37,6
,,,,Title10,,EW,0.0,0.75,Partner,funding,,,1.0,,,1.52,0.4,1.0,0.253125,0.181602,1.0,1.18,26,1.0,1.0,,SIGINT,NonKinetic,26,,,,favorable,,,,GovContractor,fail,LM,NAVWAR,NAVY_BA4_001,13,Navy,POC-User,functional_test,37,2
,,,,Title10,,Test_Ranges,0.0,0.75,ProgramBase,funding,,,1.0,,,1.3,0.4,1.0,0.3375,0.20709,1.0,1.18,15,1.0,1.0,,NA,NonKinetic,15,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY_BA6_001,14,Navy,Service HQ,operational_test,37,4
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.22,0.4,1.0,0.3375,0.194346,1.0,1.18,11,1.0,1.0,,NA,NonKinetic,11,,,,favorable,,,,Commercial,fail,SAIC,AFLCMC,AF_BA2_001,15,Air Force,CCMD,vulnerability_test,37,5
,,,,Title10,Commercial,Sensors,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.16,0.4,,0.6,0.2784,,,8,1.0,,,ISR,NonKinetic,8,,,,favorable,,,,Commercial,fail,None,PEO C4I,AF_BA4_001,17,Air Force,Agency,vulnerability_test,37,4
,,,,Title10,,C2_JADC2,0.0,0.75,Partner,funding,,,1.0,,,1.12,0.4,1.0,0.253125,0.133812,1.0,1.18,6,1.0,1.0,,ISR,Kinetic,6,,,,favorable,,,,Commercial,fail,SAIC,NAVWAR,AF_BA5_001,18,Air Force,Agency,operational_test,37,4
,,,,MFP11,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.3375,0.15828,1.0,1.18,4,1.0,0.92,,ISR,Kinetic,4,,,,favorable,,,,GovContractor,fail,Leidos,NAVWAR,SOCOM_BA3_001,19,SOCOM,Agency,operational_test,37,7
,,,,MFP11,,ISR,,,UFR,test,0.0,1.0,1.0,0.75,,1.6,0.4,1.0,0.71,0.3408,1.0,,30,1.0,,1.0,MultiINT,NonKinetic,30,,,,favorable,favorable,,,GovLab,fail,SAIC,DEVCOM,SOCOM_BA4_001,20,SOCOM,Service HQ,functional_test,37,3
,,,,MFP11,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.2,0.4,1.0,0.3375,0.175867,1.0,1.18,10,1.0,0.92,,ISR,Kinetic,10,,,,favorable_with_caveats,,,,GovLab,fail,None,NAVWAR,SOCOM_BA5_001,21,SOCOM,Service HQ,operational_test,37,4
,,,,Title10;Title50,,CBRNE,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.64,0.4,1.0,0.286875,0.222064,1.0,1.18,32,1.0,1.0,,CBRNE,Kinetic,32,,,,favorable,,,,GovContractor,fail,SAIC,NAVWAR,DTRA_BA2_001,22,DTRA,CCMD,vulnerability_test,37,7
,,,,Title10;Title50,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.34,0.4,1.0,0.3375,0.213462,1.0,1.18,17,1.0,1.0,,CBRNE,NonKinetic,17,,,,favorable_with_caveats,,,,GovLab,fail,None,NAVWAR,DTRA_BA3_001,23,DTRA,POC-User,functional_test,37,5
,,,,Title10;Title50,Commercial,Biotechnology,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.32,0.4,,0.6,0.3168,,,16,1.0,,,CBRNE,Kinetic,16,,,,favorable,,,,Commercial,fail,Leidos,NAVWAR,CBDP_BA3_001,24,CBDP,Service HQ,prototype_demo,37,2
,,,,Title10;Title50,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.6,0.4,1.0,0.30375,0.229392,1.0,1.18,30,1.0,1.0,,CBRNE,NonKinetic,30,,,,favorable,,,,GovContractor,fail,NG,NRL,CBDP_BA4_001,25,CBDP,CCMD,vulnerability_test,37,3
,,,,Title10,,Medical,0.0,0.75,ProgramBase,funding,,,1.0,,,1.52,0.4,1.0,0.3375,0.242136,1.0,1.18,26,1.0,1.0,,Medical,Kinetic,26,,,,favorable,,,,Commercial,fail,NG,DEVCOM,DHA_BA2_001,26,DHA,POC-User,vulnerability_test,37,7
,,,,Title10,,Medical,,,Partner,test,0.0,1.0,1.0,0.75,,1.62,0.4,1.0,0.66,0.32076,1.0,,31,1.0,,1.0,Medical,Kinetic,31,,,,favorable_with_caveats,favorable_with_caveats,,,Commercial,pass,Leidos,PEO C4I,DHA_BA4_001,27,DHA,Service HQ,functional_test,37,5
,,,,Title10,,AI_ML,0.0,0.75,ProgramBase,funding,,,1.0,,,1.14,0.4,1.0,0.3375,0.181602,1.0,1.18,7,1.0,1.0,,NA,Kinetic,7,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NRL,DIU_BA3_001,28,DIU,CCMD,operational_test,37,6
,,,,MIP,,ISR,0.0,1.0,POM,funding,,,1.0,,,1.54,0.4,1.0,0.45,0.300928,1.0,1.18,27,1.0,0.92,,MultiINT,NonKinetic,27,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,MIP_SENS_001,29,Defense Intel,Agency,prototype_demo,37,3
,,,,Title10,Commercial,Air_Dominance,,,Partner,contracting,0.0,,1.0,,1.0,1.14,0.4,,0.6,0.2736,,,7,1.0,,,ISR,NonKinetic,7,,,,favorable,,,,Commercial,fail,SAIC,NRL,ARMY_BA3_002,30,Army,Agency,vulnerability_test,37,6
,,,,Title10,,Strike,0.0,0.75,Partner,funding,,,1.0,,,1.74,0.4,1.0,0.253125,0.207887,1.0,1.18,37,1.0,1.0,,ISR,NonKinetic,37,,,,favorable,,,,GovContractor,fail,None,DEVCOM,ARMY_BA4_002,31,Army,Service HQ,functional_test,37,2
,,,,Title10,GovContractor,EW,,,POM,contracting,0.0,,1.0,,1.0,1.34,0.4,,0.65,0.3484,,,17,1.0,,,SIGINT,Kinetic,17,,,,favorable,,,,GovContractor,fail,Leidos,PEO C4I,ARMY_BA5_002,32,Army,CCMD,operational_test,37,4
,,,,Title10,,Foundational_Science,0.0,1.0,ProgramBase,funding,,,1.0,,,1.3,0.4,1.0,0.5,0.3068,1.0,1.18,15,1.0,1.0,,NA,Kinetic,15,,,,favorable,,,,GovLab,fail,Boeing,NAVWAR,NAVY_BA2_002,34,Navy,CCMD,prototype_demo,37,4
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.3375,0.165672,1.0,1.18,2,1.0,1.0,,ISR,NonKinetic,2,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,NAVY_BA3_002,35,Navy,CCMD,functional_test,37,5
,,,,Title10,GovContractor,Air_Dominance,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.18,0.4,,0.65,0.3068,,,9,1.0,,,ISR,NonKinetic,9,,,,favorable,,,,GovContractor,fail,None,NAVWAR,NAVY_BA4_002,36,Navy,POC-User,vulnerability_test,37,5
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.52,0.4,1.0,0.30375,0.217922,1.0,1.18,26,1.0,1.0,,ISR,Kinetic,26,,,,unfavorable,,,,GovLab,fail,Boeing,NAVWAR,NAVY_BA5_001,37,Navy,CCMD,vulnerability_test,37,3
,,,,Title10,GovContractor,Air_Dominance,,,Partner,test,0.0,,1.0,,1.0,1.52,0.4,,0.65,0.3952,,,26,1.0,,,NA,Kinetic,26,,,,unfavorable,,,,GovContractor,fail,NG,AFLCMC,AF_BA2_002,38,Air Force,Agency,feasibility,37,4
,,,,Title10,,Sensors,0.0,0.75,Partner,funding,,,1.0,,,1.34,0.4,1.0,0.253125,0.160097,1.0,1.18,17,1.0,1.0,,ISR,Kinetic,17,,,,favorable,,,,GovLab,fail,NG,NAVWAR,AF_BA3_002,39,Air Force,Service HQ,functional_test,37,3
,,,,Title10,,Microelectronics,0.0,0.75,ProgramBase,funding,,,1.0,,,1.54,0.4,1.0,0.3375,0.245322,1.0,1.18,27,1.0,1.0,,NA,NonKinetic,27,,,,favorable,,,,GovContractor,fail,SAIC,DARPA,0602702E,0,DARPA,POC-User,vulnerability_test,38,7
,,,,Title10,,C2_JADC2,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.32,0.4,1.0,0.286875,0.178735,1.0,1.18,16,1.0,1.0,,ISR,NonKinetic,16,,,,favorable,,,,Commercial,fail,NG,AFLCMC,0603766E,1,DARPA,Agency,functional_test,38,4
,,,,Title10,,Autonomy_UxS,0.0,0.75,POM,funding,,,1.0,,,1.1,0.4,1.0,0.30375,0.157707,1.0,1.18,5,1.0,1.0,,ISR,NonKinetic,5,,,,favorable,,,,Commercial,fail,None,NRL,OUSD_MOD_001,2,OUSD(R&E),Agency,operational_test,38,7
,,,,Title10,,Foundational_Science,0.0,0.75,ProgramBase,funding,,,1.0,,,1.2,0.4,1.0,0.3375,0.19116,1.0,1.18,10,1.0,1.0,,NA,Kinetic,10,,,,favorable,,,,Commercial,fail,LM,DARPA,OUSD_SCI_001,3,OUSD(R&E),POC-User,functional_test,38,4
,,,,Title10,GovContractor,Strike,,,POM,contracting,0.0,,1.0,,1.0,1.32,0.4,,0.65,0.3432,,,16,1.0,,,ISR,Kinetic,16,,,,favorable,,,,GovContractor,fail,Leidos,DEVCOM,0603892C,4,MDA,Service HQ,operational_test,38,5
,,,,Title10,,Sensors,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.36,0.4,1.0,0.425,0.272816,1.0,1.18,18,1.0,1.0,,ISR,NonKinetic,18,,,,favorable_with_caveats,,,,Commercial,fail,Leidos,PEO C4I,MDA_HYP_001,6,MDA,CCMD,prototype_demo,38,4
,,,,Title10,,Foundational_Science,0.0,0.75,ProgramBase,funding,,,1.0,,,1.32,0.4,1.0,0.3375,0.210276,1.0,1.18,16,1.0,1.0,,NA,NonKinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,DARPA,ARMY_BA2_001,7,Army,POC-User,functional_test,38,5
,,,,Title10,,Land_Warfare,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.42,0.4,1.0,0.286875,0.192275,1.0,1.18,21,1.0,1.0,,ISR,NonKinetic,21,,,,favorable,,,,GovContractor,fail,None,AFLCMC,ARMY_BA3_001,8,Army,POC-User,functional_test,38,4
,,,,Title10,Commercial,Air_Dominance,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.5,0.4,,0.6,0.36,,,25,1.0,,,ISR,Kinetic,25,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY_BA4_001,9,Army,Service HQ,vulnerability_test,38,3
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.14,0.4,1.0,0.3375,0.181602,1.0,1.18,7,1.0,1.0,,ISR,Kinetic,7,,,,favorable,,,,Commercial,fail,Leidos,NAVWAR,ARMY_BA5_001,10,Army,POC-User,vulnerability_test,38,4
,,,,Title10,Commercial,Maritime_Warfare,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.58,0.4,,0.6,0.3792,,,29,1.0,,,NA,NonKinetic,29,,,,favorable,,,,Commercial,fail,Boeing,NRL,NAVY_BA2_001,11,Navy,CCMD,functional_test,38,6
,,,,Title10,,Autonomy_UxS,0.0,0.75,POM,funding,,,1.0,,,1.46,0.4,1.0,0.30375,0.20932,1.0,1.18,23,1.0,1.0,,ISR,Kinetic,23,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,NAVY_BA3_001,12,Navy,POC-User,operational_test,38,6
,,,,Title10,,EW,0.0,0.75,Partner,funding,,,1.0,,,1.54,0.4,1.0,0.253125,0.183992,1.0,1.18,27,1.0,1.0,,SIGINT,NonKinetic,27,,,,favorable,,,,GovContractor,fail,LM,NAVWAR,NAVY_BA4_001,13,Navy,POC-User,functional_test,38,2
,,,,Title10,,Test_Ranges,0.0,0.75,ProgramBase,funding,,,1.0,,,1.32,0.4,1.0,0.3375,0.210276,1.0,1.18,16,1.0,1.0,,NA,NonKinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY_BA6_001,14,Navy,Service HQ,operational_test,38,4
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.24,0.4,1.0,0.3375,0.197532,1.0,1.18,12,1.0,1.0,,NA,NonKinetic,12,,,,favorable,,,,Commercial,fail,SAIC,AFLCMC,AF_BA2_001,15,Air Force,CCMD,vulnerability_test,38,5
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.18,0.4,1.0,0.3375,0.187974,1.0,1.18,9,1.0,1.0,,ISR,NonKinetic,9,,,,favorable,,,,Commercial,fail,None,PEO C4I,AF_BA4_001,17,Air Force,Agency,vulnerability_test,38,4
,,,,Title10,,C2_JADC2,0.0,0.75,Partner,funding,,,1.0,,,1.14,0.4,1.0,0.253125,0.136202,1.0,1.18,7,1.0,1.0,,ISR,Kinetic,7,,,,favorable,,,,Commercial,fail,SAIC,NAVWAR,AF_BA5_001,18,Air Force,Agency,operational_test,38,4
,,,,MFP11,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.3375,0.161212,1.0,1.18,5,1.0,0.92,,ISR,Kinetic,5,,,,favorable,,,,GovContractor,fail,Leidos,NAVWAR,SOCOM_BA3_001,19,SOCOM,Agency,operational_test,38,7
,,,,MFP11,,ISR,0.0,0.75,UFR,funding,,,1.0,,,1.62,0.4,1.0,0.23625,0.166195,1.0,1.18,31,1.0,0.92,,MultiINT,NonKinetic,31,,,,favorable,,,,GovLab,fail,SAIC,DEVCOM,SOCOM_BA4_001,20,SOCOM,Service HQ,functional_test,38,3
,,,,MFP11,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.22,0.4,1.0,0.3375,0.178798,1.0,1.18,11,1.0,0.92,,ISR,Kinetic,11,,,,favorable_with_caveats,,,,GovLab,fail,None,NAVWAR,SOCOM_BA5_001,21,SOCOM,Service HQ,operational_test,38,4
,,,,Title10;Title50,,CBRNE,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.66,0.4,1.0,0.286875,0.224772,1.0,1.18,33,1.0,1.0,,CBRNE,Kinetic,33,,,,favorable,,,,GovContractor,fail,SAIC,NAVWAR,DTRA_BA2_001,22,DTRA,CCMD,vulnerability_test,38,7
,,,,Title10;Title50,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.36,0.4,1.0,0.3375,0.216648,1.0,1.18,18,1.0,1.0,,CBRNE,NonKinetic,18,,,,favorable_with_caveats,,,,GovLab,fail,None,NAVWAR,DTRA_BA3_001,23,DTRA,POC-User,functional_test,38,5
,,,,Title10;Title50,,Biotechnology,0.0,1.0,ProgramBase,funding,,,1.0,,,1.34,0.4,1.0,0.5,0.31624,1.0,1.18,17,1.0,1.0,,CBRNE,Kinetic,17,,,,favorable,,,,Commercial,fail,Leidos,NAVWAR,CBDP_BA3_001,24,CBDP,Service HQ,prototype_demo,38,2
,,,,Title10;Title50,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.62,0.4,1.0,0.30375,0.232259,1.0,1.18,31,1.0,1.0,,CBRNE,NonKinetic,31,,,,favorable,,,,GovContractor,fail,NG,NRL,CBDP_BA4_001,25,CBDP,CCMD,vulnerability_test,38,3
,,,,Title10,,Medical,0.0,0.75,ProgramBase,funding,,,1.0,,,1.54,0.4,1.0,0.3375,0.245322,1.0,1.18,27,1.0,1.0,,Medical,Kinetic,27,,,,favorable,,,,Commercial,fail,NG,DEVCOM,DHA_BA2_001,26,DHA,POC-User,vulnerability_test,38,7
,,,,Title10,,Medical,,,Partner,test,0.0,1.0,1.0,0.75,,1.02,0.4,1.0,0.63,0.19278,1.0,,1,1.0,,1.0,Medical,Kinetic,1,,,,favorable_with_caveats,favorable_with_caveats,,,Commercial,fail,Leidos,PEO C4I,DHA_BA4_001,27,DHA,Service HQ,vulnerability_test,38,5
,,,,Title10,,AI_ML,0.0,0.75,ProgramBase,funding,,,1.0,,,1.16,0.4,1.0,0.3375,0.184788,1.0,1.18,8,1.0,1.0,,NA,Kinetic,8,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NRL,DIU_BA3_001,28,DIU,CCMD,operational_test,38,6
,,,,MIP,GovContractor,ISR,,,POM,contracting,0.0,,1.0,,1.0,1.56,0.4,,0.65,0.4056,,,28,1.0,,,MultiINT,NonKinetic,28,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,MIP_SENS_001,29,Defense Intel,Agency,prototype_demo,38,3
,,,,Title10,,Air_Dominance,0.0,0.75,Partner,funding,,,1.0,,,1.16,0.4,1.0,0.253125,0.138591,1.0,1.18,8,1.0,1.0,,ISR,NonKinetic,8,,,,favorable,,,,Commercial,fail,SAIC,NRL,ARMY_BA3_002,30,Army,Agency,vulnerability_test,38,6
,,,,Title10,GovContractor,Strike,,,Partner,contracting,0.0,,1.0,,1.0,1.76,0.4,,0.65,0.4576,,,38,1.0,,,ISR,NonKinetic,38,,,,favorable,,,,GovContractor,fail,None,DEVCOM,ARMY_BA4_002,31,Army,Service HQ,functional_test,38,2
,,,,Title10,,EW,0.0,0.75,POM,funding,,,1.0,,,1.36,0.4,1.0,0.30375,0.194983,1.0,1.18,18,1.0,1.0,,SIGINT,Kinetic,18,,,,favorable,,,,GovContractor,fail,Leidos,PEO C4I,ARMY_BA5_002,32,Army,CCMD,operational_test,38,4
,,,,Title10,,Foundational_Science,0.0,1.0,ProgramBase,funding,,,1.0,,,1.32,0.4,1.0,0.5,0.31152,1.0,1.18,16,1.0,1.0,,NA,Kinetic,16,,,,favorable,,,,GovLab,fail,Boeing,NAVWAR,NAVY_BA2_002,34,Navy,CCMD,prototype_demo,38,4
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.3375,0.168858,1.0,1.18,3,1.0,1.0,,ISR,NonKinetic,3,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,NAVY_BA3_002,35,Navy,CCMD,functional_test,38,5
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.2,0.4,1.0,0.3375,0.19116,1.0,1.18,10,1.0,1.0,,ISR,NonKinetic,10,,,,favorable,,,,GovContractor,fail,None,NAVWAR,NAVY_BA4_002,36,Navy,POC-User,vulnerability_test,38,5
,,,,Title10,GovLab,C2_JADC2,,,POM,test,0.0,,1.0,,1.0,1.54,0.4,,0.6,0.3696,,,27,1.0,,,ISR,Kinetic,27,,,,unfavorable,,,,GovLab,fail,Boeing,NAVWAR,NAVY_BA5_001,37,Navy,CCMD,vulnerability_test,38,3
,,,,Title10,,Air_Dominance,0.0,1.0,Partner,funding,,,1.0,,,1.54,0.4,1.0,0.375,0.27258,1.0,1.18,27,1.0,1.0,,NA,Kinetic,27,,,,unfavorable,,,,GovContractor,fail,NG,AFLCMC,AF_BA2_002,38,Air Force,Agency,feasibility,38,4
,,,,Title10,,Sensors,0.0,0.75,Partner,funding,,,1.0,,,1.36,0.4,1.0,0.253125,0.162486,1.0,1.18,18,1.0,1.0,,ISR,Kinetic,18,,,,favorable,,,,GovLab,fail,NG,NAVWAR,AF_BA3_002,39,Air Force,Service HQ,functional_test,38,3
,,,,Title10,,Microelectronics,0.0,0.75,ProgramBase,funding,,,1.0,,,1.56,0.4,1.0,0.3375,0.248508,1.0,1.18,28,1.0,1.0,,NA,NonKinetic,28,,,,favorable,,,,GovContractor,fail,SAIC,DARPA,0602702E,0,DARPA,POC-User,vulnerability_test,39,7
,,,,Title10,,C2_JADC2,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.34,0.4,1.0,0.286875,0.181443,1.0,1.18,17,1.0,1.0,,ISR,NonKinetic,17,,,,favorable,,,,Commercial,fail,NG,AFLCMC,0603766E,1,DARPA,Agency,functional_test,39,4
,,,,Title10,Commercial,Autonomy_UxS,,,POM,contracting,0.0,,1.0,,1.0,1.12,0.4,,0.6,0.2688,,,6,1.0,,,ISR,NonKinetic,6,,,,favorable,,,,Commercial,fail,None,NRL,OUSD_MOD_001,2,OUSD(R&E),Agency,operational_test,39,7
