adoption_align_mult,adoption_base_vote,adoption_portfolio_mult,adoption_status_mult,authority,contract_org_type,domain,funding_class_penalty,funding_color_weight,funding_source,gate,gate_class_penalty,gate_dependency_mult,gate_domain_mult,gate_evidence_mult,gate_exec_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_sponsor_mult,gate_stage_age,gate_status_mult,gate_support_mult,gate_test_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,2.1,0.4,1.0,0.30375,0.060215,1.0,1.18,55,0.2,1.0,,ISR,Kinetic,55,,,,unfavorable,,,,GovContractor,fail,None,DARPA,NAVY_BA5_001,37,Navy,POC-User,vulnerability_test,97,6
,,,,Title10,GovContractor,Air_Dominance,,,POM,test,0.0,,1.0,,1.0,2.9,0.4,,0.65,0.754,,,95,1.0,,,NA,NonKinetic,95,,,,unfavorable,,,,GovContractor,fail,SAIC,NRL,AF_BA2_002,38,Air Force,Agency,feasibility,97,4
,,,,Title10,Commercial,Sensors,,,UFR,test,0.0,,1.0,,1.0,2.68,0.4,,0.6,0.6432,,,84,1.0,,,ISR,Kinetic,84,,,,unfavorable,,,,Commercial,fail,SAIC,NAVWAR,AF_BA3_002,39,Air Force,Agency,prototype_demo,97,4
,,,,Title10,,Microelectronics,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.26,0.4,1.0,0.286875,0.17061,1.0,1.18,13,1.0,1.0,,NA,Kinetic,13,,,,favorable,,,,GovLab,fail,SAIC,AFLCMC,0602702E,0,DARPA,Agency,vulnerability_test,98,5
,,,,Title10,,C2_JADC2,0.0,1.0,UFR,funding,,,1.0,,,2.38,0.4,1.0,0.35,0.393176,1.0,1.18,69,1.0,1.0,,ISR,Kinetic,69,,,,unfavorable,,,,Commercial,fail,NG,NRL,0603766E,1,DARPA,CCMD,prototype_demo,98,4
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.52,0.4,1.0,0.3375,0.242136,1.0,1.18,26,1.0,1.0,,ISR,Kinetic,26,,,,favorable,,,,GovContractor,fail,NG,NRL,OUSD_MOD_001,2,OUSD(R&E),CCMD,operational_test,98,7
,,,,Title10,,Foundational_Science,0.0,0.75,POM,funding,,,1.0,,,1.34,0.4,1.0,0.30375,0.192116,1.0,1.18,17,1.0,1.0,,NA,NonKinetic,17,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,AFLCMC,OUSD_SCI_001,3,OUSD(R&E),POC-User,vulnerability_test,98,5
,,,,Title10,GovContractor,Strike,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.32,0.4,,0.65,0.3432,,,16,1.0,,,ISR,NonKinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,AFLCMC,0603892C,4,MDA,Agency,operational_test,98,4
,,,,Title10,,Missile_Defense,0.0,0.75,UFR,funding,,,1.0,,,1.3,0.4,1.0,0.23625,0.028993,1.0,1.18,15,0.2,1.0,,ISR,NonKinetic,15,,,,unfavorable,,,,Commercial,fail,None,AFLCMC,0603888C,5,MDA,POC-User,vulnerability_test,98,7
,,,,Title10,Commercial,Sensors,,,UFR,contracting,0.0,,1.0,,1.0,1.66,0.4,,0.6,0.3984,,,33,1.0,,,ISR,Kinetic,33,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,MDA_HYP_001,6,MDA,Service HQ,vulnerability_test,98,6
,,,,Title10,,Foundational_Science,0.0,0.75,External,funding,,,1.0,,,1.04,0.4,1.0,0.27,0.132538,1.0,1.18,2,1.0,1.0,,NA,NonKinetic,2,,,,favorable,,,,Commercial,fail,NG,PEO C4I,ARMY_BA2_001,7,Army,POC-User,operational_test,98,7
,,,,Title10,,Land_Warfare,0.0,0.75,Partner,funding,,,1.0,,,1.28,0.4,1.0,0.253125,0.152928,1.0,1.18,14,1.0,1.0,,ISR,Kinetic,14,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NRL,ARMY_BA3_001,8,Army,Service HQ,vulnerability_test,98,6
,,,,Title10,,C2_JADC2,0.0,0.75,UFR,funding,,,1.0,,,1.22,0.4,1.0,0.23625,0.027208,1.0,1.18,11,0.2,1.0,,ISR,NonKinetic,11,,,,unfavorable,,,,GovContractor,fail,Leidos,PEO C4I,ARMY_BA5_001,10,Army,Agency,vulnerability_test,98,7
,,,,Title10,,Maritime_Warfare,0.0,1.0,Partner,funding,,,1.0,,,1.7,0.4,1.0,0.375,0.3009,1.0,1.18,35,1.0,1.0,,NA,NonKinetic,35,,,,favorable,,,,Commercial,fail,SAIC,NRL,NAVY_BA2_001,11,Navy,Agency,prototype_demo,98,3
,,,,Title10,,Autonomy_UxS,0.0,0.75,External,funding,,,1.0,,,1.66,0.4,1.0,0.27,0.21155,1.0,1.18,33,1.0,1.0,,ISR,NonKinetic,33,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,NAVY_BA3_001,12,Navy,Agency,vulnerability_test,98,6
,,,,Title10,,EW,0.0,0.75,POM,funding,,,1.0,,,1.26,0.4,1.0,0.30375,0.180646,1.0,1.18,13,1.0,1.0,,SIGINT,Kinetic,13,,,,favorable,,,,Commercial,fail,Boeing,AFLCMC,NAVY_BA4_001,13,Navy,POC-User,operational_test,98,6
,,,,Title10,,Test_Ranges,0.0,0.75,UFR,funding,,,1.0,,,1.72,0.4,1.0,0.23625,0.038359,1.0,1.18,36,0.2,1.0,,NA,Kinetic,36,,,,unfavorable,,,,Commercial,fail,Boeing,PEO C4I,NAVY_BA6_001,14,Navy,Service HQ,operational_test,98,5
,,,,Title10,,Air_Dominance,0.0,1.0,POM,funding,,,1.0,,,1.9,0.4,1.0,0.45,0.080712,1.0,1.18,45,0.2,1.0,,NA,Kinetic,45,,,,unfavorable,,,,GovContractor,fail,SAIC,NAVWAR,AF_BA2_001,15,Air Force,CCMD,feasibility,98,9
,,,,Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.48,0.4,1.0,0.5,0.069856,1.0,1.18,24,0.2,1.0,,ISR,NonKinetic,24,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,DEVCOM,AF_BA3_001,16,Air Force,Agency,prototype_demo,98,8
,,,,Title10,,Sensors,0.0,0.75,UFR,funding,,,1.0,,,1.4,0.4,1.0,0.23625,0.031223,1.0,1.18,20,0.2,1.0,,ISR,Kinetic,20,,,,favorable_with_caveats,,,,GovLab,fail,NG,PEO C4I,AF_BA4_001,17,Air Force,Service HQ,functional_test,98,7
,,,,Title10,,C2_JADC2,0.0,0.75,Partner,funding,,,1.0,,,1.14,0.4,1.0,0.253125,0.02724,1.0,1.18,7,0.2,1.0,,ISR,Kinetic,7,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,AF_BA5_001,18,Air Force,POC-User,vulnerability_test,98,6
,,,,MFP11,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.16,0.4,1.0,0.3375,0.170005,1.0,1.18,8,1.0,0.92,,ISR,Kinetic,8,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,SOCOM_BA3_001,19,SOCOM,Service HQ,vulnerability_test,98,4
,,,,MFP11,GovLab,ISR,,,ProgramBase,test,0.0,,1.0,,1.0,2.94,0.4,,0.6,0.7056,,,97,1.0,,,MultiINT,Kinetic,97,,,,unfavorable,,,,GovLab,fail,SAIC,DARPA,SOCOM_BA4_001,20,SOCOM,CCMD,functional_test,98,2
,,,,MFP11,GovContractor,C2_JADC2,,,External,contracting,0.0,,1.0,,1.0,2.08,0.4,,0.65,0.10816,,,54,0.2,,,ISR,Kinetic,54,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,DARPA,SOCOM_BA5_001,21,SOCOM,Service HQ,vulnerability_test,98,5
,,,,Title10;Title50,,CBRNE,0.0,0.75,ProgramBase,funding,,,1.0,,,1.66,0.4,1.0,0.3375,0.264438,1.0,1.18,33,1.0,1.0,,CBRNE,Kinetic,33,,,,favorable,,,,GovContractor,fail,Leidos,NRL,DTRA_BA2_001,22,DTRA,Service HQ,operational_test,98,7
,,,,Title10;Title50,GovLab,Sensors,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.68,0.4,,0.6,0.08064,,,34,0.2,,,CBRNE,Kinetic,34,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,AFLCMC,DTRA_BA3_001,23,DTRA,Agency,prototype_demo,98,8
,,,,Title10;Title50,GovLab,Biotechnology,,,POM,contracting,0.0,,1.0,,1.0,1.22,0.4,,0.6,0.2928,,,11,1.0,,,CBRNE,Kinetic,11,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,NAVWAR,CBDP_BA3_001,24,CBDP,Agency,vulnerability_test,98,5
,,,,Title10;Title50,,Sensors,0.0,0.75,UFR,funding,,,1.0,,,1.16,0.4,1.0,0.23625,0.129352,1.0,1.18,8,1.0,1.0,,CBRNE,Kinetic,8,,,,favorable,,,,GovLab,fail,LM,DEVCOM,CBDP_BA4_001,25,CBDP,Service HQ,operational_test,98,5
,,,,Title10,,Medical,0.0,1.0,POM,funding,,,1.0,,,1.16,0.4,1.0,0.45,0.049277,1.0,1.18,8,0.2,1.0,,Medical,Kinetic,8,,,,unfavorable,,,,Commercial,fail,LM,DEVCOM,DHA_BA2_001,26,DHA,Service HQ,feasibility,98,9
,,,,Title10,,Medical,0.0,0.75,ProgramBase,funding,,,1.0,,,1.44,0.4,1.0,0.3375,0.045878,1.0,1.18,22,0.2,1.0,,Medical,NonKinetic,22,,,,favorable_with_caveats,,,,Commercial,fail,LM,DARPA,DHA_BA4_001,27,DHA,Service HQ,vulnerability_test,98,9
,,,,Title10,,AI_ML,0.0,0.75,UFR,funding,,,1.0,,,1.58,0.4,1.0,0.23625,0.176186,1.0,1.18,29,1.0,1.0,,NA,Kinetic,29,,,,favorable,,,,GovContractor,fail,LM,AFLCMC,DIU_BA3_001,28,DIU,CCMD,operational_test,98,6
,,,,MIP,,ISR,0.0,0.75,Partner,funding,,,1.0,,,1.52,0.4,1.0,0.253125,0.167074,1.0,1.18,26,1.0,0.92,,MultiINT,NonKinetic,26,,,,favorable_with_caveats,,,,GovLab,fail,None,DARPA,MIP_SENS_001,29,Defense Intel,Agency,operational_test,98,5
,,,,Title10,,Strike,0.0,0.75,POM,funding,,,1.0,,,1.32,0.4,1.0,0.30375,0.03785,1.0,1.18,16,0.2,1.0,,ISR,NonKinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,NG,NRL,ARMY_BA4_002,31,Army,POC-User,functional_test,98,6
,,,,Title10,,EW,0.0,0.75,POM,funding,,,1.0,,,1.26,0.4,1.0,0.30375,0.036129,1.0,1.18,13,0.2,1.0,,SIGINT,Kinetic,13,,,,unfavorable,,,,Commercial,fail,NG,AFLCMC,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,98,7
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,2.06,0.4,1.0,0.286875,0.055787,1.0,1.18,53,0.2,1.0,,NA,NonKinetic,53,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,ARMY_BA6_001,33,Army,CCMD,operational_test,98,5
,,,,Title10,,Foundational_Science,0.0,0.75,External,funding,,,1.0,,,1.04,0.4,1.0,0.27,0.132538,1.0,1.18,2,1.0,1.0,,NA,NonKinetic,2,,,,favorable_with_caveats,,,,GovLab,fail,LM,NAVWAR,NAVY_BA2_002,34,Navy,POC-User,vulnerability_test,98,7
,,,,Title10,Commercial,Sensors,,,Partner_CoDev,test,0.0,,1.0,,1.0,2.04,0.4,,0.6,0.4896,,,52,1.0,,,ISR,NonKinetic,52,,,,unfavorable,,,,Commercial,fail,Leidos,NAVWAR,NAVY_BA3_002,35,Navy,POC-User,prototype_demo,98,3
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.78,0.4,1.0,0.3375,0.283554,1.0,1.18,39,1.0,1.0,,ISR,NonKinetic,39,,,,favorable,,,,GovContractor,fail,Leidos,PEO C4I,NAVY_BA4_002,36,Navy,CCMD,operational_test,98,4
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,2.12,0.4,1.0,0.30375,0.060789,1.0,1.18,56,0.2,1.0,,ISR,Kinetic,56,,,,unfavorable,,,,GovContractor,fail,None,DARPA,NAVY_BA5_001,37,Navy,POC-User,vulnerability_test,98,6
,,,,Title10,GovContractor,Air_Dominance,,,POM,test,0.0,,1.0,,1.0,2.92,0.4,,0.65,0.7592,,,96,1.0,,,NA,NonKinetic,96,,,,unfavorable,,,,GovContractor,fail,SAIC,NRL,AF_BA2_002,38,Air Force,Agency,feasibility,98,4
,,,,Title10,,Sensors,0.0,1.0,UFR,funding,,,1.0,,,2.7,0.4,1.0,0.35,0.44604,1.0,1.18,85,1.0,1.0,,ISR,Kinetic,85,,,,unfavorable,,,,Commercial,fail,SAIC,NAVWAR,AF_BA3_002,39,Air Force,Agency,prototype_demo,98,4
,,,,Title10,,Microelectronics,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.28,0.4,1.0,0.286875,0.173318,1.0,1.18,14,1.0,1.0,,NA,Kinetic,14,,,,favorable,,,,GovLab,fail,SAIC,AFLCMC,0602702E,0,DARPA,Agency,vulnerability_test,99,5
,,,,Title10,,C2_JADC2,0.0,1.0,UFR,funding,,,1.0,,,2.4,0.4,1.0,0.35,0.39648,1.0,1.18,70,1.0,1.0,,ISR,Kinetic,70,,,,unfavorable,,,,Commercial,fail,NG,NRL,0603766E,1,DARPA,CCMD,prototype_demo,99,4
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.54,0.4,1.0,0.3375,0.245322,1.0,1.18,27,1.0,1.0,,ISR,Kinetic,27,,,,favorable,,,,GovContractor,fail,NG,NRL,OUSD_MOD_001,2,OUSD(R&E),CCMD,operational_test,99,7
,,,,Title10,,Foundational_Science,0.0,0.75,POM,funding,,,1.0,,,1.36,0.4,1.0,0.30375,0.194983,1.0,1.18,18,1.0,1.0,,NA,NonKinetic,18,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,AFLCMC,OUSD_SCI_001,3,OUSD(R&E),POC-User,vulnerability_test,99,5
,,,,Title10,,Strike,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.34,0.4,1.0,0.286875,0.181443,1.0,1.18,17,1.0,1.0,,ISR,NonKinetic,17,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,AFLCMC,0603892C,4,MDA,Agency,operational_test,99,4
,,,,Title10,,Missile_Defense,0.0,0.75,UFR,funding,,,1.0,,,1.32,0.4,1.0,0.23625,0.029439,1.0,1.18,16,0.2,1.0,,ISR,NonKinetic,16,,,,unfavorable,,,,Commercial,fail,None,AFLCMC,0603888C,5,MDA,POC-User,vulnerability_test,99,7
,,,,Title10,,Sensors,0.0,0.75,UFR,funding,,,1.0,,,1.68,0.4,1.0,0.23625,0.187337,1.0,1.18,34,1.0,1.0,,ISR,Kinetic,34,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,MDA_HYP_001,6,MDA,Service HQ,vulnerability_test,99,6
,,,,Title10,,Foundational_Science,0.0,0.75,External,funding,,,1.0,,,1.06,0.4,1.0,0.27,0.135086,1.0,1.18,3,1.0,1.0,,NA,NonKinetic,3,,,,favorable,,,,Commercial,fail,NG,PEO C4I,ARMY_BA2_001,7,Army,POC-User,operational_test,99,7
,,,,Title10,,Land_Warfare,0.0,0.75,Partner,funding,,,1.0,,,1.3,0.4,1.0,0.253125,0.155318,1.0,1.18,15,1.0,1.0,,ISR,Kinetic,15,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NRL,ARMY_BA3_001,8,Army,Service HQ,vulnerability_test,99,6
,,,,Title10,,C2_JADC2,0.0,0.75,UFR,funding,,,1.0,,,1.24,0.4,1.0,0.23625,0.027654,1.0,1.18,12,0.2,1.0,,ISR,NonKinetic,12,,,,unfavorable,,,,GovContractor,fail,Leidos,PEO C4I,ARMY_BA5_001,10,Army,Agency,vulnerability_test,99,7
,,,,Title10,,Maritime_Warfare,0.0,1.0,Partner,funding,,,1.0,,,1.72,0.4,1.0,0.375,0.30444,1.0,1.18,36,1.0,1.0,,NA,NonKinetic,36,,,,favorable,,,,Commercial,fail,SAIC,NRL,NAVY_BA2_001,11,Navy,Agency,prototype_demo,99,3
,,,,Title10,Commercial,Autonomy_UxS,,,External,contracting,0.0,,1.0,,1.0,1.68,0.4,,0.6,0.4032,,,34,1.0,,,ISR,NonKinetic,34,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,NAVY_BA3_001,12,Navy,Agency,vulnerability_test,99,6
,,,,Title10,,EW,0.0,0.75,POM,funding,,,1.0,,,1.28,0.4,1.0,0.30375,0.183514,1.0,1.18,14,1.0,1.0,,SIGINT,Kinetic,14,,,,favorable,,,,Commercial,fail,Boeing,AFLCMC,NAVY_BA4_001,13,Navy,POC-User,operational_test,99,6
,,,,Title10,,Test_Ranges,0.0,0.75,UFR,funding,,,1.0,,,1.74,0.4,1.0,0.23625,0.038805,1.0,1.18,37,0.2,1.0,,NA,Kinetic,37,,,,unfavorable,,,,Commercial,fail,Boeing,PEO C4I,NAVY_BA6_001,14,Navy,Service HQ,operational_test,99,5
,,,,Title10,,Air_Dominance,0.0,1.0,POM,funding,,,1.0,,,1.92,0.4,1.0,0.45,0.081562,1.0,1.18,46,0.2,1.0,,NA,Kinetic,46,,,,unfavorable,,,,GovContractor,fail,SAIC,NAVWAR,AF_BA2_001,15,Air Force,CCMD,feasibility,99,9
,,,,Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.5,0.4,1.0,0.5,0.0708,1.0,1.18,25,0.2,1.0,,ISR,NonKinetic,25,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,DEVCOM,AF_BA3_001,16,Air Force,Agency,prototype_demo,99,8
,,,,Title10,,Sensors,0.0,0.75,UFR,funding,,,1.0,,,1.42,0.4,1.0,0.23625,0.031669,1.0,1.18,21,0.2,1.0,,ISR,Kinetic,21,,,,favorable_with_caveats,,,,GovLab,fail,NG,PEO C4I,AF_BA4_001,17,Air Force,Service HQ,functional_test,99,7
,,,,Title10,,C2_JADC2,0.0,0.75,Partner,funding,,,1.0,,,1.16,0.4,1.0,0.253125,0.027718,1.0,1.18,8,0.2,1.0,,ISR,Kinetic,8,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,AF_BA5_001,18,Air Force,POC-User,vulnerability_test,99,6
,,,,MFP11,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.18,0.4,1.0,0.3375,0.172936,1.0,1.18,9,1.0,0.92,,ISR,Kinetic,9,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,SOCOM_BA3_001,19,SOCOM,Service HQ,vulnerability_test,99,4
,,,,MFP11,GovLab,ISR,,,ProgramBase,test,0.0,,1.0,,1.0,2.96,0.4,,0.6,0.7104,,,98,1.0,,,MultiINT,Kinetic,98,,,,unfavorable,,,,GovLab,fail,SAIC,DARPA,SOCOM_BA4_001,20,SOCOM,CCMD,functional_test,99,2
,,,,MFP11,,C2_JADC2,0.0,0.75,External,funding,,,1.0,,,2.1,0.4,1.0,0.27,0.049243,1.0,1.18,55,0.2,0.92,,ISR,Kinetic,55,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,DARPA,SOCOM_BA5_001,21,SOCOM,Service HQ,vulnerability_test,99,5
,,,,Title10;Title50,GovContractor,CBRNE,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.68,0.4,,0.65,0.4368,,,34,1.0,,,CBRNE,Kinetic,34,,,,favorable,,,,GovContractor,fail,Leidos,NRL,DTRA_BA2_001,22,DTRA,Service HQ,operational_test,99,7
,,,,Title10;Title50,,Sensors,0.0,1.0,ProgramBase,funding,,,1.0,,,1.7,0.4,1.0,0.5,0.08024,1.0,1.18,35,0.2,1.0,,CBRNE,Kinetic,35,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,AFLCMC,DTRA_BA3_001,23,DTRA,Agency,prototype_demo,99,8
,,,,Title10;Title50,,Biotechnology,0.0,0.75,POM,funding,,,1.0,,,1.24,0.4,1.0,0.30375,0.177779,1.0,1.18,12,1.0,1.0,,CBRNE,Kinetic,12,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,NAVWAR,CBDP_BA3_001,24,CBDP,Agency,vulnerability_test,99,5
,,,,Title10;Title50,,Sensors,0.0,0.75,UFR,funding,,,1.0,,,1.18,0.4,1.0,0.23625,0.131582,1.0,1.18,9,1.0,1.0,,CBRNE,Kinetic,9,,,,favorable,,,,GovLab,fail,LM,DEVCOM,CBDP_BA4_001,25,CBDP,Service HQ,operational_test,99,5
,,,,Title10,,Medical,0.0,1.0,POM,funding,,,1.0,,,1.18,0.4,1.0,0.45,0.050126,1.0,1.18,9,0.2,1.0,,Medical,Kinetic,9,,,,unfavorable,,,,Commercial,fail,LM,DEVCOM,DHA_BA2_001,26,DHA,Service HQ,feasibility,99,9
,,,,Title10,,Medical,0.0,0.75,ProgramBase,funding,,,1.0,,,1.46,0.4,1.0,0.3375,0.046516,1.0,1.18,23,0.2,1.0,,Medical,NonKinetic,23,,,,favorable_with_caveats,,,,Commercial,fail,LM,DARPA,DHA_BA4_001,27,DHA,Service HQ,vulnerability_test,99,9
,,,,Title10,,AI_ML,0.0,0.75,UFR,funding,,,1.0,,,1.6,0.4,1.0,0.23625,0.178416,1.0,1.18,30,1.0,1.0,,NA,Kinetic,30,,,,favorable,,,,GovContractor,fail,LM,AFLCMC,DIU_BA3_001,28,DIU,CCMD,operational_test,99,6
,,,,MIP,,ISR,,,Partner,test,0.0,1.0,1.0,0.725,,1.54,0.4,1.0,0.64,0.285824,1.0,,27,1.0,,1.0,MultiINT,NonKinetic,27,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,pass,None,DARPA,MIP_SENS_001,29,Defense Intel,Agency,operational_test,99,7
0.5,0,1.0,1.0,MIP,,ISR,,,Partner,adoption,,,,,,,,,,0.3,,,,,,,MultiINT,NonKinetic,,,,,favorable_with_caveats,,,,GovLab,reject,None,DARPA,MIP_SENS_001,29,Defense Intel,Agency,,99,7
,,,,Title10,,Strike,0.0,0.75,POM,funding,,,1.0,,,1.34,0.4,1.0,0.30375,0.038423,1.0,1.18,17,0.2,1.0,,ISR,NonKinetic,17,,,,favorable_with_caveats,,,,GovContractor,fail,NG,NRL,ARMY_BA4_002,31,Army,POC-User,functional_test,99,6
,,,,Title10,,EW,0.0,0.75,POM,funding,,,1.0,,,1.28,0.4,1.0,0.30375,0.036703,1.0,1.18,14,0.2,1.0,,SIGINT,Kinetic,14,,,,unfavorable,,,,Commercial,fail,NG,AFLCMC,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,99,7
,,,,Title10,Commercial,Test_Ranges,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,2.08,0.4,,0.6,0.09984,,,54,0.2,,,NA,NonKinetic,54,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,ARMY_BA6_001,33,Army,CCMD,operational_test,99,5
,,,,Title10,,Foundational_Science,0.0,0.75,External,funding,,,1.0,,,1.06,0.4,1.0,0.27,0.135086,1.0,1.18,3,1.0,1.0,,NA,NonKinetic,3,,,,favorable_with_caveats,,,,GovLab,fail,LM,NAVWAR,NAVY_BA2_002,34,Navy,POC-User,vulnerability_test,99,7
,,,,Title10,,Sensors,0.0,1.0,Partner_CoDev,funding,,,1.0,,,2.06,0.4,1.0,0.425,0.413236,1.0,1.18,53,1.0,1.0,,ISR,NonKinetic,53,,,,unfavorable,,,,Commercial,fail,Leidos,NAVWAR,NAVY_BA3_002,35,Navy,POC-User,prototype_demo,99,3
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.8,0.4,1.0,0.3375,0.28674,1.0,1.18,40,1.0,1.0,,ISR,NonKinetic,40,,,,favorable,,,,GovContractor,fail,Leidos,PEO C4I,NAVY_BA4_002,36,Navy,CCMD,operational_test,99,4
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,2.14,0.4,1.0,0.30375,0.061362,1.0,1.18,57,0.2,1.0,,ISR,Kinetic,57,,,,unfavorable,,,,GovContractor,fail,None,DARPA,NAVY_BA5_001,37,Navy,POC-User,vulnerability_test,99,6
,,,,Title10,GovContractor,Air_Dominance,,,POM,test,0.0,,1.0,,1.0,2.94,0.4,,0.65,0.7644,,,97,1.0,,,NA,NonKinetic,97,,,,unfavorable,,,,GovContractor,fail,SAIC,NRL,AF_BA2_002,38,Air Force,Agency,feasibility,99,4
,,,,Title10,Commercial,Sensors,,,UFR,test,0.0,,1.0,,1.0,2.72,0.4,,0.6,0.6528,,,86,1.0,,,ISR,Kinetic,86,,,,unfavorable,,,,Commercial,fail,SAIC,NAVWAR,AF_BA3_002,39,Air Force,Agency,prototype_demo,99,4
,,,,Title10,,Microelectronics,,,Partner_CoDev,test,0.0,1.0,1.0,0.7,,1.3,0.4,1.0,0.66,0.24024,1.0,,15,1.0,,1.0,NA,Kinetic,15,,,,favorable,favorable,,,GovLab,fail,SAIC,AFLCMC,0602702E,0,DARPA,Agency,vulnerability_test,100,5
,,,,Title10,,C2_JADC2,0.0,1.0,UFR,funding,,,1.0,,,2.42,0.4,1.0,0.35,0.399784,1.0,1.18,71,1.0,1.0,,ISR,Kinetic,71,,,,unfavorable,,,,Commercial,fail,NG,NRL,0603766E,1,DARPA,CCMD,prototype_demo,100,4
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.56,0.4,1.0,0.3375,0.248508,1.0,1.18,28,1.0,1.0,,ISR,Kinetic,28,,,,favorable,,,,GovContractor,fail,NG,NRL,OUSD_MOD_001,2,OUSD(R&E),CCMD,operational_test,100,7
,,,,Title10,GovContractor,Foundational_Science,,,POM,contracting,0.0,,1.0,,1.0,1.38,0.4,,0.65,0.3588,,,19,1.0,,,NA,NonKinetic,19,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,AFLCMC,OUSD_SCI_001,3,OUSD(R&E),POC-User,vulnerability_test,100,5
,,,,Title10,,Strike,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.36,0.4,1.0,0.286875,0.184151,1.0,1.18,18,1.0,1.0,,ISR,NonKinetic,18,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,AFLCMC,0603892C,4,MDA,Agency,operational_test,100,4
,,,,Title10,,Missile_Defense,0.0,0.75,UFR,funding,,,1.0,,,1.34,0.4,1.0,0.23625,0.029885,1.0,1.18,17,0.2,1.0,,ISR,NonKinetic,17,,,,unfavorable,,,,Commercial,fail,None,AFLCMC,0603888C,5,MDA,POC-User,vulnerability_test,100,7
,,,,Title10,Commercial,Sensors,,,UFR,contracting,0.0,,1.0,,1.0,1.7,0.4,,0.6,0.408,,,35,1.0,,,ISR,Kinetic,35,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,MDA_HYP_001,6,MDA,Service HQ,vulnerability_test,100,6
,,,,Title10,,Foundational_Science,0.0,0.75,External,funding,,,1.0,,,1.08,0.4,1.0,0.27,0.137635,1.0,1.18,4,1.0,1.0,,NA,NonKinetic,4,,,,favorable,,,,Commercial,fail,NG,PEO C4I,ARMY_BA2_001,7,Army,POC-User,operational_test,100,7
