adoption_align_mult,adoption_base_vote,adoption_portfolio_mult,adoption_status_mult,authority,contract_org_type,domain,funding_class_penalty,funding_color_weight,funding_source,gate,gate_class_penalty,gate_dependency_mult,gate_domain_mult,gate_evidence_mult,gate_exec_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_sponsor_mult,gate_stage_age,gate_status_mult,gate_support_mult,gate_test_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
,,,,Title10;Title50,GovLab,Sensors,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.38,0.4,,0.6,0.3312,,,19,1.0,,,CBRNE,Kinetic,19,,,,favorable,,,,GovLab,fail,NG,DEVCOM,CBDP_BA4_001,25,CBDP,Agency,vulnerability_test,66,3
,,,,Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.14,0.4,1.0,0.30375,0.163442,1.0,1.18,7,1.0,1.0,,Medical,NonKinetic,7,,,,favorable_with_caveats,,,,GovLab,fail,NG,PEO C4I,DHA_BA2_001,26,DHA,CCMD,vulnerability_test,66,5
,,,,Title10,GovContractor,Medical,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.66,0.4,,0.65,0.4316,,,33,1.0,,,Medical,NonKinetic,33,,,,favorable,,,,GovContractor,fail,NG,NRL,DHA_BA4_001,27,DHA,POC-User,operational_test,66,4
,,,,Title10,,AI_ML,0.0,0.75,POM,funding,,,1.0,,,1.32,0.4,1.0,0.30375,0.189248,1.0,1.18,16,1.0,1.0,,NA,Kinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,LM,AFLCMC,DIU_BA3_001,28,DIU,Service HQ,operational_test,66,5
,,,,MIP,Commercial,ISR,,,POM,contracting,0.0,,1.0,,1.0,1.36,0.4,,0.6,0.3264,,,18,1.0,,,MultiINT,NonKinetic,18,,,,favorable,,,,Commercial,fail,None,DEVCOM,MIP_SENS_001,29,Defense Intel,CCMD,vulnerability_test,66,5
,,,,Title10,,Air_Dominance,,,Partner_CoDev,test,0.0,1.0,1.0,0.725,,1.68,0.4,1.0,0.74,0.360528,1.0,,34,1.0,,1.0,ISR,NonKinetic,34,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,pass,Boeing,DARPA,ARMY_BA3_002,30,Army,POC-User,functional_test,66,6
,,,,Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,2.1,0.4,1.0,0.3375,0.33453,1.0,1.18,55,1.0,1.0,,ISR,Kinetic,55,,,,unfavorable,,,,Commercial,fail,NG,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,66,4
,,,,Title10,,EW,0.0,0.75,ProgramBase,funding,,,1.0,,,1.32,0.4,1.0,0.3375,0.210276,1.0,1.18,16,1.0,1.0,,SIGINT,NonKinetic,16,,,,favorable,,,,GovLab,fail,SAIC,DARPA,ARMY_BA5_002,32,Army,Service HQ,operational_test,66,5
,,,,Title10,,Test_Ranges,0.0,0.75,POM,funding,,,1.0,,,1.18,0.4,1.0,0.30375,0.033835,1.0,1.18,9,0.2,1.0,,NA,Kinetic,9,,,,favorable_with_caveats,,,,GovLab,fail,NG,NAVWAR,ARMY_BA6_001,33,Army,CCMD,operational_test,66,5
,,,,Title10,,Foundational_Science,0.0,1.0,UFR,funding,,,1.0,,,1.5,0.4,1.0,0.35,0.2478,1.0,1.18,25,1.0,1.0,,NA,Kinetic,25,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,NAVY_BA2_002,34,Navy,Service HQ,prototype_demo,66,3
,,,,Title10,,Sensors,0.0,0.75,UFR,funding,,,1.0,,,1.18,0.4,1.0,0.23625,0.131582,1.0,1.18,9,1.0,1.0,,ISR,NonKinetic,9,,,,favorable_with_caveats,,,,GovContractor,fail,LM,AFLCMC,NAVY_BA3_002,35,Navy,Agency,vulnerability_test,66,4
,,,,Title10,,Air_Dominance,0.0,0.75,External,funding,,,1.0,,,1.32,0.4,1.0,0.27,0.168221,1.0,1.18,16,1.0,1.0,,ISR,Kinetic,16,,,,favorable,,,,GovLab,fail,LM,DEVCOM,NAVY_BA4_002,36,Navy,CCMD,vulnerability_test,66,5
,,,,Title10,GovLab,C2_JADC2,,,POM,contracting,0.0,,1.0,,1.0,2.16,0.4,,0.6,0.5184,,,58,1.0,,,ISR,Kinetic,58,,,,unfavorable,,,,GovLab,fail,SAIC,AFLCMC,NAVY_BA5_001,37,Navy,Service HQ,vulnerability_test,66,4
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.28,0.4,1.0,0.3375,0.203904,1.0,1.18,14,1.0,1.0,,NA,Kinetic,14,,,,favorable_with_caveats,,,,GovLab,fail,LM,NAVWAR,AF_BA2_002,38,Air Force,CCMD,functional_test,66,5
,,,,Title10,,Sensors,,,ProgramBase,test,0.0,1.0,1.0,0.725,,1.66,0.4,1.0,0.75,0.36105,1.0,,33,1.0,,1.0,ISR,NonKinetic,33,,,,favorable,favorable,,,GovContractor,fail,SAIC,DARPA,AF_BA3_002,39,Air Force,Service HQ,prototype_demo,66,2
,,,,Title10,,Microelectronics,0.0,0.75,POM,funding,,,1.0,,,1.08,0.4,1.0,0.30375,0.15484,1.0,1.18,4,1.0,1.0,,NA,NonKinetic,4,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,0602702E,0,DARPA,Agency,functional_test,67,5
,,,,Title10,,C2_JADC2,0.0,0.75,UFR,funding,,,1.0,,,1.12,0.4,1.0,0.23625,0.124891,1.0,1.18,6,1.0,1.0,,ISR,NonKinetic,6,,,,favorable,,,,GovLab,fail,Boeing,DARPA,0603766E,1,DARPA,POC-User,vulnerability_test,67,5
,,,,Title10,,Autonomy_UxS,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.72,0.4,1.0,0.286875,0.232897,1.0,1.18,36,1.0,1.0,,ISR,NonKinetic,36,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Agency,functional_test,67,5
,,,,Title10,,Foundational_Science,,,ProgramBase,test,0.0,1.0,1.0,0.675,,1.02,0.4,1.0,0.74,0.203796,1.0,,1,1.0,,1.0,NA,NonKinetic,1,,,,favorable,favorable,,,GovContractor,pass,None,AFLCMC,OUSD_SCI_001,3,OUSD(R&E),POC-User,vulnerability_test,67,7
,,,,Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.4,1.0,0.3375,0.162486,1.0,1.18,1,1.0,1.0,,ISR,NonKinetic,1,,,,favorable,,,,GovLab,fail,None,DEVCOM,0603892C,4,MDA,CCMD,operational_test,67,4
,,,,Title10,,Sensors,,,POM,test,0.0,1.0,1.0,0.725,,1.52,0.4,1.0,0.66,0.290928,1.0,,26,1.0,,1.0,ISR,Kinetic,26,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,MDA_HYP_001,6,MDA,POC-User,functional_test,67,4
,,,,Title10,,Foundational_Science,0.0,0.75,ProgramBase,funding,,,1.0,,,1.6,0.4,1.0,0.3375,0.25488,1.0,1.18,30,1.0,1.0,,NA,Kinetic,30,,,,favorable,,,,GovContractor,fail,SAIC,DARPA,ARMY_BA2_001,7,Army,Service HQ,functional_test,67,6
,,,,Title10,,Land_Warfare,0.0,0.75,POM,funding,,,1.0,,,1.1,0.4,1.0,0.30375,0.157707,1.0,1.18,5,1.0,1.0,,ISR,NonKinetic,5,,,,favorable,,,,Commercial,fail,Leidos,DARPA,ARMY_BA3_001,8,Army,Agency,operational_test,67,5
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.24,0.4,1.0,0.3375,0.039506,1.0,1.18,12,0.2,1.0,,ISR,Kinetic,12,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,ARMY_BA4_001,9,Army,CCMD,functional_test,67,7
,,,,Title10,,Maritime_Warfare,0.0,0.75,Partner,funding,,,1.0,,,1.5,0.4,1.0,0.253125,0.179213,1.0,1.18,25,1.0,1.0,,NA,NonKinetic,25,,,,favorable,,,,Commercial,fail,NG,NRL,NAVY_BA2_001,11,Navy,POC-User,vulnerability_test,67,6
,,,,Title10,,Autonomy_UxS,0.0,0.75,POM,funding,,,1.0,,,1.02,0.4,1.0,0.30375,0.146237,1.0,1.18,1,1.0,1.0,,ISR,NonKinetic,1,,,,favorable,,,,GovContractor,fail,None,NAVWAR,NAVY_BA3_001,12,Navy,POC-User,operational_test,67,5
,,,,Title10,GovContractor,EW,,,POM,contracting,0.0,,1.0,,1.0,1.22,0.4,,0.65,0.3172,,,11,1.0,,,SIGINT,Kinetic,11,,,,favorable,,,,GovContractor,fail,LM,DARPA,NAVY_BA4_001,13,Navy,CCMD,operational_test,67,5
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.38,0.4,1.0,0.286875,0.186859,1.0,1.18,19,1.0,1.0,,NA,Kinetic,19,,,,unfavorable,,,,GovLab,fail,Boeing,DEVCOM,NAVY_BA6_001,14,Navy,CCMD,operational_test,67,2
,,,,Title10,,Air_Dominance,,,ProgramBase,test,0.0,1.0,1.0,0.7,,1.02,0.4,1.0,0.68,0.194208,1.0,,1,1.0,,1.0,NA,Kinetic,1,,,,favorable_with_caveats,favorable_with_caveats,,,GovContractor,pass,Leidos,DARPA,AF_BA2_001,15,Air Force,Service HQ,operational_test,67,9
0.6,1,1.0,1.0,Title10,,Air_Dominance,,,ProgramBase,adoption,,,,,,,,,,0.77,,,,,,,NA,Kinetic,,,,,not_conducted,,,,GovContractor,success,Leidos,DARPA,AF_BA2_001,15,Air Force,Service HQ,,67,9
,,,,Title10,,Autonomy_UxS,0.0,0.75,Partner,funding,,,1.0,,,1.1,0.4,1.0,0.253125,0.131423,1.0,1.18,5,1.0,1.0,,ISR,NonKinetic,5,,,,favorable,,,,GovLab,fail,Boeing,NRL,AF_BA3_001,16,Air Force,Service HQ,operational_test,67,7
,,,,Title10,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.82,0.4,1.0,0.30375,0.260933,1.0,1.18,41,1.0,1.0,,ISR,Kinetic,41,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,AFLCMC,AF_BA4_001,17,Air Force,POC-User,vulnerability_test,67,5
,,,,Title10,,C2_JADC2,0.0,0.75,UFR,funding,,,1.0,,,1.68,0.4,1.0,0.23625,0.037467,1.0,1.18,34,0.2,1.0,,ISR,NonKinetic,34,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,AF_BA5_001,18,Air Force,CCMD,vulnerability_test,67,5
,,,,MFP11,,Strike,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.76,0.4,1.0,0.286875,0.219248,1.0,1.18,38,1.0,0.92,,ISR,Kinetic,38,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,DARPA,SOCOM_BA3_001,19,SOCOM,Service HQ,vulnerability_test,67,6
,,,,MFP11,,ISR,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.06,0.4,1.0,0.286875,0.132047,1.0,1.18,3,1.0,0.92,,MultiINT,Kinetic,3,,,,favorable,,,,GovLab,fail,LM,DEVCOM,SOCOM_BA4_001,20,SOCOM,Service HQ,operational_test,67,5
,,,,MFP11,GovContractor,C2_JADC2,,,POM,contracting,0.0,,1.0,,1.0,1.16,0.4,,0.65,0.06032,,,8,0.2,,,ISR,NonKinetic,8,,,,favorable_with_caveats,,,,GovContractor,fail,LM,PEO C4I,SOCOM_BA5_001,21,SOCOM,CCMD,vulnerability_test,67,5
,,,,Title10;Title50,,CBRNE,0.0,0.75,POM,funding,,,1.0,,,1.32,0.4,1.0,0.30375,0.189248,1.0,1.18,16,1.0,1.0,,CBRNE,Kinetic,16,,,,favorable_with_caveats,,,,GovLab,fail,None,NAVWAR,DTRA_BA2_001,22,DTRA,CCMD,operational_test,67,8
,,,,Title10;Title50,,Sensors,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.78,0.4,1.0,0.286875,0.241021,1.0,1.18,39,1.0,1.0,,CBRNE,NonKinetic,39,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NAVWAR,DTRA_BA3_001,23,DTRA,CCMD,vulnerability_test,67,5
,,,,Title10;Title50,,Biotechnology,0.0,1.0,ProgramBase,funding,,,1.0,,,1.94,0.4,1.0,0.5,0.091568,1.0,1.18,47,0.2,1.0,,CBRNE,Kinetic,47,,,,favorable_with_caveats,,,,Commercial,fail,Leidos,PEO C4I,CBDP_BA3_001,24,CBDP,POC-User,prototype_demo,67,7
,,,,Title10;Title50,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.4,0.4,1.0,0.3375,0.22302,1.0,1.18,20,1.0,1.0,,CBRNE,Kinetic,20,,,,favorable,,,,GovLab,fail,NG,DEVCOM,CBDP_BA4_001,25,CBDP,Agency,vulnerability_test,67,3
,,,,Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.16,0.4,1.0,0.30375,0.166309,1.0,1.18,8,1.0,1.0,,Medical,NonKinetic,8,,,,favorable_with_caveats,,,,GovLab,fail,NG,PEO C4I,DHA_BA2_001,26,DHA,CCMD,vulnerability_test,67,5
,,,,Title10,GovContractor,Medical,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.68,0.4,,0.65,0.4368,,,34,1.0,,,Medical,NonKinetic,34,,,,favorable,,,,GovContractor,fail,NG,NRL,DHA_BA4_001,27,DHA,POC-User,operational_test,67,4
,,,,Title10,,AI_ML,0.0,0.75,POM,funding,,,1.0,,,1.34,0.4,1.0,0.30375,0.192116,1.0,1.18,17,1.0,1.0,,NA,Kinetic,17,,,,favorable_with_caveats,,,,GovContractor,fail,LM,AFLCMC,DIU_BA3_001,28,DIU,Service HQ,operational_test,67,5
,,,,MIP,,ISR,0.0,0.75,POM,funding,,,1.0,,,1.38,0.4,1.0,0.30375,0.182023,1.0,1.18,19,1.0,0.92,,MultiINT,NonKinetic,19,,,,favorable,,,,Commercial,fail,None,DEVCOM,MIP_SENS_001,29,Defense Intel,CCMD,vulnerability_test,67,5
,,,,Title10,,Air_Dominance,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.02,0.4,1.0,0.286875,0.138113,1.0,1.18,1,1.0,1.0,,ISR,NonKinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,ARMY_BA3_002,30,Army,POC-User,vulnerability_test,67,6
,,,,Title10,Commercial,Strike,,,ProgramBase,test,0.0,,1.0,,1.0,2.12,0.4,,0.6,0.5088,,,56,1.0,,,ISR,Kinetic,56,,,,unfavorable,,,,Commercial,fail,NG,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,67,4
,,,,Title10,,EW,0.0,0.75,ProgramBase,funding,,,1.0,,,1.34,0.4,1.0,0.3375,0.213462,1.0,1.18,17,1.0,1.0,,SIGINT,NonKinetic,17,,,,favorable,,,,GovLab,fail,SAIC,DARPA,ARMY_BA5_002,32,Army,Service HQ,operational_test,67,5
,,,,Title10,,Test_Ranges,0.0,0.75,POM,funding,,,1.0,,,1.2,0.4,1.0,0.30375,0.034409,1.0,1.18,10,0.2,1.0,,NA,Kinetic,10,,,,favorable_with_caveats,,,,GovLab,fail,NG,NAVWAR,ARMY_BA6_001,33,Army,CCMD,operational_test,67,5
,,,,Title10,,Foundational_Science,0.0,1.0,UFR,funding,,,1.0,,,1.52,0.4,1.0,0.35,0.251104,1.0,1.18,26,1.0,1.0,,NA,Kinetic,26,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,NAVY_BA2_002,34,Navy,Service HQ,prototype_demo,67,3
,,,,Title10,,Sensors,,,UFR,test,0.0,1.0,1.0,0.725,,1.2,0.4,1.0,0.65,0.2262,1.0,,10,1.0,,1.0,ISR,NonKinetic,10,,,,favorable_with_caveats,favorable_with_caveats,,,GovContractor,fail,LM,AFLCMC,NAVY_BA3_002,35,Navy,Agency,vulnerability_test,67,4
,,,,Title10,,Air_Dominance,0.0,0.75,External,funding,,,1.0,,,1.34,0.4,1.0,0.27,0.17077,1.0,1.18,17,1.0,1.0,,ISR,Kinetic,17,,,,favorable,,,,GovLab,fail,LM,DEVCOM,NAVY_BA4_002,36,Navy,CCMD,vulnerability_test,67,5
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,2.18,0.4,1.0,0.30375,0.312547,1.0,1.18,59,1.0,1.0,,ISR,Kinetic,59,,,,unfavorable,,,,GovLab,fail,SAIC,AFLCMC,NAVY_BA5_001,37,Navy,Service HQ,vulnerability_test,67,4
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.3,0.4,1.0,0.3375,0.20709,1.0,1.18,15,1.0,1.0,,NA,Kinetic,15,,,,favorable_with_caveats,,,,GovLab,fail,LM,NAVWAR,AF_BA2_002,38,Air Force,CCMD,functional_test,67,5
,,,,Title10,,Sensors,,,ProgramBase,test,0.0,1.0,1.0,0.725,,1.68,0.4,1.0,0.75,0.3654,1.0,,34,1.0,,1.0,ISR,NonKinetic,34,,,,favorable,favorable,,,GovContractor,fail,SAIC,DARPA,AF_BA3_002,39,Air Force,Service HQ,prototype_demo,67,2
,,,,Title10,,Microelectronics,0.0,0.75,POM,funding,,,1.0,,,1.1,0.4,1.0,0.30375,0.157707,1.0,1.18,5,1.0,1.0,,NA,NonKinetic,5,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,0602702E,0,DARPA,Agency,functional_test,68,5
,,,,Title10,,C2_JADC2,0.0,0.75,UFR,funding,,,1.0,,,1.14,0.4,1.0,0.23625,0.127121,1.0,1.18,7,1.0,1.0,,ISR,NonKinetic,7,,,,favorable,,,,GovLab,fail,Boeing,DARPA,0603766E,1,DARPA,POC-User,vulnerability_test,68,5
,,,,Title10,,Autonomy_UxS,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.74,0.4,1.0,0.286875,0.235605,1.0,1.18,37,1.0,1.0,,ISR,NonKinetic,37,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Agency,functional_test,68,5
,,,,Title10,,Foundational_Science,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.4,1.0,0.3375,0.162486,1.0,1.18,1,1.0,1.0,,NA,NonKinetic,1,,,,favorable,,,,GovContractor,fail,None,AFLCMC,OUSD_SCI_001,3,OUSD(R&E),POC-User,operational_test,68,7
,,,,Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.3375,0.165672,1.0,1.18,2,1.0,1.0,,ISR,NonKinetic,2,,,,favorable,,,,GovLab,fail,None,DEVCOM,0603892C,4,MDA,CCMD,operational_test,68,4
,,,,Title10,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.54,0.4,1.0,0.30375,0.22079,1.0,1.18,27,1.0,1.0,,ISR,Kinetic,27,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,MDA_HYP_001,6,MDA,POC-User,functional_test,68,4
,,,,Title10,,Foundational_Science,0.0,0.75,ProgramBase,funding,,,1.0,,,1.62,0.4,1.0,0.3375,0.258066,1.0,1.18,31,1.0,1.0,,NA,Kinetic,31,,,,favorable,,,,GovContractor,fail,SAIC,DARPA,ARMY_BA2_001,7,Army,Service HQ,functional_test,68,6
,,,,Title10,,Land_Warfare,0.0,0.75,POM,funding,,,1.0,,,1.12,0.4,1.0,0.30375,0.160574,1.0,1.18,6,1.0,1.0,,ISR,NonKinetic,6,,,,favorable,,,,Commercial,fail,Leidos,DARPA,ARMY_BA3_001,8,Army,Agency,operational_test,68,5
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.26,0.4,1.0,0.3375,0.040144,1.0,1.18,13,0.2,1.0,,ISR,Kinetic,13,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,ARMY_BA4_001,9,Army,CCMD,functional_test,68,7
,,,,Title10,,Maritime_Warfare,0.0,0.75,Partner,funding,,,1.0,,,1.52,0.4,1.0,0.253125,0.181602,1.0,1.18,26,1.0,1.0,,NA,NonKinetic,26,,,,favorable,,,,Commercial,fail,NG,NRL,NAVY_BA2_001,11,Navy,POC-User,vulnerability_test,68,6
,,,,Title10,,Autonomy_UxS,0.0,0.75,POM,funding,,,1.0,,,1.04,0.4,1.0,0.30375,0.149105,1.0,1.18,2,1.0,1.0,,ISR,NonKinetic,2,,,,favorable,,,,GovContractor,fail,None,NAVWAR,NAVY_BA3_001,12,Navy,POC-User,operational_test,68,5
,,,,Title10,,EW,0.0,0.75,POM,funding,,,1.0,,,1.24,0.4,1.0,0.30375,0.177779,1.0,1.18,12,1.0,1.0,,SIGINT,Kinetic,12,,,,favorable,,,,GovContractor,fail,LM,DARPA,NAVY_BA4_001,13,Navy,CCMD,operational_test,68,5
,,,,Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.4,0.4,1.0,0.286875,0.189567,1.0,1.18,20,1.0,1.0,,NA,Kinetic,20,,,,unfavorable,,,,GovLab,fail,Boeing,DEVCOM,NAVY_BA6_001,14,Navy,CCMD,operational_test,68,2
,,,,Title10,,Autonomy_UxS,0.0,0.75,Partner,funding,,,1.0,,,1.12,0.4,1.0,0.253125,0.133812,1.0,1.18,6,1.0,1.0,,ISR,NonKinetic,6,,,,favorable,,,,GovLab,fail,Boeing,NRL,AF_BA3_001,16,Air Force,Service HQ,operational_test,68,7
,,,,Title10,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.84,0.4,1.0,0.30375,0.263801,1.0,1.18,42,1.0,1.0,,ISR,Kinetic,42,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,AFLCMC,AF_BA4_001,17,Air Force,POC-User,vulnerability_test,68,5
,,,,Title10,,C2_JADC2,0.0,0.75,UFR,funding,,,1.0,,,1.7,0.4,1.0,0.23625,0.037913,1.0,1.18,35,0.2,1.0,,ISR,NonKinetic,35,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,AF_BA5_001,18,Air Force,CCMD,vulnerability_test,68,5
,,,,MFP11,,Strike,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.78,0.4,1.0,0.286875,0.221739,1.0,1.18,39,1.0,0.92,,ISR,Kinetic,39,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,DARPA,SOCOM_BA3_001,19,SOCOM,Service HQ,vulnerability_test,68,6
,,,,MFP11,,ISR,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.08,0.4,1.0,0.286875,0.134538,1.0,1.18,4,1.0,0.92,,MultiINT,Kinetic,4,,,,favorable,,,,GovLab,fail,LM,DEVCOM,SOCOM_BA4_001,20,SOCOM,Service HQ,operational_test,68,5
,,,,MFP11,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.18,0.4,1.0,0.30375,0.031128,1.0,1.18,9,0.2,0.92,,ISR,NonKinetic,9,,,,favorable_with_caveats,,,,GovContractor,fail,LM,PEO C4I,SOCOM_BA5_001,21,SOCOM,CCMD,vulnerability_test,68,5
,,,,Title10;Title50,,CBRNE,0.0,0.75,POM,funding,,,1.0,,,1.34,0.4,1.0,0.30375,0.192116,1.0,1.18,17,1.0,1.0,,CBRNE,Kinetic,17,,,,favorable_with_caveats,,,,GovLab,fail,None,NAVWAR,DTRA_BA2_001,22,DTRA,CCMD,operational_test,68,8
,,,,Title10;Title50,,Sensors,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.8,0.4,1.0,0.286875,0.243729,1.0,1.18,40,1.0,1.0,,CBRNE,NonKinetic,40,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NAVWAR,DTRA_BA3_001,23,DTRA,CCMD,vulnerability_test,68,5
,,,,Title10;Title50,,Biotechnology,0.0,1.0,ProgramBase,funding,,,1.0,,,1.96,0.4,1.0,0.5,0.092512,1.0,1.18,48,0.2,1.0,,CBRNE,Kinetic,48,,,,favorable_with_caveats,,,,Commercial,fail,Leidos,PEO C4I,CBDP_BA3_001,24,CBDP,POC-User,prototype_demo,68,7
,,,,Title10;Title50,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.42,0.4,1.0,0.3375,0.226206,1.0,1.18,21,1.0,1.0,,CBRNE,Kinetic,21,,,,favorable,,,,GovLab,fail,NG,DEVCOM,CBDP_BA4_001,25,CBDP,Agency,vulnerability_test,68,3
,,,,Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.18,0.4,1.0,0.30375,0.169177,1.0,1.18,9,1.0,1.0,,Medical,NonKinetic,9,,,,favorable_with_caveats,,,,GovLab,fail,NG,PEO C4I,DHA_BA2_001,26,DHA,CCMD,vulnerability_test,68,5
,,,,Title10,,Medical,0.0,0.75,ProgramBase,funding,,,1.0,,,1.7,0.4,1.0,0.3375,0.27081,1.0,1.18,35,1.0,1.0,,Medical,NonKinetic,35,,,,favorable,,,,GovContractor,fail,NG,NRL,DHA_BA4_001,27,DHA,POC-User,operational_test,68,4
,,,,Title10,,AI_ML,0.0,0.75,POM,funding,,,1.0,,,1.36,0.4,1.0,0.30375,0.194983,1.0,1.18,18,1.0,1.0,,NA,Kinetic,18,,,,favorable_with_caveats,,,,GovContractor,fail,LM,AFLCMC,DIU_BA3_001,28,DIU,Service HQ,operational_test,68,5
,,,,MIP,,ISR,0.0,0.75,POM,funding,,,1.0,,,1.4,0.4,1.0,0.30375,0.184661,1.0,1.18,20,1.0,0.92,,MultiINT,NonKinetic,20,,,,favorable,,,,Commercial,fail,None,DEVCOM,MIP_SENS_001,29,Defense Intel,CCMD,vulnerability_test,68,5
,,,,Title10,,Air_Dominance,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.04,0.4,1.0,0.286875,0.140821,1.0,1.18,2,1.0,1.0,,ISR,NonKinetic,2,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,ARMY_BA3_002,30,Army,POC-User,vulnerability_test,68,6
,,,,Title10,Commercial,Strike,,,ProgramBase,test,0.0,,1.0,,1.0,2.14,0.4,,0.6,0.5136,,,57,1.0,,,ISR,Kinetic,57,,,,unfavorable,,,,Commercial,fail,NG,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,68,4
,,,,Title10,GovLab,EW,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.36,0.4,,0.6,0.3264,,,18,1.0,,,SIGINT,NonKinetic,18,,,,favorable,,,,GovLab,fail,SAIC,DARPA,ARMY_BA5_002,32,Army,Service HQ,operational_test,68,5
,,,,Title10,,Test_Ranges,0.0,0.75,POM,funding,,,1.0,,,1.22,0.4,1.0,0.30375,0.034982,1.0,1.18,11,0.2,1.0,,NA,Kinetic,11,,,,favorable_with_caveats,,,,GovLab,fail,NG,NAVWAR,ARMY_BA6_001,33,Army,CCMD,operational_test,68,5
,,,,Title10,GovContractor,Foundational_Science,,,UFR,contracting,0.0,,1.0,,1.0,1.54,0.4,,0.65,0.4004,,,27,1.0,,,NA,Kinetic,27,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,NAVY_BA2_002,34,Navy,Service HQ,prototype_demo,68,3
,,,,Title10,,Sensors,0.0,0.75,UFR,funding,,,1.0,,,1.22,0.4,1.0,0.23625,0.136042,1.0,1.18,11,1.0,1.0,,ISR,NonKinetic,11,,,,favorable_with_caveats,,,,GovContractor,fail,LM,AFLCMC,NAVY_BA3_002,35,Navy,Agency,vulnerability_test,68,4
