adoption_align_mult,adoption_base_vote,adoption_portfolio_mult,adoption_status_mult,authority,contract_org_type,domain,funding_class_penalty,funding_color_weight,funding_source,gate,gate_class_penalty,gate_dependency_mult,gate_domain_mult,gate_evidence_mult,gate_exec_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_sponsor_mult,gate_stage_age,gate_status_mult,gate_support_mult,gate_test_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
,,,,Title10,GovContractor,Autonomy_UxS,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.26,0.4,,0.65,0.3276,,,13,1.0,,,ISR,NonKinetic,13,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,NAVY_BA3_001,12,Navy,Service HQ,prototype_demo,27,4
,,,,Title10,Commercial,EW,,,UFR,contracting,0.0,,1.0,,1.0,1.04,0.4,,0.6,0.2496,,,2,1.0,,,SIGINT,Kinetic,2,,,,favorable,,,,Commercial,fail,Leidos,DARPA,NAVY_BA4_001,13,Navy,POC-User,vulnerability_test,27,3
,,,,Title10,,Air_Dominance,0.0,1.0,POM,funding,,,1.0,,,1.3,0.4,1.0,0.45,0.27612,1.0,1.18,15,1.0,1.0,,NA,Kinetic,15,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,NAVWAR,AF_BA2_001,15,Air Force,Service HQ,prototype_demo,27,5
,,,,Title10,,Sensors,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.34,0.4,1.0,0.286875,0.181443,1.0,1.18,17,1.0,1.0,,ISR,NonKinetic,17,,,,favorable_with_caveats,,,,Commercial,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Service HQ,functional_test,27,3
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.48,0.4,1.0,0.3375,0.235764,1.0,1.18,24,1.0,1.0,,ISR,NonKinetic,24,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,AF_BA5_001,18,Air Force,Agency,vulnerability_test,27,4
,,,,MFP11,,Strike,0.0,1.0,ProgramBase,funding,,,1.0,,,1.02,0.4,1.0,0.5,0.221462,1.0,1.18,1,1.0,0.92,,ISR,NonKinetic,1,,,,favorable,,,,Commercial,fail,SAIC,AFLCMC,SOCOM_BA3_001,19,SOCOM,CCMD,prototype_demo,27,2
,,,,MFP11,GovContractor,ISR,,,External,contracting,0.0,,1.0,,1.0,1.08,0.4,,0.65,0.2808,,,4,1.0,,,MultiINT,NonKinetic,4,,,,favorable,,,,GovContractor,fail,LM,PEO C4I,SOCOM_BA4_001,20,SOCOM,CCMD,operational_test,27,5
,,,,MFP11,,C2_JADC2,0.0,0.75,Partner,funding,,,1.0,,,1.4,0.4,1.0,0.253125,0.030777,1.0,1.18,20,0.2,0.92,,ISR,NonKinetic,20,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,SOCOM_BA5_001,21,SOCOM,CCMD,vulnerability_test,27,7
,,,,Title10;Title50,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.32,0.4,1.0,0.30375,0.189248,1.0,1.18,16,1.0,1.0,,CBRNE,NonKinetic,16,,,,favorable,,,,GovContractor,fail,NG,DEVCOM,DTRA_BA3_001,23,DTRA,CCMD,operational_test,27,5
,,,,Title10;Title50,,Biotechnology,,,POM,test,0.0,1.0,1.0,0.725,,1.02,0.598938,1.0,0.69,0.305611,1.0,,1,1.0,,1.0,CBRNE,Kinetic,1,,,,favorable,favorable,,,GovContractor,fail,SAIC,NAVWAR,CBDP_BA3_001,24,CBDP,CCMD,functional_test,27,4
,,,,Title10;Title50,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.32,0.4,1.0,0.3375,0.210276,1.0,1.18,16,1.0,1.0,,CBRNE,Kinetic,16,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NAVWAR,CBDP_BA4_001,25,CBDP,CCMD,functional_test,27,2
,,,,Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.06,0.4,1.0,0.30375,0.151972,1.0,1.18,3,1.0,1.0,,Medical,Kinetic,3,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,DHA_BA2_001,26,DHA,Service HQ,functional_test,27,5
,,,,Title10,,Medical,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.42,0.4,1.0,0.286875,0.192275,1.0,1.18,21,1.0,1.0,,Medical,NonKinetic,21,,,,favorable,,,,GovContractor,fail,LM,NAVWAR,DHA_BA4_001,27,DHA,Service HQ,vulnerability_test,27,5
,,,,MIP,,ISR,0.0,0.75,Partner,funding,,,1.0,,,1.42,0.4,1.0,0.253125,0.156082,1.0,1.18,21,1.0,0.92,,MultiINT,Kinetic,21,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,DEVCOM,MIP_SENS_001,29,Defense Intel,Service HQ,functional_test,27,4
,,,,Title10,,Air_Dominance,0.0,0.75,External,funding,,,1.0,,,1.34,0.4,1.0,0.27,0.17077,1.0,1.18,17,1.0,1.0,,ISR,Kinetic,17,,,,favorable,,,,GovLab,fail,LM,NRL,ARMY_BA3_002,30,Army,POC-User,operational_test,27,5
,,,,Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.3375,0.168858,1.0,1.18,3,1.0,1.0,,ISR,Kinetic,3,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,27,2
,,,,Title10,,Test_Ranges,0.0,0.75,ProgramBase,funding,,,1.0,,,1.48,0.4,1.0,0.3375,0.235764,1.0,1.18,24,1.0,1.0,,NA,Kinetic,24,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NRL,ARMY_BA6_001,33,Army,CCMD,operational_test,27,3
,,,,Title10,Commercial,Foundational_Science,,,Partner,contracting,0.0,,1.0,,1.0,1.02,0.42875,,0.6,0.262395,,,1,1.0,,,NA,NonKinetic,1,,,,favorable,,,,Commercial,fail,NG,PEO C4I,NAVY_BA2_002,34,Navy,Service HQ,prototype_demo,27,4
,,,,Title10,,Sensors,,,ProgramBase,test,0.0,1.0,1.0,0.725,,1.12,0.4,1.0,0.74,0.240352,1.0,,6,1.0,,1.0,ISR,NonKinetic,6,,,,favorable,favorable,,,GovContractor,pass,NG,DARPA,NAVY_BA3_002,35,Navy,POC-User,functional_test,27,5
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.16,0.4,1.0,0.3375,0.184788,1.0,1.18,8,1.0,1.0,,ISR,NonKinetic,8,,,,favorable_with_caveats,,,,Commercial,fail,NG,NAVWAR,NAVY_BA4_002,36,Navy,CCMD,vulnerability_test,27,5
,,,,Title10,,C2_JADC2,,,POM,test,0.0,1.0,1.0,0.8,,1.42,0.4,1.0,0.64,0.290816,1.0,,21,1.0,,1.0,ISR,NonKinetic,21,,,,favorable,favorable,,,Commercial,pass,SAIC,NRL,NAVY_BA5_001,37,Navy,POC-User,operational_test,27,6
0.6,0,1.0,1.0,Title10,,C2_JADC2,,,POM,adoption,,,,,,,,,,0.33,,,,,,,ISR,NonKinetic,,,,,favorable,,,,Commercial,reject,SAIC,NRL,NAVY_BA5_001,37,Navy,POC-User,,27,6
,,,,Title10,,Air_Dominance,0.0,1.0,Partner,funding,,,1.0,,,1.2,0.4,1.0,0.375,0.2124,1.0,1.18,10,1.0,1.0,,NA,Kinetic,10,,,,favorable_with_caveats,,,,Commercial,fail,None,DEVCOM,AF_BA2_002,38,Air Force,Service HQ,feasibility,27,2
,,,,Title10,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.14,0.4,1.0,0.30375,0.163442,1.0,1.18,7,1.0,1.0,,ISR,NonKinetic,7,,,,favorable,,,,GovLab,fail,LM,DEVCOM,AF_BA3_002,39,Air Force,CCMD,functional_test,27,4
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.52,0.4,1.0,0.3375,0.242136,1.0,1.18,26,1.0,1.0,,ISR,Kinetic,26,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,0603766E,1,DARPA,CCMD,vulnerability_test,28,5
,,,,Title10,GovLab,Autonomy_UxS,,,UFR,contracting,0.0,,1.0,,1.0,1.24,0.4,,0.6,0.2976,,,12,1.0,,,ISR,Kinetic,12,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,PEO C4I,OUSD_MOD_001,2,OUSD(R&E),CCMD,prototype_demo,28,4
,,,,Title10,,Foundational_Science,,,Partner,test,0.0,1.0,1.0,0.675,,1.44,0.4,1.0,0.81,0.314928,1.0,,22,1.0,,1.0,NA,NonKinetic,22,,,,favorable,favorable,,,GovContractor,pass,SAIC,DARPA,OUSD_SCI_001,3,OUSD(R&E),Agency,feasibility,28,3
,,,,Title10,GovContractor,Strike,,,UFR,contracting,0.0,,1.0,,1.0,1.52,0.4,,0.65,0.3952,,,26,1.0,,,ISR,Kinetic,26,,,,favorable,,,,GovContractor,fail,Boeing,DARPA,0603892C,4,MDA,Agency,functional_test,28,4
,,,,Title10,,Missile_Defense,0.0,0.75,External,funding,,,1.0,,,1.04,0.4,1.0,0.27,0.132538,1.0,1.18,2,1.0,1.0,,ISR,Kinetic,2,,,,favorable,,,,GovContractor,fail,None,DARPA,0603888C,5,MDA,CCMD,operational_test,28,4
,,,,Title10,,Sensors,0.0,1.0,POM,funding,,,1.0,,,1.38,0.4,1.0,0.45,0.293112,1.0,1.18,19,1.0,1.0,,ISR,NonKinetic,19,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,AFLCMC,MDA_HYP_001,6,MDA,Service HQ,prototype_demo,28,4
,,,,Title10,,Foundational_Science,0.0,1.0,ProgramBase,funding,,,1.0,,,1.38,0.4,1.0,0.5,0.32568,1.0,1.18,19,1.0,1.0,,NA,NonKinetic,19,,,,favorable_with_caveats,,,,GovContractor,fail,None,AFLCMC,ARMY_BA2_001,7,Army,Service HQ,prototype_demo,28,3
,,,,Title10,Commercial,Land_Warfare,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.44,0.4,,0.6,0.3456,,,22,1.0,,,ISR,Kinetic,22,,,,favorable_with_caveats,,,,Commercial,fail,LM,DEVCOM,ARMY_BA3_001,8,Army,CCMD,functional_test,28,3
,,,,Title10,,Air_Dominance,0.0,0.75,POM,funding,,,1.0,,,1.3,0.4,1.0,0.30375,0.186381,1.0,1.18,15,1.0,1.0,,ISR,NonKinetic,15,,,,favorable,,,,Commercial,fail,None,DEVCOM,ARMY_BA4_001,9,Army,CCMD,vulnerability_test,28,3
,,,,Title10,,C2_JADC2,0.0,0.75,UFR,funding,,,1.0,,,1.54,0.4,1.0,0.23625,0.171725,1.0,1.18,27,1.0,1.0,,ISR,NonKinetic,27,,,,favorable,,,,GovContractor,fail,Leidos,PEO C4I,ARMY_BA5_001,10,Army,Agency,operational_test,28,5
,,,,Title10,,Maritime_Warfare,0.0,0.75,ProgramBase,funding,,,1.0,,,1.26,0.4,1.0,0.3375,0.200718,1.0,1.18,13,1.0,1.0,,NA,Kinetic,13,,,,favorable,,,,GovLab,fail,NG,AFLCMC,NAVY_BA2_001,11,Navy,Service HQ,vulnerability_test,28,6
,,,,Title10,,Autonomy_UxS,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.28,0.4,1.0,0.425,0.256768,1.0,1.18,14,1.0,1.0,,ISR,NonKinetic,14,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,NAVY_BA3_001,12,Navy,Service HQ,prototype_demo,28,4
,,,,Title10,,EW,0.0,0.75,UFR,funding,,,1.0,,,1.06,0.4,1.0,0.23625,0.118201,1.0,1.18,3,1.0,1.0,,SIGINT,Kinetic,3,,,,favorable,,,,Commercial,fail,Leidos,DARPA,NAVY_BA4_001,13,Navy,POC-User,vulnerability_test,28,3
,,,,Title10,,Test_Ranges,0.0,0.75,Partner,attempt,,,1.0,,,1.06,0.4,1.0,0.23625,0.118201,1.0,1.18,3,1.0,1.0,,NA,Kinetic,,,,,not_conducted,,,,GovLab,start,SAIC,PEO C4I,NAVY_BA6_001,14,Navy,POC-User,,28,4
,,,,Title10,,Test_Ranges,,,Partner,legal,,,,,,,,,,,,,,,,,NA,Kinetic,0,0.63,0.05,1.0,unfavorable,,0.2,0.27,GovLab,unfavorable,SAIC,PEO C4I,NAVY_BA6_001,14,Navy,POC-User,operational_test,28,4
,,,,Title10,,Air_Dominance,0.0,1.0,POM,funding,,,1.0,,,1.32,0.4,1.0,0.45,0.280368,1.0,1.18,16,1.0,1.0,,NA,Kinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,NAVWAR,AF_BA2_001,15,Air Force,Service HQ,prototype_demo,28,5
,,,,Title10,,Sensors,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.36,0.4,1.0,0.286875,0.184151,1.0,1.18,18,1.0,1.0,,ISR,NonKinetic,18,,,,favorable_with_caveats,,,,Commercial,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Service HQ,functional_test,28,3
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.5,0.4,1.0,0.3375,0.23895,1.0,1.18,25,1.0,1.0,,ISR,NonKinetic,25,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,AF_BA5_001,18,Air Force,Agency,vulnerability_test,28,4
,,,,MFP11,,Strike,0.0,1.0,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.5,0.225805,1.0,1.18,2,1.0,0.92,,ISR,NonKinetic,2,,,,favorable,,,,Commercial,fail,SAIC,AFLCMC,SOCOM_BA3_001,19,SOCOM,CCMD,prototype_demo,28,2
,,,,MFP11,,ISR,0.0,0.75,External,funding,,,1.0,,,1.1,0.4,1.0,0.27,0.128969,1.0,1.18,5,1.0,0.92,,MultiINT,NonKinetic,5,,,,favorable,,,,GovContractor,fail,LM,PEO C4I,SOCOM_BA4_001,20,SOCOM,CCMD,operational_test,28,5
,,,,MFP11,,C2_JADC2,0.0,0.75,Partner,funding,,,1.0,,,1.42,0.4,1.0,0.253125,0.031216,1.0,1.18,21,0.2,0.92,,ISR,NonKinetic,21,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,SOCOM_BA5_001,21,SOCOM,CCMD,vulnerability_test,28,7
,,,,Title10;Title50,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.34,0.4,1.0,0.30375,0.192116,1.0,1.18,17,1.0,1.0,,CBRNE,NonKinetic,17,,,,favorable,,,,GovContractor,fail,NG,DEVCOM,DTRA_BA3_001,23,DTRA,CCMD,operational_test,28,5
,,,,Title10;Title50,,Biotechnology,0.0,0.75,POM,funding,,,1.0,,,1.04,0.4,1.0,0.30375,0.149105,1.0,1.18,2,1.0,1.0,,CBRNE,Kinetic,2,,,,favorable,,,,GovContractor,fail,SAIC,NAVWAR,CBDP_BA3_001,24,CBDP,CCMD,functional_test,28,4
,,,,Title10;Title50,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.34,0.4,1.0,0.3375,0.213462,1.0,1.18,17,1.0,1.0,,CBRNE,Kinetic,17,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NAVWAR,CBDP_BA4_001,25,CBDP,CCMD,functional_test,28,2
,,,,Title10,,Medical,,,POM,test,0.0,1.0,1.0,0.7,,1.08,0.4,1.0,0.69,0.208656,1.0,,4,1.0,,1.0,Medical,Kinetic,4,,,,favorable_with_caveats,favorable_with_caveats,,,GovContractor,pass,Leidos,NAVWAR,DHA_BA2_001,26,DHA,Service HQ,functional_test,28,6
,,,,Title10,GovContractor,Medical,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.44,0.4,,0.65,0.3744,,,22,1.0,,,Medical,NonKinetic,22,,,,favorable,,,,GovContractor,fail,LM,NAVWAR,DHA_BA4_001,27,DHA,Service HQ,vulnerability_test,28,5
,,,,Title10,GovContractor,AI_ML,,,Partner_CoDev,attempt,0.0,,1.0,,1.0,1.44,0.4,,0.65,0.3744,,,22,1.0,,,NA,Kinetic,,,,,not_conducted,,,,GovContractor,start,Leidos,DEVCOM,DIU_BA3_001,28,DIU,Agency,,28,4
,,,,Title10,,AI_ML,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.0,0.49,1.0,0.425,0.245735,1.0,1.18,0,1.0,1.0,,NA,Kinetic,0,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,DEVCOM,DIU_BA3_001,28,DIU,Agency,prototype_demo,28,4
,,,,MIP,,ISR,,,Partner,test,0.0,1.0,1.0,0.725,,1.44,0.4,1.0,0.66,0.275616,1.0,,22,1.0,,1.0,MultiINT,Kinetic,22,,,,favorable_with_caveats,favorable_with_caveats,,,GovContractor,fail,Leidos,DEVCOM,MIP_SENS_001,29,Defense Intel,Service HQ,functional_test,28,4
,,,,Title10,GovLab,Air_Dominance,,,External,contracting,0.0,,1.0,,1.0,1.36,0.4,,0.6,0.3264,,,18,1.0,,,ISR,Kinetic,18,,,,favorable,,,,GovLab,fail,LM,NRL,ARMY_BA3_002,30,Army,POC-User,operational_test,28,5
,,,,Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.3375,0.172044,1.0,1.18,4,1.0,1.0,,ISR,Kinetic,4,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,28,2
,,,,Title10,,Test_Ranges,0.0,0.75,ProgramBase,funding,,,1.0,,,1.5,0.4,1.0,0.3375,0.23895,1.0,1.18,25,1.0,1.0,,NA,Kinetic,25,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NRL,ARMY_BA6_001,33,Army,CCMD,operational_test,28,3
,,,,Title10,,Foundational_Science,0.0,1.0,Partner,funding,,,1.0,,,1.04,0.4,1.0,0.375,0.18408,1.0,1.18,2,1.0,1.0,,NA,NonKinetic,2,,,,favorable,,,,Commercial,fail,NG,PEO C4I,NAVY_BA2_002,34,Navy,Service HQ,prototype_demo,28,4
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.4,1.0,0.3375,0.162486,1.0,1.18,1,1.0,1.0,,ISR,NonKinetic,1,,,,favorable,,,,GovContractor,fail,NG,DARPA,NAVY_BA3_002,35,Navy,POC-User,vulnerability_test,28,5
,,,,Title10,Commercial,Air_Dominance,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.18,0.4,,0.6,0.2832,,,9,1.0,,,ISR,NonKinetic,9,,,,favorable_with_caveats,,,,Commercial,fail,NG,NAVWAR,NAVY_BA4_002,36,Navy,CCMD,vulnerability_test,28,5
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.02,0.4,1.0,0.30375,0.146237,1.0,1.18,1,1.0,1.0,,ISR,NonKinetic,1,,,,favorable,,,,Commercial,fail,SAIC,NRL,NAVY_BA5_001,37,Navy,POC-User,operational_test,28,6
,,,,Title10,,Air_Dominance,0.0,1.0,Partner,funding,,,1.0,,,1.22,0.4,1.0,0.375,0.21594,1.0,1.18,11,1.0,1.0,,NA,Kinetic,11,,,,favorable_with_caveats,,,,Commercial,fail,None,DEVCOM,AF_BA2_002,38,Air Force,Service HQ,feasibility,28,2
,,,,Title10,,Sensors,,,POM,test,0.0,1.0,1.0,0.725,,1.16,0.4,1.0,0.74,0.248936,1.0,,8,1.0,,1.0,ISR,NonKinetic,8,,,,favorable,favorable,,,GovLab,fail,LM,DEVCOM,AF_BA3_002,39,Air Force,CCMD,functional_test,28,4
,,,,Title10,,Microelectronics,,,ProgramBase,attempt,0.0,1.0,1.0,0.725,,1.16,0.4,1.0,0.74,0.248936,1.0,,8,1.0,,1.0,NA,NonKinetic,,,,,not_conducted,favorable,,,GovContractor,start,LM,DARPA,0602702E,0,DARPA,Service HQ,,29,4
,,,,Title10,,Microelectronics,0.0,1.0,ProgramBase,funding,,,1.0,,,1.0,0.49,1.0,0.5,0.2891,1.0,1.18,0,1.0,1.0,,NA,NonKinetic,0,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,0602702E,0,DARPA,Service HQ,feasibility,29,4
,,,,Title10,,C2_JADC2,,,ProgramBase,test,0.0,1.0,1.0,0.75,,1.54,0.4,1.0,0.63,0.29106,1.0,,27,1.0,,1.0,ISR,Kinetic,27,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,fail,Boeing,DARPA,0603766E,1,DARPA,CCMD,vulnerability_test,29,5
,,,,Title10,,Autonomy_UxS,0.0,1.0,UFR,funding,,,1.0,,,1.26,0.4,1.0,0.35,0.208152,1.0,1.18,13,1.0,1.0,,ISR,Kinetic,13,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,PEO C4I,OUSD_MOD_001,2,OUSD(R&E),CCMD,prototype_demo,29,4
,,,,Title10,,Foundational_Science,0.0,1.0,Partner,funding,,,1.0,,,1.02,0.4,1.0,0.375,0.18054,1.0,1.18,1,1.0,1.0,,NA,NonKinetic,1,,,,favorable,,,,GovContractor,fail,SAIC,DARPA,OUSD_SCI_001,3,OUSD(R&E),Agency,prototype_demo,29,3
,,,,Title10,,Strike,0.0,0.75,UFR,funding,,,1.0,,,1.54,0.4,1.0,0.23625,0.171725,1.0,1.18,27,1.0,1.0,,ISR,Kinetic,27,,,,favorable,,,,GovContractor,fail,Boeing,DARPA,0603892C,4,MDA,Agency,functional_test,29,4
,,,,Title10,,Missile_Defense,0.0,0.75,External,funding,,,1.0,,,1.06,0.4,1.0,0.27,0.135086,1.0,1.18,3,1.0,1.0,,ISR,Kinetic,3,,,,favorable,,,,GovContractor,fail,None,DARPA,0603888C,5,MDA,CCMD,operational_test,29,4
,,,,Title10,,Sensors,,,POM,test,0.0,1.0,1.0,0.725,,1.4,0.4,1.0,0.75,0.3045,1.0,,20,1.0,,1.0,ISR,NonKinetic,20,,,,favorable_with_caveats,favorable_with_caveats,,,Commercial,pass,SAIC,AFLCMC,MDA_HYP_001,6,MDA,Service HQ,prototype_demo,29,5
,,,,Title10,,Foundational_Science,,,ProgramBase,test,0.0,1.0,1.0,0.675,,1.4,0.4,1.0,0.72,0.27216,1.0,,20,1.0,,1.0,NA,NonKinetic,20,,,,favorable_with_caveats,favorable_with_caveats,,,GovContractor,fail,None,AFLCMC,ARMY_BA2_001,7,Army,Service HQ,prototype_demo,29,3
,,,,Title10,,Land_Warfare,0.0,0.75,ProgramBase,funding,,,1.0,,,1.46,0.4,1.0,0.3375,0.232578,1.0,1.18,23,1.0,1.0,,ISR,Kinetic,23,,,,favorable_with_caveats,,,,Commercial,fail,LM,DEVCOM,ARMY_BA3_001,8,Army,CCMD,functional_test,29,3
,,,,Title10,Commercial,Air_Dominance,,,POM,contracting,0.0,,1.0,,1.0,1.32,0.4,,0.6,0.3168,,,16,1.0,,,ISR,NonKinetic,16,,,,favorable,,,,Commercial,fail,None,DEVCOM,ARMY_BA4_001,9,Army,CCMD,vulnerability_test,29,3
,,,,Title10,,C2_JADC2,0.0,0.75,UFR,funding,,,1.0,,,1.56,0.4,1.0,0.23625,0.173956,1.0,1.18,28,1.0,1.0,,ISR,NonKinetic,28,,,,favorable,,,,GovContractor,fail,Leidos,PEO C4I,ARMY_BA5_001,10,Army,Agency,operational_test,29,5
,,,,Title10,,Maritime_Warfare,0.0,0.75,ProgramBase,funding,,,1.0,,,1.28,0.4,1.0,0.3375,0.203904,1.0,1.18,14,1.0,1.0,,NA,Kinetic,14,,,,favorable,,,,GovLab,fail,NG,AFLCMC,NAVY_BA2_001,11,Navy,Service HQ,vulnerability_test,29,6
,,,,Title10,,Autonomy_UxS,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.3,0.4,1.0,0.425,0.26078,1.0,1.18,15,1.0,1.0,,ISR,NonKinetic,15,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,NAVY_BA3_001,12,Navy,Service HQ,prototype_demo,29,4
,,,,Title10,,EW,0.0,0.75,UFR,funding,,,1.0,,,1.08,0.4,1.0,0.23625,0.120431,1.0,1.18,4,1.0,1.0,,SIGINT,Kinetic,4,,,,favorable,,,,Commercial,fail,Leidos,DARPA,NAVY_BA4_001,13,Navy,POC-User,vulnerability_test,29,3
,,,,Title10,,Air_Dominance,0.0,1.0,POM,funding,,,1.0,,,1.34,0.4,1.0,0.45,0.284616,1.0,1.18,17,1.0,1.0,,NA,Kinetic,17,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,NAVWAR,AF_BA2_001,15,Air Force,Service HQ,prototype_demo,29,5
,,,,Title10,,Sensors,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.38,0.4,1.0,0.286875,0.186859,1.0,1.18,19,1.0,1.0,,ISR,NonKinetic,19,,,,favorable_with_caveats,,,,Commercial,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Service HQ,functional_test,29,3
,,,,Title10,GovLab,C2_JADC2,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.52,0.4,,0.6,0.3648,,,26,1.0,,,ISR,NonKinetic,26,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,AF_BA5_001,18,Air Force,Agency,vulnerability_test,29,4
,,,,MFP11,Commercial,Strike,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.06,0.45325,,0.6,0.288267,,,3,1.0,,,ISR,NonKinetic,3,,,,favorable,,,,Commercial,fail,SAIC,AFLCMC,SOCOM_BA3_001,19,SOCOM,CCMD,prototype_demo,29,2
,,,,MFP11,,ISR,0.0,0.75,External,funding,,,1.0,,,1.12,0.4,1.0,0.27,0.131314,1.0,1.18,6,1.0,0.92,,MultiINT,NonKinetic,6,,,,favorable,,,,GovContractor,fail,LM,PEO C4I,SOCOM_BA4_001,20,SOCOM,CCMD,operational_test,29,5
,,,,MFP11,,C2_JADC2,0.0,0.75,Partner,funding,,,1.0,,,1.44,0.4,1.0,0.253125,0.031656,1.0,1.18,22,0.2,0.92,,ISR,NonKinetic,22,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,SOCOM_BA5_001,21,SOCOM,CCMD,vulnerability_test,29,7
,,,,Title10;Title50,,Sensors,0.0,0.75,POM,funding,,,1.0,,,1.36,0.4,1.0,0.30375,0.194983,1.0,1.18,18,1.0,1.0,,CBRNE,NonKinetic,18,,,,favorable,,,,GovContractor,fail,NG,DEVCOM,DTRA_BA3_001,23,DTRA,CCMD,operational_test,29,5
,,,,Title10;Title50,,Biotechnology,0.0,0.75,POM,funding,,,1.0,,,1.06,0.4,1.0,0.30375,0.151972,1.0,1.18,3,1.0,1.0,,CBRNE,Kinetic,3,,,,favorable,,,,GovContractor,fail,SAIC,NAVWAR,CBDP_BA3_001,24,CBDP,CCMD,functional_test,29,4
,,,,Title10;Title50,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.36,0.4,1.0,0.3375,0.216648,1.0,1.18,18,1.0,1.0,,CBRNE,Kinetic,18,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NAVWAR,CBDP_BA4_001,25,CBDP,CCMD,functional_test,29,2
,,,,Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.02,0.4,1.0,0.30375,0.146237,1.0,1.18,1,1.0,1.0,,Medical,Kinetic,1,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,DHA_BA2_001,26,DHA,Service HQ,vulnerability_test,29,6
