adoption_align_mult,adoption_base_vote,adoption_portfolio_mult,adoption_status_mult,authority,contract_org_type,domain,funding_class_penalty,funding_color_weight,funding_source,gate,gate_class_penalty,gate_dependency_mult,gate_domain_mult,gate_evidence_mult,gate_exec_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_sponsor_mult,gate_stage_age,gate_status_mult,gate_support_mult,gate_test_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.3,0.4,1.0,0.30375,0.186381,1.0,1.18,15,1.0,1.0,,ISR,NonKinetic,15,,,,favorable,,,,Commercial,fail,None,DARPA,ARMY_BA5_001,10,Army,Agency,vulnerability_test,27,4
,,,,Title10,,Maritime_Warfare,0.0,1.0,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.5,0.25016,1.0,1.18,3,1.0,1.0,,NA,Kinetic,3,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,AFLCMC,NAVY_BA2_001,11,Navy,Service HQ,prototype_demo,27,5
,,,,Title10,,Autonomy_UxS,0.0,0.75,Partner,funding,,,1.0,,,1.44,0.4,1.0,0.253125,0.172044,1.0,1.18,22,1.0,1.0,,ISR,NonKinetic,22,,,,favorable,,,,GovContractor,fail,Leidos,DEVCOM,NAVY_BA3_001,12,Navy,CCMD,functional_test,27,5
,,,,Title10,,EW,0.0,0.75,UFR,funding,,,1.0,,,1.1,0.4,1.0,0.23625,0.122661,1.0,1.18,5,1.0,1.0,,SIGINT,Kinetic,5,,,,favorable,,,,GovContractor,fail,LM,PEO C4I,NAVY_BA4_001,13,Navy,Agency,vulnerability_test,27,5
,,,,Title10,,Test_Ranges,0.0,0.75,ProgramBase,funding,,,1.0,,,1.48,0.4,1.0,0.3375,0.235764,1.0,1.18,24,1.0,1.0,,NA,NonKinetic,24,,,,favorable,,,,GovLab,fail,LM,NAVWAR,NAVY_BA6_001,14,Navy,CCMD,operational_test,27,4
,,,,Title10,,Air_Dominance,0.0,1.0,POM,funding,,,1.0,,,1.12,0.4,1.0,0.45,0.237888,1.0,1.18,6,1.0,1.0,,NA,NonKinetic,6,,,,favorable,,,,GovLab,fail,Boeing,NRL,AF_BA2_001,15,Air Force,POC-User,prototype_demo,27,4
,,,,Title10,,Autonomy_UxS,0.0,1.0,Partner,attempt,,,1.0,,,1.12,0.4,1.0,0.45,0.237888,1.0,1.18,6,1.0,1.0,,ISR,NonKinetic,,,,,unfavorable,,,,GovContractor,start,None,DEVCOM,AF_BA3_001,16,Air Force,Service HQ,,27,2
,,,,Title10,GovContractor,Autonomy_UxS,,,Partner,contracting,0.0,,1.0,,1.0,1.0,0.47775,,0.65,0.310537,,,0,1.0,,,ISR,NonKinetic,0,,,,unfavorable,,,,GovContractor,fail,None,DEVCOM,AF_BA3_001,16,Air Force,Service HQ,prototype_demo,27,2
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.4,1.0,0.3375,0.162486,1.0,1.18,1,1.0,1.0,,ISR,NonKinetic,1,,,,favorable,,,,Commercial,fail,SAIC,NAVWAR,AF_BA4_001,17,Air Force,CCMD,vulnerability_test,27,3
,,,,Title10,GovLab,C2_JADC2,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.42,0.4,,0.6,0.3408,,,21,1.0,,,ISR,NonKinetic,21,,,,favorable,,,,GovLab,fail,Boeing,NAVWAR,AF_BA5_001,18,Air Force,Service HQ,vulnerability_test,27,4
,,,,MFP11,,Strike,,,POM,test,0.0,1.0,1.0,0.725,,1.5,0.4,1.0,0.68,0.2958,1.0,,25,1.0,,1.0,ISR,NonKinetic,25,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,pass,NG,NAVWAR,SOCOM_BA3_001,19,SOCOM,Service HQ,functional_test,27,4
,,,,MFP11,,C2_JADC2,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.2,0.4,1.0,0.286875,0.149487,1.0,1.18,10,1.0,0.92,,ISR,Kinetic,10,,,,favorable,,,,GovLab,fail,NG,DARPA,SOCOM_BA5_001,21,SOCOM,POC-User,operational_test,27,5
,,,,Title10;Title50,,CBRNE,0.0,1.0,Partner,funding,,,1.0,,,1.08,0.4,1.0,0.375,0.19116,1.0,1.18,4,1.0,1.0,,CBRNE,NonKinetic,4,,,,unfavorable,,,,GovLab,fail,NG,PEO C4I,DTRA_BA2_001,22,DTRA,Service HQ,feasibility,27,4
,,,,Title10;Title50,,Biotechnology,0.0,1.0,Partner,funding,,,1.0,,,1.12,0.4,1.0,0.375,0.19824,1.0,1.18,6,1.0,1.0,,CBRNE,NonKinetic,6,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,AFLCMC,CBDP_BA3_001,24,CBDP,Service HQ,prototype_demo,27,4
,,,,Title10;Title50,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.38,0.4,1.0,0.3375,0.219834,1.0,1.18,19,1.0,1.0,,CBRNE,NonKinetic,19,,,,unfavorable,,,,Commercial,fail,SAIC,DARPA,CBDP_BA4_001,25,CBDP,Agency,functional_test,27,4
,,,,Title10,GovContractor,Medical,,,UFR,contracting,0.0,,1.0,,1.0,1.1,0.4,,0.65,0.286,,,5,1.0,,,Medical,NonKinetic,5,,,,favorable,,,,GovContractor,fail,Boeing,DARPA,DHA_BA2_001,26,DHA,Service HQ,prototype_demo,27,4
,,,,Title10,,Medical,0.0,0.75,ProgramBase,funding,,,1.0,,,1.46,0.4,1.0,0.3375,0.232578,1.0,1.18,23,1.0,1.0,,Medical,Kinetic,23,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,AFLCMC,DHA_BA4_001,27,DHA,POC-User,functional_test,27,3
,,,,Title10,,AI_ML,0.0,1.0,External,funding,,,1.0,,,1.24,0.4,1.0,0.4,0.234112,1.0,1.18,12,1.0,1.0,,NA,NonKinetic,12,,,,favorable,,,,GovContractor,fail,LM,NRL,DIU_BA3_001,28,DIU,POC-User,prototype_demo,27,2
,,,,MIP,,ISR,0.0,1.0,UFR,funding,,,1.0,,,1.14,0.4,1.0,0.35,0.173262,1.0,1.18,7,1.0,0.92,,MultiINT,NonKinetic,7,,,,favorable,,,,GovLab,fail,LM,AFLCMC,MIP_SENS_001,29,Defense Intel,POC-User,prototype_demo,27,3
,,,,Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.5,0.24544,1.0,1.18,2,1.0,1.0,,ISR,NonKinetic,2,,,,unfavorable,,,,GovContractor,fail,LM,DEVCOM,ARMY_BA3_002,30,Army,Agency,prototype_demo,27,3
,,,,Title10,,Strike,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.36,0.4,1.0,0.286875,0.184151,1.0,1.18,18,1.0,1.0,,ISR,Kinetic,18,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,ARMY_BA4_002,31,Army,Service HQ,functional_test,27,4
,,,,Title10,,EW,,,ProgramBase,test,0.0,1.0,1.0,0.8,,1.12,0.4165,1.0,0.6,0.22391,1.0,,6,1.0,,1.0,SIGINT,NonKinetic,6,,,,favorable,favorable,,,GovLab,pass,Leidos,PEO C4I,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,27,4
,,,,Title10,,Test_Ranges,,,ProgramBase,test,0.0,1.0,1.0,0.8,,1.16,0.4,1.0,0.56,0.207872,1.0,,8,1.0,,1.0,NA,Kinetic,8,,,,favorable_with_caveats,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,ARMY_BA6_001,33,Army,Agency,operational_test,27,4
,,,,Title10,,Sensors,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.16,0.4,1.0,0.286875,0.15707,1.0,1.18,8,1.0,1.0,,ISR,NonKinetic,8,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,NAVY_BA3_002,35,Navy,CCMD,functional_test,27,5
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.22,0.4,1.0,0.3375,0.194346,1.0,1.18,11,1.0,1.0,,ISR,NonKinetic,11,,,,favorable,,,,Commercial,fail,NG,DARPA,NAVY_BA5_001,37,Navy,Service HQ,vulnerability_test,27,3
,,,,Title10,,Air_Dominance,,,POM,test,0.0,1.0,1.0,0.7,,1.52,0.4,1.0,0.76,0.323456,1.0,,26,1.0,,1.0,NA,Kinetic,26,,,,favorable,favorable,,,GovContractor,pass,LM,AFLCMC,AF_BA2_002,38,Air Force,Service HQ,feasibility,27,3
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.16,0.4,1.0,0.3375,0.184788,1.0,1.18,8,1.0,1.0,,ISR,Kinetic,8,,,,favorable,,,,GovLab,fail,None,AFLCMC,AF_BA3_002,39,Air Force,CCMD,operational_test,27,6
,,,,Title10,,Microelectronics,0.0,1.0,Partner,funding,,,1.0,,,1.46,0.4,1.0,0.375,0.25842,1.0,1.18,23,1.0,1.0,,NA,Kinetic,23,,,,favorable,,,,GovLab,fail,None,PEO C4I,0602702E,0,DARPA,CCMD,feasibility,28,3
,,,,Title10,,C2_JADC2,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.16,0.4,1.0,0.286875,0.15707,1.0,1.18,8,1.0,1.0,,ISR,Kinetic,8,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,DEVCOM,0603766E,1,DARPA,Service HQ,operational_test,28,7
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.3,0.4,1.0,0.3375,0.20709,1.0,1.18,15,1.0,1.0,,ISR,Kinetic,15,,,,favorable,,,,GovLab,fail,SAIC,DARPA,OUSD_MOD_001,2,OUSD(R&E),Agency,vulnerability_test,28,6
,,,,Title10,GovLab,Strike,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.5,0.4,,0.6,0.36,,,25,1.0,,,ISR,Kinetic,25,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,PEO C4I,0603892C,4,MDA,Service HQ,operational_test,28,4
,,,,Title10,GovContractor,Missile_Defense,,,UFR,contracting,0.0,,1.0,,1.0,1.3,0.4,,0.65,0.338,,,15,1.0,,,ISR,NonKinetic,15,,,,favorable,,,,GovContractor,fail,NG,NRL,0603888C,5,MDA,POC-User,vulnerability_test,28,3
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.3375,0.168858,1.0,1.18,3,1.0,1.0,,ISR,NonKinetic,3,,,,favorable,,,,GovContractor,fail,LM,NAVWAR,MDA_HYP_001,6,MDA,CCMD,functional_test,28,3
,,,,Title10,,Land_Warfare,0.0,1.0,Partner,funding,,,1.0,,,1.16,0.4,1.0,0.375,0.20532,1.0,1.18,8,1.0,1.0,,ISR,Kinetic,8,,,,favorable,,,,GovLab,fail,None,AFLCMC,ARMY_BA3_001,8,Army,Agency,prototype_demo,28,4
,,,,Title10,,Air_Dominance,0.0,0.75,External,funding,,,1.0,,,1.26,0.4,1.0,0.27,0.160574,1.0,1.18,13,1.0,1.0,,ISR,NonKinetic,13,,,,favorable_with_caveats,,,,GovContractor,fail,None,DEVCOM,ARMY_BA4_001,9,Army,CCMD,operational_test,28,6
,,,,Title10,Commercial,C2_JADC2,,,POM,contracting,0.0,,1.0,,1.0,1.32,0.4,,0.6,0.3168,,,16,1.0,,,ISR,NonKinetic,16,,,,favorable,,,,Commercial,fail,None,DARPA,ARMY_BA5_001,10,Army,Agency,vulnerability_test,28,4
,,,,Title10,,Maritime_Warfare,0.0,1.0,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.5,0.25488,1.0,1.18,4,1.0,1.0,,NA,Kinetic,4,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,AFLCMC,NAVY_BA2_001,11,Navy,Service HQ,prototype_demo,28,5
,,,,Title10,,Autonomy_UxS,0.0,0.75,Partner,funding,,,1.0,,,1.46,0.4,1.0,0.253125,0.174434,1.0,1.18,23,1.0,1.0,,ISR,NonKinetic,23,,,,favorable,,,,GovContractor,fail,Leidos,DEVCOM,NAVY_BA3_001,12,Navy,CCMD,functional_test,28,5
,,,,Title10,,EW,0.0,0.75,UFR,funding,,,1.0,,,1.12,0.4,1.0,0.23625,0.124891,1.0,1.18,6,1.0,1.0,,SIGINT,Kinetic,6,,,,favorable,,,,GovContractor,fail,LM,PEO C4I,NAVY_BA4_001,13,Navy,Agency,vulnerability_test,28,5
,,,,Title10,GovLab,Test_Ranges,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.5,0.4,,0.6,0.36,,,25,1.0,,,NA,NonKinetic,25,,,,favorable,,,,GovLab,fail,LM,NAVWAR,NAVY_BA6_001,14,Navy,CCMD,operational_test,28,4
,,,,Title10,,Air_Dominance,0.0,1.0,POM,funding,,,1.0,,,1.14,0.4,1.0,0.45,0.242136,1.0,1.18,7,1.0,1.0,,NA,NonKinetic,7,,,,favorable,,,,GovLab,fail,Boeing,NRL,AF_BA2_001,15,Air Force,POC-User,prototype_demo,28,4
,,,,Title10,GovContractor,Autonomy_UxS,,,Partner,contracting,0.0,,1.0,,1.0,1.02,0.4655,,0.65,0.308626,,,1,1.0,,,ISR,NonKinetic,1,,,,unfavorable,,,,GovContractor,fail,None,DEVCOM,AF_BA3_001,16,Air Force,Service HQ,prototype_demo,28,2
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.3375,0.165672,1.0,1.18,2,1.0,1.0,,ISR,NonKinetic,2,,,,favorable,,,,Commercial,fail,SAIC,NAVWAR,AF_BA4_001,17,Air Force,CCMD,vulnerability_test,28,3
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.44,0.4,1.0,0.3375,0.229392,1.0,1.18,22,1.0,1.0,,ISR,NonKinetic,22,,,,favorable,,,,GovLab,fail,Boeing,NAVWAR,AF_BA5_001,18,Air Force,Service HQ,vulnerability_test,28,4
,,,,MFP11,,Strike,0.0,0.75,POM,funding,,,1.0,,,1.02,0.4,1.0,0.30375,0.134538,1.0,1.18,1,1.0,0.92,,ISR,NonKinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,NG,NAVWAR,SOCOM_BA3_001,19,SOCOM,Service HQ,vulnerability_test,28,4
,,,,MFP11,,C2_JADC2,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.22,0.4,1.0,0.286875,0.151979,1.0,1.18,11,1.0,0.92,,ISR,Kinetic,11,,,,favorable,,,,GovLab,fail,NG,DARPA,SOCOM_BA5_001,21,SOCOM,POC-User,operational_test,28,5
,,,,Title10;Title50,GovLab,CBRNE,,,Partner,test,0.0,,1.0,,1.0,1.1,0.50575,,0.6,0.333795,,,5,1.0,,,CBRNE,NonKinetic,5,,,,unfavorable,,,,GovLab,fail,NG,PEO C4I,DTRA_BA2_001,22,DTRA,Service HQ,feasibility,28,4
,,,,Title10;Title50,,Biotechnology,0.0,1.0,Partner,funding,,,1.0,,,1.14,0.4,1.0,0.375,0.20178,1.0,1.18,7,1.0,1.0,,CBRNE,NonKinetic,7,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,AFLCMC,CBDP_BA3_001,24,CBDP,Service HQ,prototype_demo,28,4
,,,,Title10;Title50,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.4,0.4,1.0,0.3375,0.22302,1.0,1.18,20,1.0,1.0,,CBRNE,NonKinetic,20,,,,unfavorable,,,,Commercial,fail,SAIC,DARPA,CBDP_BA4_001,25,CBDP,Agency,functional_test,28,4
,,,,Title10,,Medical,0.0,1.0,UFR,funding,,,1.0,,,1.12,0.4,1.0,0.35,0.185024,1.0,1.18,6,1.0,1.0,,Medical,NonKinetic,6,,,,favorable,,,,GovContractor,fail,Boeing,DARPA,DHA_BA2_001,26,DHA,Service HQ,prototype_demo,28,4
,,,,Title10,,Medical,0.0,0.75,ProgramBase,funding,,,1.0,,,1.48,0.4,1.0,0.3375,0.235764,1.0,1.18,24,1.0,1.0,,Medical,Kinetic,24,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,AFLCMC,DHA_BA4_001,27,DHA,POC-User,functional_test,28,3
,,,,Title10,,AI_ML,0.0,1.0,External,funding,,,1.0,,,1.26,0.4,1.0,0.4,0.237888,1.0,1.18,13,1.0,1.0,,NA,NonKinetic,13,,,,favorable,,,,GovContractor,fail,LM,NRL,DIU_BA3_001,28,DIU,POC-User,prototype_demo,28,2
,,,,MIP,,ISR,0.0,1.0,UFR,funding,,,1.0,,,1.16,0.4,1.0,0.35,0.176301,1.0,1.18,8,1.0,0.92,,MultiINT,NonKinetic,8,,,,favorable,,,,GovLab,fail,LM,AFLCMC,MIP_SENS_001,29,Defense Intel,POC-User,prototype_demo,28,3
,,,,Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.5,0.25016,1.0,1.18,3,1.0,1.0,,ISR,NonKinetic,3,,,,unfavorable,,,,GovContractor,fail,LM,DEVCOM,ARMY_BA3_002,30,Army,Agency,prototype_demo,28,3
,,,,Title10,GovLab,Strike,,,Partner_CoDev,test,0.0,,1.0,,1.0,1.38,0.4,,0.6,0.3312,,,19,1.0,,,ISR,Kinetic,19,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,ARMY_BA4_002,31,Army,Service HQ,functional_test,28,4
,,,,Title10,,EW,,,ProgramBase,test,0.0,1.0,1.0,0.8,,1.02,0.4165,1.0,0.59,0.20052,1.0,,1,1.0,,1.0,SIGINT,NonKinetic,1,,,,favorable,favorable,,,GovLab,fail,Leidos,PEO C4I,ARMY_BA5_002,32,Army,Service HQ,operational_test,28,4
,,,,Title10,,Test_Ranges,0.0,0.75,ProgramBase,funding,,,1.0,,,1.18,0.4,1.0,0.3375,0.187974,1.0,1.18,9,1.0,1.0,,NA,Kinetic,9,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,NRL,ARMY_BA6_001,33,Army,Agency,operational_test,28,4
,,,,Title10,,Foundational_Science,0.0,0.75,Partner_CoDev,attempt,,,1.0,,,1.18,0.4,1.0,0.3375,0.187974,1.0,1.18,9,1.0,1.0,,NA,NonKinetic,,,,,unfavorable,,,,GovLab,start,SAIC,NRL,NAVY_BA2_002,34,Navy,Agency,,28,3
,,,,Title10,,Foundational_Science,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.0,0.453862,1.0,0.425,0.227612,1.0,1.18,0,1.0,1.0,,NA,NonKinetic,0,,,,unfavorable,,,,GovLab,fail,SAIC,NRL,NAVY_BA2_002,34,Navy,Agency,feasibility,28,3
,,,,Title10,,Sensors,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.18,0.4,1.0,0.286875,0.159778,1.0,1.18,9,1.0,1.0,,ISR,NonKinetic,9,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,NAVY_BA3_002,35,Navy,CCMD,functional_test,28,5
,,,,Title10,,Air_Dominance,0.0,0.75,Partner,attempt,,,1.0,,,1.18,0.4,1.0,0.286875,0.159778,1.0,1.18,9,1.0,1.0,,ISR,NonKinetic,,,,,not_conducted,,,,Commercial,start,None,DEVCOM,NAVY_BA4_002,36,Navy,Service HQ,,28,7
,,,,Title10,,Air_Dominance,0.0,0.75,Partner,funding,,,1.0,,,1.0,0.4,1.0,0.253125,0.023895,1.0,1.18,0,0.2,1.0,,ISR,NonKinetic,0,,,,favorable_with_caveats,,,,Commercial,fail,None,DEVCOM,NAVY_BA4_002,36,Navy,Service HQ,functional_test,28,7
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.24,0.4,1.0,0.3375,0.197532,1.0,1.18,12,1.0,1.0,,ISR,NonKinetic,12,,,,favorable,,,,Commercial,fail,NG,DARPA,NAVY_BA5_001,37,Navy,Service HQ,vulnerability_test,28,3
,,,,Title10,,Air_Dominance,0.0,1.0,POM,funding,,,1.0,,,1.02,0.4,1.0,0.45,0.216648,1.0,1.18,1,1.0,1.0,,NA,Kinetic,1,,,,favorable,,,,GovContractor,fail,LM,AFLCMC,AF_BA2_002,38,Air Force,Service HQ,prototype_demo,28,3
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.18,0.4,1.0,0.3375,0.187974,1.0,1.18,9,1.0,1.0,,ISR,Kinetic,9,,,,favorable,,,,GovLab,fail,None,AFLCMC,AF_BA3_002,39,Air Force,CCMD,operational_test,28,6
,,,,Title10,,Microelectronics,0.0,1.0,Partner,funding,,,1.0,,,1.48,0.4,1.0,0.375,0.26196,1.0,1.18,24,1.0,1.0,,NA,Kinetic,24,,,,favorable,,,,GovLab,fail,None,PEO C4I,0602702E,0,DARPA,CCMD,feasibility,29,3
,,,,Title10,GovContractor,C2_JADC2,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.18,0.4,,0.65,0.3068,,,9,1.0,,,ISR,Kinetic,9,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,DEVCOM,0603766E,1,DARPA,Service HQ,operational_test,29,7
,,,,Title10,,Autonomy_UxS,0.0,0.75,ProgramBase,funding,,,1.0,,,1.32,0.4,1.0,0.3375,0.210276,1.0,1.18,16,1.0,1.0,,ISR,Kinetic,16,,,,favorable,,,,GovLab,fail,SAIC,DARPA,OUSD_MOD_001,2,OUSD(R&E),Agency,vulnerability_test,29,6
,,,,Title10,,Strike,,,ProgramBase,test,0.0,1.0,1.0,0.775,,1.52,0.4,1.0,0.56,0.263872,1.0,,26,1.0,,1.0,ISR,Kinetic,26,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,fail,SAIC,PEO C4I,0603892C,4,MDA,Service HQ,operational_test,29,4
,,,,Title10,,Missile_Defense,0.0,0.75,UFR,funding,,,1.0,,,1.32,0.4,1.0,0.23625,0.147193,1.0,1.18,16,1.0,1.0,,ISR,NonKinetic,16,,,,favorable,,,,GovContractor,fail,NG,NRL,0603888C,5,MDA,POC-User,vulnerability_test,29,3
,,,,Title10,GovContractor,Sensors,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.08,0.4,,0.65,0.2808,,,4,1.0,,,ISR,NonKinetic,4,,,,favorable,,,,GovContractor,fail,LM,NAVWAR,MDA_HYP_001,6,MDA,CCMD,functional_test,29,3
,,,,Title10,,Land_Warfare,0.0,1.0,Partner,funding,,,1.0,,,1.18,0.4,1.0,0.375,0.20886,1.0,1.18,9,1.0,1.0,,ISR,Kinetic,9,,,,favorable,,,,GovLab,fail,None,AFLCMC,ARMY_BA3_001,8,Army,Agency,prototype_demo,29,4
,,,,Title10,,Air_Dominance,0.0,0.75,External,funding,,,1.0,,,1.28,0.4,1.0,0.27,0.163123,1.0,1.18,14,1.0,1.0,,ISR,NonKinetic,14,,,,favorable_with_caveats,,,,GovContractor,fail,None,DEVCOM,ARMY_BA4_001,9,Army,CCMD,operational_test,29,6
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.34,0.4,1.0,0.30375,0.192116,1.0,1.18,17,1.0,1.0,,ISR,NonKinetic,17,,,,favorable,,,,Commercial,fail,None,DARPA,ARMY_BA5_001,10,Army,Agency,vulnerability_test,29,4
,,,,Title10,GovLab,Maritime_Warfare,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.1,0.4,,0.6,0.264,,,5,1.0,,,NA,Kinetic,5,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,AFLCMC,NAVY_BA2_001,11,Navy,Service HQ,prototype_demo,29,5
,,,,Title10,,Autonomy_UxS,0.0,0.75,Partner,funding,,,1.0,,,1.48,0.4,1.0,0.253125,0.176823,1.0,1.18,24,1.0,1.0,,ISR,NonKinetic,24,,,,favorable,,,,GovContractor,fail,Leidos,DEVCOM,NAVY_BA3_001,12,Navy,CCMD,functional_test,29,5
,,,,Title10,,EW,0.0,0.75,UFR,funding,,,1.0,,,1.14,0.4,1.0,0.23625,0.127121,1.0,1.18,7,1.0,1.0,,SIGINT,Kinetic,7,,,,favorable,,,,GovContractor,fail,LM,PEO C4I,NAVY_BA4_001,13,Navy,Agency,vulnerability_test,29,5
,,,,Title10,,Test_Ranges,,,ProgramBase,test,0.0,1.0,1.0,0.8,,1.52,0.4,1.0,0.64,0.311296,1.0,,26,1.0,,1.0,NA,NonKinetic,26,,,,favorable,favorable,,,GovLab,pass,LM,NAVWAR,NAVY_BA6_001,14,Navy,CCMD,operational_test,29,6
0.6,1,1.0,1.0,Title10,,Test_Ranges,,,ProgramBase,adoption,,,,,,,,,,0.77,,,,,,,NA,NonKinetic,,,,,not_conducted,,,,GovLab,success,LM,NAVWAR,NAVY_BA6_001,14,Navy,CCMD,,29,6
,,,,Title10,GovLab,Air_Dominance,,,POM,contracting,0.0,,1.0,,1.0,1.16,0.4,,0.6,0.2784,,,8,1.0,,,NA,NonKinetic,8,,,,favorable,,,,GovLab,fail,Boeing,NRL,AF_BA2_001,15,Air Force,POC-User,prototype_demo,29,4
,,,,Title10,,Autonomy_UxS,0.0,1.0,Partner,funding,,,1.0,,,1.04,0.4,1.0,0.375,0.18408,1.0,1.18,2,1.0,1.0,,ISR,NonKinetic,2,,,,unfavorable,,,,GovContractor,fail,None,DEVCOM,AF_BA3_001,16,Air Force,Service HQ,prototype_demo,29,2
,,,,Title10,Commercial,Sensors,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.06,0.4,,0.6,0.2544,,,3,1.0,,,ISR,NonKinetic,3,,,,favorable,,,,Commercial,fail,SAIC,NAVWAR,AF_BA4_001,17,Air Force,CCMD,vulnerability_test,29,3
,,,,Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.46,0.4,1.0,0.3375,0.232578,1.0,1.18,23,1.0,1.0,,ISR,NonKinetic,23,,,,favorable,,,,GovLab,fail,Boeing,NAVWAR,AF_BA5_001,18,Air Force,Service HQ,vulnerability_test,29,4
,,,,MFP11,,Strike,0.0,0.75,POM,funding,,,1.0,,,1.04,0.4,1.0,0.30375,0.137176,1.0,1.18,2,1.0,0.92,,ISR,NonKinetic,2,,,,favorable_with_caveats,,,,GovLab,fail,NG,NAVWAR,SOCOM_BA3_001,19,SOCOM,Service HQ,vulnerability_test,29,4
,,,,MFP11,,C2_JADC2,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.24,0.4,1.0,0.286875,0.15447,1.0,1.18,12,1.0,0.92,,ISR,Kinetic,12,,,,favorable,,,,GovLab,fail,NG,DARPA,SOCOM_BA5_001,21,SOCOM,POC-User,operational_test,29,5
,,,,Title10;Title50,,CBRNE,0.0,1.0,Partner,funding,,,1.0,,,1.12,0.4,1.0,0.375,0.19824,1.0,1.18,6,1.0,1.0,,CBRNE,NonKinetic,6,,,,unfavorable,,,,GovLab,fail,NG,PEO C4I,DTRA_BA2_001,22,DTRA,Service HQ,feasibility,29,4
,,,,Title10;Title50,,Biotechnology,0.0,1.0,Partner,funding,,,1.0,,,1.16,0.4,1.0,0.375,0.20532,1.0,1.18,8,1.0,1.0,,CBRNE,NonKinetic,8,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,AFLCMC,CBDP_BA3_001,24,CBDP,Service HQ,prototype_demo,29,4
,,,,Title10;Title50,Commercial,Sensors,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.42,0.4,,0.6,0.3408,,,21,1.0,,,CBRNE,NonKinetic,21,,,,unfavorable,,,,Commercial,fail,SAIC,DARPA,CBDP_BA4_001,25,CBDP,Agency,functional_test,29,4
