authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_penalty_factor,gate_prob_base,gate_prob_final,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,24,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-11,11,Army,CCMD,feasibility,39,2
Title10,,EW,1.0,Partner_CoDev,attempt,0.343,0.32,0.10976,OSINT,Kinetic,,,,,not_conducted,,,GovLab,start,LM,DARPA,proj-13,13,Navy,POC-User,,39,2
Title10,,EW,,Partner_CoDev,legal,,,,OSINT,Kinetic,0,0.432163,0.332625,0.43475,unfavorable,,0.185213,GovLab,unfavorable,LM,DARPA,proj-13,13,Navy,POC-User,feasibility,39,2
Title50,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,39,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,39,5
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,MASINT,Kinetic,14,,,,favorable,,,GovLab,fail,Leidos,PEO C4I,proj-17,17,Army,CCMD,prototype_demo,39,5
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,OSINT,NonKinetic,28,,,,favorable_with_caveats,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,39,3
Title10,,EW,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,Kinetic,26,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,feasibility,39,2
Title50,,Maritime,0.75,ProgramBase,funding,0.343,0.2625,0.090037,MASINT,Kinetic,6,,,,favorable,,,GovLab,fail,Boeing,DARPA,proj-20,20,IC,Agency,functional_test,39,6
Title10,GovLab,EW,,Partner_CoDev,contracting,0.49,0.6,0.294,MASINT,NonKinetic,27,,,,favorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,39,2
Title10,,Maritime,1.0,POM,funding,0.343,0.36,0.12348,MASINT,NonKinetic,13,,,,favorable_with_caveats,,,Commercial,fail,LM,NAVWAR,proj-24,24,USMC,POC-User,feasibility,39,2
Title10,,Space,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,Kinetic,30,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-25,25,Space Force,POC-User,feasibility,39,2
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,8,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,39,4
Title10,,ISR,0.75,Partner,funding,0.343,0.196875,0.067528,GEOINT,Kinetic,16,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,functional_test,39,4
Title10,,Maritime,0.75,ProgramBase,attempt,0.343,0.196875,0.067528,MASINT,NonKinetic,,,,,not_conducted,,,GovLab,start,Leidos,PEO C4I,proj-28,28,Space Force,POC-User,,39,2
Title10,,Maritime,,ProgramBase,legal,,,,MASINT,NonKinetic,0,0.4628,0.296,0.608,unfavorable,,0.1912,GovLab,unfavorable,Leidos,PEO C4I,proj-28,28,Space Force,POC-User,feasibility,39,2
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,26,,,,favorable_with_caveats,,,GovLab,fail,NG,DARPA,proj-29,29,Space Force,CCMD,feasibility,39,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,OSINT,NonKinetic,38,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,39,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,1,,,,favorable_with_caveats,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,39,5
Title50,GovContractor,ISR,,Partner_CoDev,contracting,0.49,0.65,0.3185,SIGINT,NonKinetic,26,,,,favorable,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,39,4
Title50,,Air,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,NonKinetic,35,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,39,4
Title10,Commercial,Maritime,,Partner,contracting,0.49,0.6,0.294,HUMINT,NonKinetic,4,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,functional_test,39,5
Title10,Commercial,EW,,POM,contracting,0.49,0.6,0.294,SIGINT,Kinetic,19,,,,favorable,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,39,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,NonKinetic,24,,,,unfavorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,39,2
Title50,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,19,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,prototype_demo,40,3
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,12,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,40,3
Title50,,Land,0.75,Partner,funding,0.343,0.196875,0.067528,MASINT,NonKinetic,28,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,functional_test,40,4
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,SIGINT,Kinetic,19,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-4,4,Air Force,CCMD,feasibility,40,4
Title10,GovLab,Air,,Partner,contracting,0.49,0.6,0.294,HUMINT,NonKinetic,17,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,40,3
Title10,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,26,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-8,8,Space Force,POC-User,prototype_demo,40,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,MASINT,NonKinetic,14,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,40,3
Title10,,ISR,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,20,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-10,10,Air Force,POC-User,feasibility,40,4
Title10,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,25,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-11,11,Army,CCMD,feasibility,40,2
Title50,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,40,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,40,5
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,MASINT,Kinetic,15,,,,favorable,,,GovLab,fail,Leidos,PEO C4I,proj-17,17,Army,CCMD,prototype_demo,40,5
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,OSINT,NonKinetic,29,,,,favorable_with_caveats,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,40,3
Title10,,EW,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,Kinetic,27,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,feasibility,40,2
Title50,,Maritime,0.75,ProgramBase,funding,0.343,0.2625,0.090037,MASINT,Kinetic,7,,,,favorable,,,GovLab,fail,Boeing,DARPA,proj-20,20,IC,Agency,functional_test,40,6
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,MASINT,NonKinetic,28,,,,favorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,40,2
Title10,,Maritime,1.0,POM,funding,0.343,0.36,0.12348,MASINT,NonKinetic,14,,,,favorable_with_caveats,,,Commercial,fail,LM,NAVWAR,proj-24,24,USMC,POC-User,feasibility,40,2
Title10,,Space,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,Kinetic,31,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-25,25,Space Force,POC-User,feasibility,40,2
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,9,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,40,4
Title10,,ISR,0.75,Partner,funding,0.343,0.196875,0.067528,GEOINT,Kinetic,17,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,functional_test,40,4
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,27,,,,favorable_with_caveats,,,GovLab,fail,NG,DARPA,proj-29,29,Space Force,CCMD,feasibility,40,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,OSINT,NonKinetic,39,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,40,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,2,,,,favorable_with_caveats,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,40,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,27,,,,favorable,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,40,4
Title50,,Air,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,NonKinetic,36,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,40,4
Title10,,Maritime,0.75,Partner,funding,0.343,0.196875,0.067528,HUMINT,NonKinetic,5,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,functional_test,40,5
Title10,,EW,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,Kinetic,20,,,,favorable,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,40,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,NonKinetic,25,,,,unfavorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,40,2
Title50,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,20,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,prototype_demo,41,3
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,13,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,41,3
Title50,,Land,0.75,Partner,funding,0.343,0.196875,0.067528,MASINT,NonKinetic,29,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,functional_test,41,4
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,SIGINT,Kinetic,20,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-4,4,Air Force,CCMD,feasibility,41,4
Title10,GovLab,Air,,Partner,contracting,0.49,0.6,0.294,HUMINT,NonKinetic,18,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,41,3
Title10,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,27,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-8,8,Space Force,POC-User,prototype_demo,41,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,MASINT,NonKinetic,15,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,41,3
Title10,,ISR,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,21,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-10,10,Air Force,POC-User,feasibility,41,4
Title10,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,26,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-11,11,Army,CCMD,feasibility,41,2
Title50,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,41,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,41,5
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,MASINT,Kinetic,16,,,,favorable,,,GovLab,fail,Leidos,PEO C4I,proj-17,17,Army,CCMD,prototype_demo,41,5
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,OSINT,NonKinetic,30,,,,favorable_with_caveats,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,41,3
Title10,GovLab,EW,,UFR,contracting,0.49,0.6,0.294,SIGINT,Kinetic,28,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,feasibility,41,2
Title50,GovLab,Maritime,,ProgramBase,contracting,0.49,0.6,0.294,MASINT,Kinetic,8,,,,favorable,,,GovLab,fail,Boeing,DARPA,proj-20,20,IC,Agency,functional_test,41,6
Title10,GovLab,EW,,Partner_CoDev,contracting,0.49,0.6,0.294,MASINT,NonKinetic,29,,,,favorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,41,2
Title10,,Maritime,1.0,POM,funding,0.343,0.36,0.12348,MASINT,NonKinetic,15,,,,favorable_with_caveats,,,Commercial,fail,LM,NAVWAR,proj-24,24,USMC,POC-User,feasibility,41,2
Title10,,Space,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,Kinetic,32,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-25,25,Space Force,POC-User,feasibility,41,2
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,10,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,41,4
Title10,,ISR,0.75,Partner,funding,0.343,0.196875,0.067528,GEOINT,Kinetic,18,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,functional_test,41,4
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,28,,,,favorable_with_caveats,,,GovLab,fail,NG,DARPA,proj-29,29,Space Force,CCMD,feasibility,41,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,OSINT,NonKinetic,40,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,41,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,3,,,,favorable_with_caveats,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,41,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,28,,,,favorable,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,41,4
Title50,,Air,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,NonKinetic,37,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,41,4
Title10,,Maritime,0.75,Partner,funding,0.343,0.196875,0.067528,HUMINT,NonKinetic,6,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,functional_test,41,5
Title10,,EW,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,Kinetic,21,,,,favorable,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,41,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,NonKinetic,26,,,,unfavorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,41,2
Title50,Commercial,Cyber,,Partner,contracting,0.49,0.6,0.294,GEOINT,NonKinetic,21,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,prototype_demo,42,3
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,14,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,42,3
Title50,,Land,0.75,Partner,funding,0.343,0.196875,0.067528,MASINT,NonKinetic,30,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,functional_test,42,4
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,SIGINT,Kinetic,21,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-4,4,Air Force,CCMD,feasibility,42,4
Title10,,Air,1.0,Partner,funding,0.343,0.3,0.1029,HUMINT,NonKinetic,19,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,42,3
Title10,,Space,,External,test,0.4165,0.68,0.28322,GEOINT,NonKinetic,28,,,,favorable,favorable,,GovLab,pass,LM,PEO C4I,proj-8,8,Space Force,POC-User,prototype_demo,42,4
Title10,,Space,,External,test,0.4165,0.68,0.28322,GEOINT,NonKinetic,0,,,,favorable,favorable,,GovLab,fail,LM,PEO C4I,proj-8,8,Space Force,POC-User,prototype_demo,42,4
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,MASINT,NonKinetic,16,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,42,3
Title10,,ISR,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,22,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-10,10,Air Force,POC-User,feasibility,42,4
Title10,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,27,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-11,11,Army,CCMD,feasibility,42,2
Title50,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,42,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,42,5
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,MASINT,Kinetic,17,,,,favorable,,,GovLab,fail,Leidos,PEO C4I,proj-17,17,Army,CCMD,prototype_demo,42,5
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,OSINT,NonKinetic,31,,,,favorable_with_caveats,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,42,3
Title10,,EW,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,Kinetic,29,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,feasibility,42,2
Title50,,Maritime,0.75,ProgramBase,funding,0.343,0.2625,0.090037,MASINT,Kinetic,9,,,,favorable,,,GovLab,fail,Boeing,DARPA,proj-20,20,IC,Agency,functional_test,42,6
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,MASINT,NonKinetic,30,,,,favorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,42,2
Title10,,Maritime,1.0,POM,funding,0.343,0.36,0.12348,MASINT,NonKinetic,16,,,,favorable_with_caveats,,,Commercial,fail,LM,NAVWAR,proj-24,24,USMC,POC-User,feasibility,42,2
Title10,,Space,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,Kinetic,33,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-25,25,Space Force,POC-User,feasibility,42,2
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,11,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,42,4
Title10,,ISR,0.75,Partner,funding,0.343,0.196875,0.067528,GEOINT,Kinetic,19,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,functional_test,42,4
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,29,,,,favorable_with_caveats,,,GovLab,fail,NG,DARPA,proj-29,29,Space Force,CCMD,feasibility,42,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,OSINT,NonKinetic,41,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,42,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,4,,,,favorable_with_caveats,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,42,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,29,,,,favorable,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,42,4
Title50,,Air,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,NonKinetic,38,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,42,4
Title10,,Maritime,0.75,Partner,funding,0.343,0.196875,0.067528,HUMINT,NonKinetic,7,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,functional_test,42,5
Title10,,EW,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,Kinetic,22,,,,favorable,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,42,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,NonKinetic,27,,,,unfavorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,42,2
Title50,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,22,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,prototype_demo,43,3
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,15,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,43,3
Title50,,Land,0.75,Partner,funding,0.343,0.196875,0.067528,MASINT,NonKinetic,31,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,functional_test,43,4
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,SIGINT,Kinetic,22,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-4,4,Air Force,CCMD,feasibility,43,4
Title10,,Air,1.0,Partner,funding,0.343,0.3,0.1029,HUMINT,NonKinetic,20,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,43,3
Title10,,Space,0.75,External,funding,0.343,0.21,0.07203,GEOINT,NonKinetic,1,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-8,8,Space Force,POC-User,functional_test,43,4
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,MASINT,NonKinetic,17,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,43,3
Title10,,ISR,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,23,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-10,10,Air Force,POC-User,feasibility,43,4
Title10,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,28,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-11,11,Army,CCMD,feasibility,43,2
Title50,Commercial,Space,,External,contracting,0.49,0.6,0.294,GEOINT,NonKinetic,43,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,43,5
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,MASINT,Kinetic,18,,,,favorable,,,GovLab,fail,Leidos,PEO C4I,proj-17,17,Army,CCMD,prototype_demo,43,5
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,OSINT,NonKinetic,32,,,,favorable_with_caveats,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,43,3
Title10,,EW,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,Kinetic,30,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,feasibility,43,2
Title50,,Maritime,0.75,ProgramBase,funding,0.343,0.2625,0.090037,MASINT,Kinetic,10,,,,favorable,,,GovLab,fail,Boeing,DARPA,proj-20,20,IC,Agency,functional_test,43,6
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,MASINT,NonKinetic,31,,,,favorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,43,2
Title10,,Maritime,1.0,POM,funding,0.343,0.36,0.12348,MASINT,NonKinetic,17,,,,favorable_with_caveats,,,Commercial,fail,LM,NAVWAR,proj-24,24,USMC,POC-User,feasibility,43,2
Title10,,Space,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,Kinetic,34,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-25,25,Space Force,POC-User,feasibility,43,2
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,12,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,43,4
Title10,,ISR,0.75,Partner,funding,0.343,0.196875,0.067528,GEOINT,Kinetic,20,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,functional_test,43,4
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,30,,,,favorable_with_caveats,,,GovLab,fail,NG,DARPA,proj-29,29,Space Force,CCMD,feasibility,43,2
Title50,,Space,1.0,Partner_CoDev,attempt,0.343,0.28,0.09604,SIGINT,Kinetic,,,,,not_conducted,,,GovLab,start,LM,NAVWAR,proj-30,30,IC,Agency,,43,4
Title50,,Space,1.0,Partner_CoDev,funding,0.49,0.34,0.1666,SIGINT,Kinetic,0,,,,favorable_with_caveats,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,feasibility,43,4
Title10,,Maritime,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,5,,,,favorable_with_caveats,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,43,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,30,,,,favorable,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,43,4
Title50,,Air,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,NonKinetic,39,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,43,4
Title10,,Maritime,0.75,Partner,funding,0.343,0.196875,0.067528,HUMINT,NonKinetic,8,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,functional_test,43,5
Title10,,EW,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,Kinetic,23,,,,favorable,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,43,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,NonKinetic,28,,,,unfavorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,43,2
Title50,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,23,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,prototype_demo,44,3
