authority,contract_org_type,domain,funding_class_penalty,funding_color_weight,funding_source,gate,gate_class_penalty,gate_dependency_mult,gate_domain_mult,gate_evidence_mult,gate_exec_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_sponsor_mult,gate_stage_age,gate_status_mult,gate_support_mult,gate_test_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,Sensors,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.14,0.4,1.0,0.34,0.160994,1.0,1.18,7,1.0,0.88,,ISR,NonKinetic,7,,,,favorable,,,,Commercial,fail,LM,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,prototype_demo,9,4
Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.2625,0.122116,1.0,1.18,6,1.0,0.88,,ISR,NonKinetic,6,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY_BA4_002,36,Navy,POC-User,functional_test,9,2
Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.18,0.4,1.0,0.23625,0.115792,1.0,1.18,9,1.0,0.88,,ISR,NonKinetic,9,,,,favorable_with_caveats,,,,Commercial,fail,NG,PEO C4I,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,9,3
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.4,0.17279,1.0,1.18,2,1.0,0.88,,NA,NonKinetic,2,,,,favorable,,,,GovContractor,fail,SAIC,PEO C4I,AF_BA2_002,38,Air Force,Agency,feasibility,9,3
Title10,,Microelectronics,0.0,1.0,POM,funding,,,1.0,,,1.04,0.4,1.0,0.36,0.155511,1.0,1.18,2,1.0,0.88,,NA,Kinetic,2,,,,favorable,,,,GovLab,fail,None,DARPA,0602702E,0,DARPA,CCMD,feasibility,10,2
Title10,,C2_JADC2,0.0,1.0,ProgramBase,attempt,,,1.0,,,1.04,0.4,1.0,0.36,0.155511,1.0,1.18,2,1.0,0.88,,ISR,Kinetic,,,,,not_conducted,,,,Commercial,start,None,PEO C4I,0603766E,1,DARPA,POC-User,,10,4
Title10,,C2_JADC2,,,ProgramBase,test,0.0,1.0,1.0,0.75,,1.0,0.504,1.0,0.63,0.23814,1.0,,0,1.0,,1.0,ISR,Kinetic,0,,,,favorable_with_caveats,favorable_with_caveats,,,Commercial,fail,None,PEO C4I,0603766E,1,DARPA,POC-User,prototype_demo,10,4
Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.4,0.176113,1.0,1.18,3,1.0,0.88,,ISR,NonKinetic,3,,,,favorable,,,,GovContractor,fail,SAIC,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Service HQ,prototype_demo,10,3
Title10,,Missile_Defense,0.0,0.75,UFR,funding,,,1.0,,,1.12,0.4,1.0,0.18375,0.085481,1.0,1.18,6,1.0,0.88,,ISR,Kinetic,6,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,0603888C,5,MDA,Agency,vulnerability_test,10,2
Title10,,Maritime_Warfare,0.0,1.0,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.4,0.176113,1.0,1.18,3,1.0,0.88,,NA,NonKinetic,3,,,,favorable,,,,GovContractor,fail,LM,NRL,NAVY_BA2_001,11,Navy,Service HQ,prototype_demo,10,5
Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.06,0.4,1.0,0.223125,0.098238,1.0,1.18,3,1.0,0.88,,NA,NonKinetic,3,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,NAVY_BA6_001,14,Navy,CCMD,operational_test,10,3
Title10,GovLab,Sensors,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.08,0.4,,0.6,0.2592,,,4,1.0,,,ISR,NonKinetic,4,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Agency,functional_test,10,3
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.2,0.4,1.0,0.4,0.199373,1.0,1.18,10,1.0,0.88,,ISR,NonKinetic,10,,,,favorable,,,,GovLab,fail,Leidos,AFLCMC,ARMY_BA3_002,30,Army,POC-User,prototype_demo,10,2
Title10,GovLab,Strike,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.08,0.448,,0.6,0.290304,,,4,1.0,,,ISR,Kinetic,4,,,,favorable,,,,GovLab,fail,None,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,10,2
Title10,GovLab,EW,,,ProgramBase,attempt,0.0,,1.0,,1.0,1.08,0.448,,0.6,0.290304,,,4,1.0,,,SIGINT,Kinetic,,,,,not_conducted,,,,GovLab,start,Boeing,DEVCOM,ARMY_BA5_002,32,Army,Service HQ,,10,4
Title10,,EW,0.0,0.75,ProgramBase,funding,,,1.0,,,1.0,0.49,1.0,0.2625,0.133564,1.0,1.18,0,1.0,0.88,,SIGINT,Kinetic,0,,,,favorable,,,,GovLab,fail,Boeing,DEVCOM,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,10,4
Title10,,Sensors,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.16,0.4,1.0,0.34,0.163818,1.0,1.18,8,1.0,0.88,,ISR,NonKinetic,8,,,,favorable,,,,Commercial,fail,LM,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,prototype_demo,10,4
Title10,Commercial,Air_Dominance,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.14,0.4,,0.6,0.2736,,,7,1.0,,,ISR,NonKinetic,7,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY_BA4_002,36,Navy,POC-User,functional_test,10,2
Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.2,0.4,1.0,0.23625,0.117755,1.0,1.18,10,1.0,0.88,,ISR,NonKinetic,10,,,,favorable_with_caveats,,,,Commercial,fail,NG,PEO C4I,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,10,3
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.4,0.176113,1.0,1.18,3,1.0,0.88,,NA,NonKinetic,3,,,,favorable,,,,GovContractor,fail,SAIC,PEO C4I,AF_BA2_002,38,Air Force,Agency,feasibility,10,3
Title10,,Microelectronics,0.0,1.0,POM,funding,,,1.0,,,1.06,0.4,1.0,0.36,0.158501,1.0,1.18,3,1.0,0.88,,NA,Kinetic,3,,,,favorable,,,,GovLab,fail,None,DARPA,0602702E,0,DARPA,CCMD,feasibility,11,2
Title10,,C2_JADC2,0.0,1.0,ProgramBase,funding,,,1.0,,,1.02,0.4,1.0,0.4,0.169467,1.0,1.18,1,1.0,0.88,,ISR,Kinetic,1,,,,favorable_with_caveats,,,,Commercial,fail,None,PEO C4I,0603766E,1,DARPA,POC-User,prototype_demo,11,4
Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.4,0.179436,1.0,1.18,4,1.0,0.88,,ISR,NonKinetic,4,,,,favorable,,,,GovContractor,fail,SAIC,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Service HQ,prototype_demo,11,3
Title10,,Missile_Defense,0.0,0.75,UFR,funding,,,1.0,,,1.14,0.4,1.0,0.18375,0.087008,1.0,1.18,7,1.0,0.88,,ISR,Kinetic,7,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,0603888C,5,MDA,Agency,vulnerability_test,11,2
Title10,,Sensors,0.0,0.75,External,attempt,,,1.0,,,1.14,0.4,1.0,0.18375,0.087008,1.0,1.18,7,1.0,0.88,,ISR,Kinetic,,,,,not_conducted,,,,GovContractor,start,Leidos,DEVCOM,MDA_HYP_001,6,MDA,Agency,,11,3
Title10,,Sensors,0.0,1.0,External,funding,,,1.0,,,1.0,0.49,1.0,0.32,0.162821,1.0,1.18,0,1.0,0.88,,ISR,Kinetic,0,,,,favorable,,,,GovContractor,fail,Leidos,DEVCOM,MDA_HYP_001,6,MDA,Agency,prototype_demo,11,3
Title10,,Maritime_Warfare,0.0,1.0,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.4,0.179436,1.0,1.18,4,1.0,0.88,,NA,NonKinetic,4,,,,favorable,,,,GovContractor,fail,LM,NRL,NAVY_BA2_001,11,Navy,Service HQ,prototype_demo,11,5
Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.08,0.4,1.0,0.223125,0.100091,1.0,1.18,4,1.0,0.88,,NA,NonKinetic,4,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,NAVY_BA6_001,14,Navy,CCMD,operational_test,11,3
Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.2625,0.119935,1.0,1.18,5,1.0,0.88,,ISR,NonKinetic,5,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Agency,functional_test,11,3
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.22,0.4,1.0,0.4,0.202696,1.0,1.18,11,1.0,0.88,,ISR,NonKinetic,11,,,,favorable,,,,GovLab,fail,Leidos,AFLCMC,ARMY_BA3_002,30,Army,POC-User,prototype_demo,11,2
Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.2625,0.119935,1.0,1.18,5,1.0,0.88,,ISR,Kinetic,5,,,,favorable,,,,GovLab,fail,None,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,11,2
Title10,,EW,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.442225,1.0,0.2625,0.122953,1.0,1.18,1,1.0,0.88,,SIGINT,Kinetic,1,,,,favorable,,,,GovLab,fail,Boeing,DEVCOM,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,11,4
Title10,,Sensors,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.18,0.4,1.0,0.34,0.166642,1.0,1.18,9,1.0,0.88,,ISR,NonKinetic,9,,,,favorable,,,,Commercial,fail,LM,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,prototype_demo,11,4
Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.16,0.4,1.0,0.2625,0.126477,1.0,1.18,8,1.0,0.88,,ISR,NonKinetic,8,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY_BA4_002,36,Navy,POC-User,functional_test,11,2
Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.22,0.4,1.0,0.23625,0.119717,1.0,1.18,11,1.0,0.88,,ISR,NonKinetic,11,,,,favorable_with_caveats,,,,Commercial,fail,NG,PEO C4I,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,11,3
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.4,0.179436,1.0,1.18,4,1.0,0.88,,NA,NonKinetic,4,,,,favorable,,,,GovContractor,fail,SAIC,PEO C4I,AF_BA2_002,38,Air Force,Agency,feasibility,11,3
Title10,,Microelectronics,0.0,1.0,POM,funding,,,1.0,,,1.08,0.4,1.0,0.36,0.161492,1.0,1.18,4,1.0,0.88,,NA,Kinetic,4,,,,favorable,,,,GovLab,fail,None,DARPA,0602702E,0,DARPA,CCMD,feasibility,12,2
Title10,,C2_JADC2,0.0,1.0,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.4,0.17279,1.0,1.18,2,1.0,0.88,,ISR,Kinetic,2,,,,favorable_with_caveats,,,,Commercial,fail,None,PEO C4I,0603766E,1,DARPA,POC-User,prototype_demo,12,4
Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.4,0.182758,1.0,1.18,5,1.0,0.88,,ISR,NonKinetic,5,,,,favorable,,,,GovContractor,fail,SAIC,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Service HQ,prototype_demo,12,3
Title10,Commercial,Missile_Defense,,,UFR,contracting,0.0,,1.0,,1.0,1.16,0.4,,0.6,0.2784,,,8,1.0,,,ISR,Kinetic,8,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,0603888C,5,MDA,Agency,vulnerability_test,12,2
Title10,,Sensors,0.0,1.0,External,funding,,,1.0,,,1.02,0.442225,1.0,0.32,0.149885,1.0,1.18,1,1.0,0.88,,ISR,Kinetic,1,,,,favorable,,,,GovContractor,fail,Leidos,DEVCOM,MDA_HYP_001,6,MDA,Agency,prototype_demo,12,3
Title10,,Maritime_Warfare,0.0,1.0,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.4,0.182758,1.0,1.18,5,1.0,0.88,,NA,NonKinetic,5,,,,favorable,,,,GovContractor,fail,LM,NRL,NAVY_BA2_001,11,Navy,Service HQ,prototype_demo,12,5
Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.1,0.4,1.0,0.223125,0.101945,1.0,1.18,5,1.0,0.88,,NA,NonKinetic,5,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,NAVY_BA6_001,14,Navy,CCMD,operational_test,12,3
Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.2625,0.122116,1.0,1.18,6,1.0,0.88,,ISR,NonKinetic,6,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Agency,functional_test,12,3
MFP11,,ISR,0.0,0.75,ProgramBase,attempt,,,1.0,,,1.12,0.4,1.0,0.2625,0.122116,1.0,1.18,6,1.0,0.88,,MultiINT,Kinetic,,,,,not_conducted,,,,GovContractor,start,Boeing,DARPA,SOCOM_BA4_001,20,SOCOM,Agency,,12,2
MFP11,,ISR,0.0,0.75,ProgramBase,funding,,,1.0,,,1.0,0.49,1.0,0.2625,0.121422,1.0,1.18,0,1.0,0.8,,MultiINT,Kinetic,0,,,,favorable,,,,GovContractor,fail,Boeing,DARPA,SOCOM_BA4_001,20,SOCOM,Agency,functional_test,12,2
Title10;Title50,,Biotechnology,0.0,0.75,Partner_CoDev,attempt,,,1.0,,,1.0,0.49,1.0,0.2625,0.121422,1.0,1.18,0,1.0,0.8,,CBRNE,Kinetic,,,,,not_conducted,,,,GovLab,start,SAIC,PEO C4I,CBDP_BA3_001,24,CBDP,POC-User,,12,3
Title10;Title50,,Biotechnology,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.0,0.49,1.0,0.34,0.172997,1.0,1.18,0,1.0,0.88,,CBRNE,Kinetic,0,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,PEO C4I,CBDP_BA3_001,24,CBDP,POC-User,prototype_demo,12,3
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.24,0.4,1.0,0.4,0.206019,1.0,1.18,12,1.0,0.88,,ISR,NonKinetic,12,,,,favorable,,,,GovLab,fail,Leidos,AFLCMC,ARMY_BA3_002,30,Army,POC-User,prototype_demo,12,2
Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.2625,0.122116,1.0,1.18,6,1.0,0.88,,ISR,Kinetic,6,,,,favorable,,,,GovLab,fail,None,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,12,2
Title10,,EW,0.0,0.75,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.2625,0.113393,1.0,1.18,2,1.0,0.88,,SIGINT,Kinetic,2,,,,favorable,,,,GovLab,fail,Boeing,DEVCOM,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,12,4
Title10,Commercial,Sensors,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.2,0.4,,0.6,0.288,,,10,1.0,,,ISR,NonKinetic,10,,,,favorable,,,,Commercial,fail,LM,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,prototype_demo,12,4
Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.18,0.4,1.0,0.2625,0.128658,1.0,1.18,9,1.0,0.88,,ISR,NonKinetic,9,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY_BA4_002,36,Navy,POC-User,functional_test,12,2
Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.24,0.4,1.0,0.23625,0.12168,1.0,1.18,12,1.0,0.88,,ISR,NonKinetic,12,,,,favorable_with_caveats,,,,Commercial,fail,NG,PEO C4I,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,12,3
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.4,0.182758,1.0,1.18,5,1.0,0.88,,NA,NonKinetic,5,,,,favorable,,,,GovContractor,fail,SAIC,PEO C4I,AF_BA2_002,38,Air Force,Agency,feasibility,12,3
Title10,GovLab,Microelectronics,,,POM,contracting,0.0,,1.0,,1.0,1.1,0.4,,0.6,0.264,,,5,1.0,,,NA,Kinetic,5,,,,favorable,,,,GovLab,fail,None,DARPA,0602702E,0,DARPA,CCMD,feasibility,13,2
Title10,,C2_JADC2,0.0,1.0,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.4,0.176113,1.0,1.18,3,1.0,0.88,,ISR,Kinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,None,PEO C4I,0603766E,1,DARPA,POC-User,prototype_demo,13,4
Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.4,0.186081,1.0,1.18,6,1.0,0.88,,ISR,NonKinetic,6,,,,favorable,,,,GovContractor,fail,SAIC,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Service HQ,prototype_demo,13,3
Title10,,Missile_Defense,0.0,0.75,UFR,funding,,,1.0,,,1.18,0.4,1.0,0.18375,0.09006,1.0,1.18,9,1.0,0.88,,ISR,Kinetic,9,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,0603888C,5,MDA,Agency,vulnerability_test,13,2
Title10,,Sensors,0.0,1.0,External,funding,,,1.0,,,1.04,0.4,1.0,0.32,0.138232,1.0,1.18,2,1.0,0.88,,ISR,Kinetic,2,,,,favorable,,,,GovContractor,fail,Leidos,DEVCOM,MDA_HYP_001,6,MDA,Agency,prototype_demo,13,3
Title10,,Air_Dominance,0.0,1.0,POM,attempt,,,1.0,,,1.04,0.4,1.0,0.32,0.138232,1.0,1.18,2,1.0,0.88,,ISR,Kinetic,,,,,not_conducted,,,,GovLab,start,Leidos,AFLCMC,ARMY_BA4_001,9,Army,CCMD,,13,3
Title10,,Air_Dominance,0.0,0.75,POM,funding,,,1.0,,,1.0,0.4,1.0,0.23625,0.098129,1.0,1.18,0,1.0,0.88,,ISR,Kinetic,0,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,AFLCMC,ARMY_BA4_001,9,Army,CCMD,functional_test,13,3
Title10,,Maritime_Warfare,0.0,1.0,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.4,0.186081,1.0,1.18,6,1.0,0.88,,NA,NonKinetic,6,,,,favorable,,,,GovContractor,fail,LM,NRL,NAVY_BA2_001,11,Navy,Service HQ,prototype_demo,13,5
Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.12,0.4,1.0,0.223125,0.103798,1.0,1.18,6,1.0,0.88,,NA,NonKinetic,6,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,NAVY_BA6_001,14,Navy,CCMD,operational_test,13,3
Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.14,0.4,1.0,0.2625,0.124296,1.0,1.18,7,1.0,0.88,,ISR,NonKinetic,7,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Agency,functional_test,13,3
MFP11,,ISR,0.0,0.75,ProgramBase,funding,,,1.0,,,1.02,0.442225,1.0,0.2625,0.111775,1.0,1.18,1,1.0,0.8,,MultiINT,Kinetic,1,,,,favorable,,,,GovContractor,fail,Boeing,DARPA,SOCOM_BA4_001,20,SOCOM,Agency,functional_test,13,2
Title10;Title50,,Biotechnology,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.02,0.442225,1.0,0.34,0.159253,1.0,1.18,1,1.0,0.88,,CBRNE,Kinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,PEO C4I,CBDP_BA3_001,24,CBDP,POC-User,prototype_demo,13,3
Title10,,Medical,0.0,1.0,ProgramBase,attempt,,,1.0,,,1.02,0.442225,1.0,0.34,0.159253,1.0,1.18,1,1.0,0.88,,Medical,Kinetic,,,,,not_conducted,,,,GovLab,start,Leidos,NRL,DHA_BA2_001,26,DHA,CCMD,,13,3
Title10,,Medical,0.0,1.0,ProgramBase,funding,,,1.0,,,1.0,0.49,1.0,0.4,0.203526,1.0,1.18,0,1.0,0.88,,Medical,Kinetic,0,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NRL,DHA_BA2_001,26,DHA,CCMD,feasibility,13,3
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.26,0.4,1.0,0.4,0.209341,1.0,1.18,13,1.0,0.88,,ISR,NonKinetic,13,,,,favorable,,,,GovLab,fail,Leidos,AFLCMC,ARMY_BA3_002,30,Army,POC-User,prototype_demo,13,2
Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.14,0.4,1.0,0.2625,0.124296,1.0,1.18,7,1.0,0.88,,ISR,Kinetic,7,,,,favorable,,,,GovLab,fail,None,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,13,2
Title10,,EW,0.0,0.75,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.2625,0.115574,1.0,1.18,3,1.0,0.88,,SIGINT,Kinetic,3,,,,favorable,,,,GovLab,fail,Boeing,DEVCOM,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,13,4
Title10,,Sensors,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.22,0.4,1.0,0.34,0.172291,1.0,1.18,11,1.0,0.88,,ISR,NonKinetic,11,,,,favorable,,,,Commercial,fail,LM,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,prototype_demo,13,4
Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.2,0.4,1.0,0.2625,0.130838,1.0,1.18,10,1.0,0.88,,ISR,NonKinetic,10,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY_BA4_002,36,Navy,POC-User,functional_test,13,2
Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.26,0.4,1.0,0.23625,0.123642,1.0,1.18,13,1.0,0.88,,ISR,NonKinetic,13,,,,favorable_with_caveats,,,,Commercial,fail,NG,PEO C4I,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,13,3
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.4,0.186081,1.0,1.18,6,1.0,0.88,,NA,NonKinetic,6,,,,favorable,,,,GovContractor,fail,SAIC,PEO C4I,AF_BA2_002,38,Air Force,Agency,feasibility,13,3
Title10,,Microelectronics,0.0,1.0,POM,funding,,,1.0,,,1.12,0.4,1.0,0.36,0.167473,1.0,1.18,6,1.0,0.88,,NA,Kinetic,6,,,,favorable,,,,GovLab,fail,None,DARPA,0602702E,0,DARPA,CCMD,feasibility,14,2
Title10,,C2_JADC2,0.0,1.0,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.4,0.179436,1.0,1.18,4,1.0,0.88,,ISR,Kinetic,4,,,,favorable_with_caveats,,,,Commercial,fail,None,PEO C4I,0603766E,1,DARPA,POC-User,prototype_demo,14,4
Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.14,0.4,1.0,0.4,0.189404,1.0,1.18,7,1.0,0.88,,ISR,NonKinetic,7,,,,favorable,,,,GovContractor,fail,SAIC,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Service HQ,prototype_demo,14,3
Title10,,Strike,0.0,1.0,ProgramBase,attempt,,,1.0,,,1.14,0.4,1.0,0.4,0.189404,1.0,1.18,7,1.0,0.88,,ISR,NonKinetic,,,,,not_conducted,,,,GovContractor,start,NG,NRL,0603892C,4,MDA,POC-User,,14,2
Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.0,0.4,1.0,0.2625,0.109032,1.0,1.18,0,1.0,0.88,,ISR,NonKinetic,0,,,,favorable_with_caveats,,,,GovContractor,fail,NG,NRL,0603892C,4,MDA,POC-User,functional_test,14,2
Title10,,Missile_Defense,0.0,0.75,UFR,funding,,,1.0,,,1.2,0.4,1.0,0.18375,0.091587,1.0,1.18,10,1.0,0.88,,ISR,Kinetic,10,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,0603888C,5,MDA,Agency,vulnerability_test,14,2
Title10,,Sensors,0.0,1.0,External,funding,,,1.0,,,1.06,0.4,1.0,0.32,0.14089,1.0,1.18,3,1.0,0.88,,ISR,Kinetic,3,,,,favorable,,,,GovContractor,fail,Leidos,DEVCOM,MDA_HYP_001,6,MDA,Agency,prototype_demo,14,3
Title10,,Foundational_Science,0.0,1.0,External,attempt,,,1.0,,,1.06,0.4,1.0,0.32,0.14089,1.0,1.18,3,1.0,0.88,,NA,NonKinetic,,,,,unfavorable,,,,GovLab,start,LM,AFLCMC,ARMY_BA2_001,7,Army,Service HQ,,14,4
Title10,,Foundational_Science,0.0,1.0,External,funding,,,1.0,,,1.0,0.5054,1.0,0.32,0.167938,1.0,1.18,0,1.0,0.88,,NA,NonKinetic,0,,,,unfavorable,,,,GovLab,fail,LM,AFLCMC,ARMY_BA2_001,7,Army,Service HQ,feasibility,14,4
Title10,,Air_Dominance,0.0,0.75,POM,funding,,,1.0,,,1.02,0.4,1.0,0.23625,0.100091,1.0,1.18,1,1.0,0.88,,ISR,Kinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,AFLCMC,ARMY_BA4_001,9,Army,CCMD,functional_test,14,3
Title10,,Maritime_Warfare,0.0,1.0,ProgramBase,funding,,,1.0,,,1.14,0.4,1.0,0.4,0.189404,1.0,1.18,7,1.0,0.88,,NA,NonKinetic,7,,,,favorable,,,,GovContractor,fail,LM,NRL,NAVY_BA2_001,11,Navy,Service HQ,prototype_demo,14,5
Title10,,Test_Ranges,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.14,0.4,1.0,0.223125,0.105652,1.0,1.18,7,1.0,0.88,,NA,NonKinetic,7,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,NAVY_BA6_001,14,Navy,CCMD,operational_test,14,3
Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.16,0.4,1.0,0.2625,0.126477,1.0,1.18,8,1.0,0.88,,ISR,NonKinetic,8,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Agency,functional_test,14,3
MFP11,,ISR,0.0,0.75,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.2625,0.103085,1.0,1.18,2,1.0,0.8,,MultiINT,Kinetic,2,,,,favorable,,,,GovContractor,fail,Boeing,DARPA,SOCOM_BA4_001,20,SOCOM,Agency,functional_test,14,2
