authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_dependency_mult,gate_evidence_mult,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_status_mult,gate_support_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.061389,1.0,0.8,0.94,OSINT,NonKinetic,6,,,,unfavorable,,,,GovLab,fail,SAIC,PEO C4I,PE-TEST-002,10,Navy,POC-User,prototype_demo,22,2
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,SIGINT,Kinetic,19,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,PE-TEST-003,14,Air Force,Service HQ,functional_test,22,3
Title50,Commercial,Space,,External,contracting,,,0.343,,0.6,0.16464,,0.8,,GEOINT,Kinetic,15,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,PE-TEST-002,16,Navy,Agency,prototype_demo,22,4
Title10,,Land,0.75,ProgramBase,funding,,,0.2401,1.0,0.2625,0.055463,1.0,0.8,1.1,GEOINT,Kinetic,19,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,PE-TEST-003,17,Air Force,Agency,functional_test,22,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.08125,1.0,1.0,0.94,GEOINT,NonKinetic,12,,,,favorable,,,,Commercial,fail,None,NRL,PE-TEST-001,18,Army,CCMD,feasibility,22,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,MASINT,NonKinetic,13,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,PE-TEST-003,20,Air Force,POC-User,functional_test,22,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.090278,1.0,1.0,0.94,MASINT,NonKinetic,8,,,,favorable_with_caveats,,,,GovLab,fail,None,NRL,PE-TEST-001,21,Army,POC-User,feasibility,22,4
Title10,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.090278,1.0,1.0,0.94,SIGINT,Kinetic,10,,,,favorable_with_caveats,,,,Commercial,fail,LM,DARPA,PE-TEST-001,24,Army,CCMD,feasibility,22,4
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.054167,1.0,0.8,0.94,MASINT,Kinetic,8,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,PE-TEST-002,25,Navy,Agency,prototype_demo,22,4
Title10,Commercial,Cyber,,ProgramBase,contracting,,,0.343,,0.6,0.2058,,1.0,,GEOINT,NonKinetic,12,,,,favorable,,,,Commercial,fail,NG,NAVWAR,PE-TEST-001,27,Army,CCMD,feasibility,22,4
Title10,,Air,0.75,UFR,funding,,,0.354025,1.0,0.18375,0.057246,1.0,0.8,1.1,HUMINT,Kinetic,3,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,PE-TEST-003,29,Air Force,Agency,functional_test,22,2
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.076736,1.0,1.0,0.94,SIGINT,NonKinetic,9,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,PE-TEST-001,30,Army,CCMD,feasibility,22,2
Title50,,Space,1.0,Partner,funding,,,0.2401,1.0,0.3,0.054167,1.0,0.8,0.94,SIGINT,Kinetic,22,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,PE-TEST-002,31,Navy,CCMD,prototype_demo,22,2
Title50,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.061389,1.0,0.8,0.94,HUMINT,Kinetic,20,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,PE-TEST-002,34,Navy,Service HQ,prototype_demo,22,3
Title10,,EW,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,GEOINT,NonKinetic,7,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,PE-TEST-003,35,Air Force,CCMD,functional_test,22,3
Title10,,Space,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.072222,1.0,0.8,0.94,HUMINT,NonKinetic,10,,,,favorable_with_caveats,,,,Commercial,fail,LM,NRL,PE-TEST-002,37,Navy,Service HQ,prototype_demo,22,3
Title50,,Space,0.75,ProgramBase,funding,,,0.2401,1.0,0.2625,0.055463,1.0,0.8,1.1,OSINT,Kinetic,14,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,PE-TEST-003,38,Air Force,CCMD,functional_test,22,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.08125,1.0,1.0,0.94,OSINT,Kinetic,11,,,,favorable,,,,GovLab,fail,None,PEO C4I,PE-TEST-001,0,Army,POC-User,feasibility,23,2
Title10,GovContractor,EW,,Partner_CoDev,contracting,,,0.392,,0.65,0.20384,,0.8,,GEOINT,NonKinetic,3,,,,unfavorable,,,,GovContractor,fail,None,AFLCMC,PE-TEST-003,2,Air Force,Service HQ,functional_test,23,2
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.067708,1.0,1.0,0.94,MASINT,Kinetic,10,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,PE-TEST-001,3,Army,POC-User,feasibility,23,3
Title50,,Land,0.75,UFR,funding,,,0.3724,1.0,0.18375,0.060217,1.0,0.8,1.1,GEOINT,NonKinetic,1,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,PE-TEST-003,5,Air Force,CCMD,functional_test,23,2
Title10,,Cyber,1.0,Partner,funding,,,0.2401,1.0,0.3,0.067708,1.0,1.0,0.94,GEOINT,Kinetic,14,,,,favorable,,,,Commercial,fail,Leidos,NRL,PE-TEST-001,6,Army,Agency,feasibility,23,4
Title50,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.072222,1.0,0.8,0.94,HUMINT,Kinetic,7,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,PE-TEST-002,7,Navy,Service HQ,prototype_demo,23,2
Title50,Commercial,Space,,POM,contracting,,,0.343,,0.6,0.16464,,0.8,,MASINT,NonKinetic,7,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,AFLCMC,PE-TEST-003,8,Air Force,CCMD,functional_test,23,4
Title50,,Space,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.076736,1.0,1.0,0.94,HUMINT,NonKinetic,16,,,,favorable,,,,Commercial,fail,None,AFLCMC,PE-TEST-001,9,Army,POC-User,feasibility,23,4
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.061389,1.0,0.8,0.94,OSINT,NonKinetic,7,,,,unfavorable,,,,GovLab,fail,SAIC,PEO C4I,PE-TEST-002,10,Navy,POC-User,prototype_demo,23,2
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,SIGINT,Kinetic,20,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,PE-TEST-003,14,Air Force,Service HQ,functional_test,23,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.057778,1.0,0.8,0.94,GEOINT,Kinetic,16,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,PE-TEST-002,16,Navy,Agency,prototype_demo,23,4
Title10,,Land,0.75,ProgramBase,funding,,,0.2401,1.0,0.2625,0.055463,1.0,0.8,1.1,GEOINT,Kinetic,20,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,PE-TEST-003,17,Air Force,Agency,functional_test,23,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.08125,1.0,1.0,0.94,GEOINT,NonKinetic,13,,,,favorable,,,,Commercial,fail,None,NRL,PE-TEST-001,18,Army,CCMD,feasibility,23,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,MASINT,NonKinetic,14,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,PE-TEST-003,20,Air Force,POC-User,functional_test,23,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.090278,1.0,1.0,0.94,MASINT,NonKinetic,9,,,,favorable_with_caveats,,,,GovLab,fail,None,NRL,PE-TEST-001,21,Army,POC-User,feasibility,23,4
Title10,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.090278,1.0,1.0,0.94,SIGINT,Kinetic,11,,,,favorable_with_caveats,,,,Commercial,fail,LM,DARPA,PE-TEST-001,24,Army,CCMD,feasibility,23,4
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.054167,1.0,0.8,0.94,MASINT,Kinetic,9,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,PE-TEST-002,25,Navy,Agency,prototype_demo,23,4
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.090278,1.0,1.0,0.94,GEOINT,NonKinetic,13,,,,favorable,,,,Commercial,fail,NG,NAVWAR,PE-TEST-001,27,Army,CCMD,feasibility,23,4
Title10,,Air,0.75,UFR,funding,,,0.294,1.0,0.18375,0.04754,1.0,0.8,1.1,HUMINT,Kinetic,4,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,PE-TEST-003,29,Air Force,Agency,functional_test,23,2
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.076736,1.0,1.0,0.94,SIGINT,NonKinetic,10,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,PE-TEST-001,30,Army,CCMD,feasibility,23,2
Title50,,Space,1.0,Partner,funding,,,0.2401,1.0,0.3,0.054167,1.0,0.8,0.94,SIGINT,Kinetic,23,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,PE-TEST-002,31,Navy,CCMD,prototype_demo,23,2
Title50,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.061389,1.0,0.8,0.94,HUMINT,Kinetic,21,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,PE-TEST-002,34,Navy,Service HQ,prototype_demo,23,3
Title10,,EW,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,GEOINT,NonKinetic,8,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,PE-TEST-003,35,Air Force,CCMD,functional_test,23,3
Title10,,Space,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.072222,1.0,0.8,0.94,HUMINT,NonKinetic,11,,,,favorable_with_caveats,,,,Commercial,fail,LM,NRL,PE-TEST-002,37,Navy,Service HQ,prototype_demo,23,3
Title50,,Space,0.75,ProgramBase,funding,,,0.2401,1.0,0.2625,0.055463,1.0,0.8,1.1,OSINT,Kinetic,15,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,PE-TEST-003,38,Air Force,CCMD,functional_test,23,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.08125,1.0,1.0,0.94,OSINT,Kinetic,12,,,,favorable,,,,GovLab,fail,None,PEO C4I,PE-TEST-001,0,Army,POC-User,feasibility,24,2
Title10,,EW,0.75,Partner_CoDev,funding,,,0.25725,1.0,0.223125,0.050511,1.0,0.8,1.1,GEOINT,NonKinetic,4,,,,unfavorable,,,,GovContractor,fail,None,AFLCMC,PE-TEST-003,2,Air Force,Service HQ,functional_test,24,2
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.067708,1.0,1.0,0.94,MASINT,Kinetic,11,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,PE-TEST-001,3,Army,POC-User,feasibility,24,3
Title50,,Land,1.0,Partner,attempt,,,0.2401,1.0,0.3,0.067708,1.0,1.0,0.94,SIGINT,Kinetic,,,,,not_conducted,,,,GovLab,start,None,DEVCOM,PE-TEST-002,4,Navy,Agency,,24,4
Title50,,Land,,Partner,legal,,,,,,,,,,SIGINT,Kinetic,0,0.6377,0.039,0.822,unfavorable,,0.8,0.2733,GovLab,unfavorable,None,DEVCOM,PE-TEST-002,4,Navy,Agency,prototype_demo,24,4
Title50,,Land,0.75,UFR,funding,,,0.3087,1.0,0.18375,0.049917,1.0,0.8,1.1,GEOINT,NonKinetic,2,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,PE-TEST-003,5,Air Force,CCMD,functional_test,24,2
Title10,,Cyber,1.0,Partner,funding,,,0.2401,1.0,0.3,0.067708,1.0,1.0,0.94,GEOINT,Kinetic,15,,,,favorable,,,,Commercial,fail,Leidos,NRL,PE-TEST-001,6,Army,Agency,feasibility,24,4
Title50,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.072222,1.0,0.8,0.94,HUMINT,Kinetic,8,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,PE-TEST-002,7,Navy,Service HQ,prototype_demo,24,2
Title50,,Space,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,MASINT,NonKinetic,8,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,AFLCMC,PE-TEST-003,8,Air Force,CCMD,functional_test,24,4
Title50,,Space,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.076736,1.0,1.0,0.94,HUMINT,NonKinetic,17,,,,favorable,,,,Commercial,fail,None,AFLCMC,PE-TEST-001,9,Army,POC-User,feasibility,24,4
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.061389,1.0,0.8,0.94,OSINT,NonKinetic,8,,,,unfavorable,,,,GovLab,fail,SAIC,PEO C4I,PE-TEST-002,10,Navy,POC-User,prototype_demo,24,2
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,SIGINT,Kinetic,21,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,PE-TEST-003,14,Air Force,Service HQ,functional_test,24,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.057778,1.0,0.8,0.94,GEOINT,Kinetic,17,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,PE-TEST-002,16,Navy,Agency,prototype_demo,24,4
Title10,,Land,0.75,ProgramBase,funding,,,0.2401,1.0,0.2625,0.055463,1.0,0.8,1.1,GEOINT,Kinetic,21,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,PE-TEST-003,17,Air Force,Agency,functional_test,24,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.08125,1.0,1.0,0.94,GEOINT,NonKinetic,14,,,,favorable,,,,Commercial,fail,None,NRL,PE-TEST-001,18,Army,CCMD,feasibility,24,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,MASINT,NonKinetic,15,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,PE-TEST-003,20,Air Force,POC-User,functional_test,24,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.090278,1.0,1.0,0.94,MASINT,NonKinetic,10,,,,favorable_with_caveats,,,,GovLab,fail,None,NRL,PE-TEST-001,21,Army,POC-User,feasibility,24,4
Title10,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.090278,1.0,1.0,0.94,SIGINT,Kinetic,12,,,,favorable_with_caveats,,,,Commercial,fail,LM,DARPA,PE-TEST-001,24,Army,CCMD,feasibility,24,4
Title10,Commercial,ISR,,Partner,contracting,,,0.343,,0.6,0.16464,,0.8,,MASINT,Kinetic,10,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,PE-TEST-002,25,Navy,Agency,prototype_demo,24,4
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.090278,1.0,1.0,0.94,GEOINT,NonKinetic,14,,,,favorable,,,,Commercial,fail,NG,NAVWAR,PE-TEST-001,27,Army,CCMD,feasibility,24,4
Title10,,Air,0.75,UFR,funding,,,0.25725,1.0,0.18375,0.041597,1.0,0.8,1.1,HUMINT,Kinetic,5,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,PE-TEST-003,29,Air Force,Agency,functional_test,24,2
Title10,GovContractor,Maritime,,Partner_CoDev,contracting,,,0.343,,0.65,0.22295,,1.0,,SIGINT,NonKinetic,11,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,PE-TEST-001,30,Army,CCMD,feasibility,24,2
Title50,,Space,1.0,Partner,funding,,,0.2401,1.0,0.3,0.054167,1.0,0.8,0.94,SIGINT,Kinetic,24,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,PE-TEST-002,31,Navy,CCMD,prototype_demo,24,2
Title50,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.061389,1.0,0.8,0.94,HUMINT,Kinetic,22,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,PE-TEST-002,34,Navy,Service HQ,prototype_demo,24,3
Title10,,EW,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,GEOINT,NonKinetic,9,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,PE-TEST-003,35,Air Force,CCMD,functional_test,24,3
Title10,,Space,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.072222,1.0,0.8,0.94,HUMINT,NonKinetic,12,,,,favorable_with_caveats,,,,Commercial,fail,LM,NRL,PE-TEST-002,37,Navy,Service HQ,prototype_demo,24,3
Title50,,Space,0.75,ProgramBase,funding,,,0.2401,1.0,0.2625,0.055463,1.0,0.8,1.1,OSINT,Kinetic,16,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,PE-TEST-003,38,Air Force,CCMD,functional_test,24,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.08125,1.0,1.0,0.94,OSINT,Kinetic,13,,,,favorable,,,,GovLab,fail,None,PEO C4I,PE-TEST-001,0,Army,POC-User,feasibility,25,2
Title10,,EW,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.047144,1.0,0.8,1.1,GEOINT,NonKinetic,5,,,,unfavorable,,,,GovContractor,fail,None,AFLCMC,PE-TEST-003,2,Air Force,Service HQ,functional_test,25,2
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.067708,1.0,1.0,0.94,MASINT,Kinetic,12,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,PE-TEST-001,3,Army,POC-User,feasibility,25,3
Title50,,Land,0.75,UFR,funding,,,0.29155,1.0,0.18375,0.047144,1.0,0.8,1.1,GEOINT,NonKinetic,3,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,PE-TEST-003,5,Air Force,CCMD,functional_test,25,2
Title10,,Cyber,1.0,Partner,funding,,,0.2401,1.0,0.3,0.067708,1.0,1.0,0.94,GEOINT,Kinetic,16,,,,favorable,,,,Commercial,fail,Leidos,NRL,PE-TEST-001,6,Army,Agency,feasibility,25,4
Title50,GovLab,Maritime,,ProgramBase,contracting,,,0.343,,0.6,0.16464,,0.8,,HUMINT,Kinetic,9,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,PE-TEST-002,7,Navy,Service HQ,prototype_demo,25,2
Title50,,Space,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,MASINT,NonKinetic,9,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,AFLCMC,PE-TEST-003,8,Air Force,CCMD,functional_test,25,4
Title50,,Space,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.076736,1.0,1.0,0.94,HUMINT,NonKinetic,18,,,,favorable,,,,Commercial,fail,None,AFLCMC,PE-TEST-001,9,Army,POC-User,feasibility,25,4
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.061389,1.0,0.8,0.94,OSINT,NonKinetic,9,,,,unfavorable,,,,GovLab,fail,SAIC,PEO C4I,PE-TEST-002,10,Navy,POC-User,prototype_demo,25,2
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,SIGINT,Kinetic,22,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,PE-TEST-003,14,Air Force,Service HQ,functional_test,25,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.057778,1.0,0.8,0.94,GEOINT,Kinetic,18,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,PE-TEST-002,16,Navy,Agency,prototype_demo,25,4
Title10,,Land,0.75,ProgramBase,funding,,,0.2401,1.0,0.2625,0.055463,1.0,0.8,1.1,GEOINT,Kinetic,22,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,PE-TEST-003,17,Air Force,Agency,functional_test,25,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.08125,1.0,1.0,0.94,GEOINT,NonKinetic,15,,,,favorable,,,,Commercial,fail,None,NRL,PE-TEST-001,18,Army,CCMD,feasibility,25,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,MASINT,NonKinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,PE-TEST-003,20,Air Force,POC-User,functional_test,25,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.090278,1.0,1.0,0.94,MASINT,NonKinetic,11,,,,favorable_with_caveats,,,,GovLab,fail,None,NRL,PE-TEST-001,21,Army,POC-User,feasibility,25,4
Title10,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.090278,1.0,1.0,0.94,SIGINT,Kinetic,13,,,,favorable_with_caveats,,,,Commercial,fail,LM,DARPA,PE-TEST-001,24,Army,CCMD,feasibility,25,4
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.054167,1.0,0.8,0.94,MASINT,Kinetic,11,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,PE-TEST-002,25,Navy,Agency,prototype_demo,25,4
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.090278,1.0,1.0,0.94,GEOINT,NonKinetic,15,,,,favorable,,,,Commercial,fail,NG,NAVWAR,PE-TEST-001,27,Army,CCMD,feasibility,25,4
Title10,,Air,0.75,UFR,funding,,,0.2401,1.0,0.18375,0.038824,1.0,0.8,1.1,HUMINT,Kinetic,6,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,PE-TEST-003,29,Air Force,Agency,functional_test,25,2
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.076736,1.0,1.0,0.94,SIGINT,NonKinetic,12,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,PE-TEST-001,30,Army,CCMD,feasibility,25,2
Title50,,Space,1.0,Partner,funding,,,0.2401,1.0,0.3,0.054167,1.0,0.8,0.94,SIGINT,Kinetic,25,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,PE-TEST-002,31,Navy,CCMD,prototype_demo,25,2
Title50,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.061389,1.0,0.8,0.94,HUMINT,Kinetic,23,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,PE-TEST-002,34,Navy,Service HQ,prototype_demo,25,3
Title10,,EW,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,GEOINT,NonKinetic,10,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,PE-TEST-003,35,Air Force,CCMD,functional_test,25,3
Title10,,Space,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.072222,1.0,0.8,0.94,HUMINT,NonKinetic,13,,,,favorable_with_caveats,,,,Commercial,fail,LM,NRL,PE-TEST-002,37,Navy,Service HQ,prototype_demo,25,3
Title50,,Space,0.75,ProgramBase,funding,,,0.2401,1.0,0.2625,0.055463,1.0,0.8,1.1,OSINT,Kinetic,17,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,PE-TEST-003,38,Air Force,CCMD,functional_test,25,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.08125,1.0,1.0,0.94,OSINT,Kinetic,14,,,,favorable,,,,GovLab,fail,None,PEO C4I,PE-TEST-001,0,Army,POC-User,feasibility,26,2
Title10,,EW,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.047144,1.0,0.8,1.1,GEOINT,NonKinetic,6,,,,unfavorable,,,,GovContractor,fail,None,AFLCMC,PE-TEST-003,2,Air Force,Service HQ,functional_test,26,2
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.067708,1.0,1.0,0.94,MASINT,Kinetic,13,,,,favorable_with_caveats,,,,GovContractor,fail,None,DARPA,PE-TEST-001,3,Army,POC-User,feasibility,26,3
Title50,,Land,0.75,UFR,funding,,,0.2744,1.0,0.18375,0.04437,1.0,0.8,1.1,GEOINT,NonKinetic,4,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,PE-TEST-003,5,Air Force,CCMD,functional_test,26,2
Title10,,Cyber,1.0,Partner,funding,,,0.2401,1.0,0.3,0.067708,1.0,1.0,0.94,GEOINT,Kinetic,17,,,,favorable,,,,Commercial,fail,Leidos,NRL,PE-TEST-001,6,Army,Agency,feasibility,26,4
Title50,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.072222,1.0,0.8,0.94,HUMINT,Kinetic,10,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,PE-TEST-002,7,Navy,Service HQ,prototype_demo,26,2
Title50,,Space,0.75,POM,funding,,,0.2401,1.0,0.23625,0.049917,1.0,0.8,1.1,MASINT,NonKinetic,10,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,AFLCMC,PE-TEST-003,8,Air Force,CCMD,functional_test,26,4
Title50,,Space,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.076736,1.0,1.0,0.94,HUMINT,NonKinetic,19,,,,favorable,,,,Commercial,fail,None,AFLCMC,PE-TEST-001,9,Army,POC-User,feasibility,26,4
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.061389,1.0,0.8,0.94,OSINT,NonKinetic,10,,,,unfavorable,,,,GovLab,fail,SAIC,PEO C4I,PE-TEST-002,10,Navy,POC-User,prototype_demo,26,2
Title50,GovLab,Cyber,,POM,contracting,,,0.343,,0.6,0.16464,,0.8,,SIGINT,Kinetic,23,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,PE-TEST-003,14,Air Force,Service HQ,functional_test,26,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.057778,1.0,0.8,0.94,GEOINT,Kinetic,19,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,PE-TEST-002,16,Navy,Agency,prototype_demo,26,4
Title10,,Land,0.75,ProgramBase,funding,,,0.2401,1.0,0.2625,0.055463,1.0,0.8,1.1,GEOINT,Kinetic,23,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,PE-TEST-003,17,Air Force,Agency,functional_test,26,2
