authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_dependency_mult,gate_evidence_mult,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_status_mult,gate_support_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,Land,1.0,External,attempt,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,GEOINT,NonKinetic,,,,,not_conducted,,,,Commercial,start,None,NRL,proj-9,9,Air Force,POC-User,,20,4
Title10,,Land,,External,legal,,,,,,,,,,GEOINT,NonKinetic,0,0.449539,0.314944,0.570113,unfavorable,,1.0,0.185517,Commercial,unfavorable,None,NRL,proj-9,9,Air Force,POC-User,feasibility,20,4
Title10,GovLab,Maritime,,ProgramBase,contracting,,,0.343,,0.6,0.2058,,1.0,,MASINT,NonKinetic,15,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,proj-10,10,Space Force,Agency,feasibility,20,3
Title50,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,20,,,,favorable,,,,Commercial,fail,LM,DEVCOM,proj-12,12,USMC,CCMD,feasibility,20,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,8,,,,favorable,,,,GovLab,fail,SAIC,NAVWAR,proj-13,13,IC,Service HQ,prototype_demo,20,5
Title10,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,10,,,,favorable,,,,GovLab,fail,None,NAVWAR,proj-14,14,Navy,POC-User,feasibility,20,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-15,15,IC,Service HQ,feasibility,20,4
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,HUMINT,Kinetic,16,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,Air Force,POC-User,feasibility,20,4
Title10,,ISR,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,18,,,,favorable,,,,GovLab,fail,Boeing,NRL,proj-19,19,Space Force,CCMD,feasibility,20,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,6,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,proj-20,20,Navy,POC-User,feasibility,20,4
Title10,,EW,1.0,ProgramBase,attempt,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,,,,,not_conducted,,,,GovContractor,start,Boeing,DEVCOM,proj-22,22,Space Force,Service HQ,,20,4
Title10,,EW,1.0,ProgramBase,funding,,,0.343,1.0,0.4,0.10976,1.0,1.0,0.8,OSINT,Kinetic,0,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-22,22,Space Force,Service HQ,feasibility,20,4
Title50,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,Kinetic,20,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,proj-23,23,Army,Agency,feasibility,20,4
Title50,,EW,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,18,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-24,24,Air Force,Agency,feasibility,20,2
Title50,,Air,1.0,ProgramBase,funding,,,0.3087,1.0,0.4,0.098784,1.0,1.0,0.8,SIGINT,Kinetic,2,,,,favorable,,,,GovLab,fail,Boeing,PEO C4I,proj-25,25,Army,CCMD,feasibility,20,3
Title50,,Cyber,1.0,External,attempt,,,0.3087,1.0,0.4,0.098784,1.0,1.0,0.8,MASINT,Kinetic,,,,,not_conducted,,,,GovLab,start,SAIC,DEVCOM,proj-27,27,USMC,Service HQ,,20,3
Title50,,Cyber,,External,legal,,,,,,,,,,MASINT,Kinetic,0,0.537075,0.18275,0.5345,unfavorable,,1.0,0.230175,GovLab,unfavorable,SAIC,DEVCOM,proj-27,27,USMC,Service HQ,feasibility,20,3
Title10,,ISR,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,10,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-29,29,USMC,Service HQ,feasibility,20,4
Title10,,Air,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,HUMINT,Kinetic,17,,,,unfavorable,,,,GovLab,fail,NG,NRL,proj-31,31,USMC,CCMD,feasibility,20,3
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,HUMINT,Kinetic,16,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-35,35,Space Force,CCMD,feasibility,20,4
Title50,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,9,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-36,36,USMC,Service HQ,feasibility,20,4
Title10,,EW,1.0,POM,attempt,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,HUMINT,Kinetic,,,,,not_conducted,,,,GovContractor,start,None,NRL,proj-37,37,Navy,CCMD,,20,4
Title10,,EW,1.0,POM,funding,,,0.343,1.0,0.36,0.098784,1.0,1.0,0.8,HUMINT,Kinetic,0,,,,favorable_with_caveats,,,,GovContractor,fail,None,NRL,proj-37,37,Navy,CCMD,feasibility,20,4
Title10,,Land,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,OSINT,Kinetic,7,,,,favorable_with_caveats,,,,GovContractor,fail,LM,NAVWAR,proj-1,1,Army,Service HQ,feasibility,21,4
Title50,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,Kinetic,20,,,,favorable,,,,GovLab,fail,LM,NAVWAR,proj-3,3,Space Force,Service HQ,feasibility,21,3
Title10,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,Kinetic,19,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,proj-4,4,IC,CCMD,feasibility,21,3
Title10,,Space,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,20,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,21,5
Title50,,Cyber,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,NonKinetic,15,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-8,8,IC,POC-User,feasibility,21,3
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,MASINT,NonKinetic,16,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,proj-10,10,Space Force,Agency,feasibility,21,3
Title50,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,21,,,,favorable,,,,Commercial,fail,LM,DEVCOM,proj-12,12,USMC,CCMD,feasibility,21,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,9,,,,favorable,,,,GovLab,fail,SAIC,NAVWAR,proj-13,13,IC,Service HQ,prototype_demo,21,5
Title10,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,11,,,,favorable,,,,GovLab,fail,None,NAVWAR,proj-14,14,Navy,POC-User,feasibility,21,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,17,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-15,15,IC,Service HQ,feasibility,21,4
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,HUMINT,Kinetic,17,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,Air Force,POC-User,feasibility,21,4
Title10,,ISR,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,19,,,,favorable,,,,GovLab,fail,Boeing,NRL,proj-19,19,Space Force,CCMD,feasibility,21,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,7,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,proj-20,20,Navy,POC-User,feasibility,21,4
Title10,,EW,1.0,ProgramBase,funding,,,0.32585,1.0,0.4,0.104272,1.0,1.0,0.8,OSINT,Kinetic,1,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-22,22,Space Force,Service HQ,feasibility,21,4
Title50,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,Kinetic,21,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,proj-23,23,Army,Agency,feasibility,21,4
Title50,,EW,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,19,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-24,24,Air Force,Agency,feasibility,21,2
Title50,,Air,1.0,ProgramBase,funding,,,0.29155,1.0,0.4,0.093296,1.0,1.0,0.8,SIGINT,Kinetic,3,,,,favorable,,,,GovLab,fail,Boeing,PEO C4I,proj-25,25,Army,CCMD,feasibility,21,3
Title10,,ISR,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,11,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-29,29,USMC,Service HQ,feasibility,21,4
Title10,,Air,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,HUMINT,Kinetic,18,,,,unfavorable,,,,GovLab,fail,NG,NRL,proj-31,31,USMC,CCMD,feasibility,21,3
Title50,,ISR,1.0,ProgramBase,attempt,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,,,,,unfavorable,,,,GovLab,start,None,NRL,proj-33,33,USMC,Service HQ,,21,4
Title50,,ISR,1.0,ProgramBase,funding,,,0.32585,1.0,0.4,0.104272,1.0,1.0,0.8,SIGINT,NonKinetic,0,,,,unfavorable,,,,GovLab,fail,None,NRL,proj-33,33,USMC,Service HQ,feasibility,21,4
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,HUMINT,Kinetic,17,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-35,35,Space Force,CCMD,feasibility,21,4
Title50,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,10,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-36,36,USMC,Service HQ,feasibility,21,4
Title10,,EW,1.0,POM,funding,,,0.32585,1.0,0.36,0.093845,1.0,1.0,0.8,HUMINT,Kinetic,1,,,,favorable_with_caveats,,,,GovContractor,fail,None,NRL,proj-37,37,Navy,CCMD,feasibility,21,4
Title10,,Land,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,OSINT,Kinetic,8,,,,favorable_with_caveats,,,,GovContractor,fail,LM,NAVWAR,proj-1,1,Army,Service HQ,feasibility,22,4
Title50,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,Kinetic,21,,,,favorable,,,,GovLab,fail,LM,NAVWAR,proj-3,3,Space Force,Service HQ,feasibility,22,3
Title10,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,Kinetic,20,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,proj-4,4,IC,CCMD,feasibility,22,3
Title10,,Space,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,21,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,22,5
Title50,,Cyber,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,NonKinetic,16,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-8,8,IC,POC-User,feasibility,22,3
Title10,,Land,1.0,External,attempt,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,GEOINT,NonKinetic,,,,,unfavorable,,,,Commercial,start,None,NRL,proj-9,9,Air Force,POC-User,,22,4
Title10,,Land,1.0,External,funding,,,0.4655,1.0,0.32,0.119168,1.0,1.0,0.8,GEOINT,NonKinetic,0,,,,unfavorable,,,,Commercial,fail,None,NRL,proj-9,9,Air Force,POC-User,feasibility,22,4
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,MASINT,NonKinetic,17,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,proj-10,10,Space Force,Agency,feasibility,22,3
Title50,Commercial,EW,,POM,contracting,,,0.343,,0.6,0.2058,,1.0,,OSINT,NonKinetic,22,,,,favorable,,,,Commercial,fail,LM,DEVCOM,proj-12,12,USMC,CCMD,feasibility,22,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,10,,,,favorable,,,,GovLab,fail,SAIC,NAVWAR,proj-13,13,IC,Service HQ,prototype_demo,22,5
Title10,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,12,,,,favorable,,,,GovLab,fail,None,NAVWAR,proj-14,14,Navy,POC-User,feasibility,22,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,18,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-15,15,IC,Service HQ,feasibility,22,4
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,HUMINT,Kinetic,18,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,Air Force,POC-User,feasibility,22,4
Title10,,ISR,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,20,,,,favorable,,,,GovLab,fail,Boeing,NRL,proj-19,19,Space Force,CCMD,feasibility,22,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,8,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,proj-20,20,Navy,POC-User,feasibility,22,4
Title10,,EW,1.0,ProgramBase,funding,,,0.3087,1.0,0.4,0.098784,1.0,1.0,0.8,OSINT,Kinetic,2,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-22,22,Space Force,Service HQ,feasibility,22,4
Title50,,ISR,,ProgramBase,test,1.0,0.5,0.3087,1.0,0.68,0.104958,1.0,1.0,,SIGINT,Kinetic,22,,,,favorable_with_caveats,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-23,23,Army,Agency,feasibility,22,4
Title50,,EW,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,20,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-24,24,Air Force,Agency,feasibility,22,2
Title50,,Air,1.0,ProgramBase,funding,,,0.2744,1.0,0.4,0.087808,1.0,1.0,0.8,SIGINT,Kinetic,4,,,,favorable,,,,GovLab,fail,Boeing,PEO C4I,proj-25,25,Army,CCMD,feasibility,22,3
Title10,,ISR,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,12,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-29,29,USMC,Service HQ,feasibility,22,4
Title10,,Air,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,HUMINT,Kinetic,19,,,,unfavorable,,,,GovLab,fail,NG,NRL,proj-31,31,USMC,CCMD,feasibility,22,3
Title50,,ISR,1.0,ProgramBase,funding,,,0.3087,1.0,0.4,0.098784,1.0,1.0,0.8,SIGINT,NonKinetic,1,,,,unfavorable,,,,GovLab,fail,None,NRL,proj-33,33,USMC,Service HQ,feasibility,22,4
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,HUMINT,Kinetic,18,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-35,35,Space Force,CCMD,feasibility,22,4
Title50,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,11,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-36,36,USMC,Service HQ,feasibility,22,4
Title10,,EW,1.0,POM,funding,,,0.3087,1.0,0.36,0.088906,1.0,1.0,0.8,HUMINT,Kinetic,2,,,,favorable_with_caveats,,,,GovContractor,fail,None,NRL,proj-37,37,Navy,CCMD,feasibility,22,4
Title10,,Land,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,OSINT,Kinetic,9,,,,favorable_with_caveats,,,,GovContractor,fail,LM,NAVWAR,proj-1,1,Army,Service HQ,feasibility,23,4
Title50,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,Kinetic,22,,,,favorable,,,,GovLab,fail,LM,NAVWAR,proj-3,3,Space Force,Service HQ,feasibility,23,3
Title10,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,Kinetic,21,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,proj-4,4,IC,CCMD,feasibility,23,3
Title10,,Space,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,22,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,23,5
Title50,,Cyber,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,NonKinetic,17,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-8,8,IC,POC-User,feasibility,23,3
Title10,,Land,1.0,External,funding,,,0.41895,1.0,0.32,0.107251,1.0,1.0,0.8,GEOINT,NonKinetic,1,,,,unfavorable,,,,Commercial,fail,None,NRL,proj-9,9,Air Force,POC-User,feasibility,23,4
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,MASINT,NonKinetic,18,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,proj-10,10,Space Force,Agency,feasibility,23,3
Title50,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,23,,,,favorable,,,,Commercial,fail,LM,DEVCOM,proj-12,12,USMC,CCMD,feasibility,23,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,11,,,,favorable,,,,GovLab,fail,SAIC,NAVWAR,proj-13,13,IC,Service HQ,prototype_demo,23,5
Title10,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,13,,,,favorable,,,,GovLab,fail,None,NAVWAR,proj-14,14,Navy,POC-User,feasibility,23,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,19,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-15,15,IC,Service HQ,feasibility,23,4
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,HUMINT,Kinetic,19,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,Air Force,POC-User,feasibility,23,4
Title10,,ISR,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,21,,,,favorable,,,,GovLab,fail,Boeing,NRL,proj-19,19,Space Force,CCMD,feasibility,23,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,9,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,proj-20,20,Navy,POC-User,feasibility,23,4
Title10,,EW,1.0,ProgramBase,funding,,,0.29155,1.0,0.4,0.093296,1.0,1.0,0.8,OSINT,Kinetic,3,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-22,22,Space Force,Service HQ,feasibility,23,4
Title50,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,Kinetic,23,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,proj-23,23,Army,Agency,feasibility,23,4
Title50,,EW,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,21,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-24,24,Air Force,Agency,feasibility,23,2
Title50,,Air,1.0,ProgramBase,funding,,,0.25725,1.0,0.4,0.08232,1.0,1.0,0.8,SIGINT,Kinetic,5,,,,favorable,,,,GovLab,fail,Boeing,PEO C4I,proj-25,25,Army,CCMD,feasibility,23,3
Title10,,ISR,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,13,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-29,29,USMC,Service HQ,feasibility,23,4
Title10,,Air,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,HUMINT,Kinetic,20,,,,unfavorable,,,,GovLab,fail,NG,NRL,proj-31,31,USMC,CCMD,feasibility,23,3
Title50,,ISR,1.0,ProgramBase,funding,,,0.29155,1.0,0.4,0.093296,1.0,1.0,0.8,SIGINT,NonKinetic,2,,,,unfavorable,,,,GovLab,fail,None,NRL,proj-33,33,USMC,Service HQ,feasibility,23,4
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,HUMINT,Kinetic,19,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-35,35,Space Force,CCMD,feasibility,23,4
Title50,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,12,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-36,36,USMC,Service HQ,feasibility,23,4
Title10,,EW,1.0,POM,funding,,,0.29155,1.0,0.36,0.083966,1.0,1.0,0.8,HUMINT,Kinetic,3,,,,favorable_with_caveats,,,,GovContractor,fail,None,NRL,proj-37,37,Navy,CCMD,feasibility,23,4
Title10,,Land,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,OSINT,Kinetic,10,,,,favorable_with_caveats,,,,GovContractor,fail,LM,NAVWAR,proj-1,1,Army,Service HQ,feasibility,24,4
Title50,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,Kinetic,23,,,,favorable,,,,GovLab,fail,LM,NAVWAR,proj-3,3,Space Force,Service HQ,feasibility,24,3
Title10,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,Kinetic,22,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,proj-4,4,IC,CCMD,feasibility,24,3
Title10,,Space,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,23,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,24,5
Title50,,Cyber,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,NonKinetic,18,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-8,8,IC,POC-User,feasibility,24,3
Title10,,Land,1.0,External,funding,,,0.37485,1.0,0.32,0.095962,1.0,1.0,0.8,GEOINT,NonKinetic,2,,,,unfavorable,,,,Commercial,fail,None,NRL,proj-9,9,Air Force,POC-User,feasibility,24,4
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,MASINT,NonKinetic,19,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,proj-10,10,Space Force,Agency,feasibility,24,3
Title50,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,24,,,,favorable,,,,Commercial,fail,LM,DEVCOM,proj-12,12,USMC,CCMD,feasibility,24,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,12,,,,favorable,,,,GovLab,fail,SAIC,NAVWAR,proj-13,13,IC,Service HQ,prototype_demo,24,5
Title10,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,14,,,,favorable,,,,GovLab,fail,None,NAVWAR,proj-14,14,Navy,POC-User,feasibility,24,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,20,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-15,15,IC,Service HQ,feasibility,24,4
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,HUMINT,Kinetic,20,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,Air Force,POC-User,feasibility,24,4
Title10,,ISR,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,22,,,,favorable,,,,GovLab,fail,Boeing,NRL,proj-19,19,Space Force,CCMD,feasibility,24,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,10,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,proj-20,20,Navy,POC-User,feasibility,24,4
Title10,,EW,1.0,ProgramBase,funding,,,0.2744,1.0,0.4,0.087808,1.0,1.0,0.8,OSINT,Kinetic,4,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-22,22,Space Force,Service HQ,feasibility,24,4
